"eventId","species","spl_diff_16to23_dB","spl_diff_23to46_dB","spl_diff_16to25_TOL_dB","spl_diff_25to40_TOL_dB","n_dets","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207","X208","X209","X210","X211","X212","X213","X214","X215","X216","X217","X218","X219","X220","X221","X222","X223","X224","X225","X226","X227","X228","X229","X230","X231","X232","X233","X234","X235","X236","X237","X238","X239","X240","X241","X242","X243","X244","X245","X246","X247","X248","X249","X250","X251","X252","X253","X254","X255","X256"
"PAM20103_Zahn_narluga-ECdetection.OE5","085",11.2279236038386,10.7454227737647,15.3865166064266,5.27956197197406,17,-67.6818888599371,-65.3751904559386,-61.0697838515309,-59.8533569678028,-60.2033190589866,-59.1627123956222,-58.8654278256825,-59.9270673519002,-61.5780824145722,-61.7544955464558,-61.4780670856299,-61.0114879526423,-60.8268966623444,-61.0221639024736,-60.3032105487365,-60.9578853321527,-61.4426779396705,-60.5594102601794,-59.4518652980628,-58.5911018299522,-56.2156825269338,-52.8273630689216,-50.525439522731,-49.4460265373833,-47.4655569021312,-44.9114138736032,-42.8804577229706,-41.1964278174728,-39.3414077894958,-37.5712096389685,-36.5499429358694,-36.530633510951,-37.211412617936,-38.0620546517383,-38.739793197007,-39.3918167030974,-39.7740830544499,-40.0268751805054,-40.4269636596981,-40.8166116537405,-40.5701922974779,-40.2026451585786,-40.104836902238,-39.859712604351,-39.5451091237561,-39.4183391114341,-39.2454580911907,-39.2017038741736,-39.3323696595119,-39.5358614356416,-39.1628743560825,-38.0293376107489,-36.8810228129943,-36.0366184123165,-35.3609844656346,-35.0742436188164,-35.175160487265,-35.3068382151479,-35.3147726038797,-35.629794857803,-36.2396469977646,-36.81393160265,-37.3081330667588,-37.7250276604827,-38.0188516970602,-38.3579975362373,-38.7457593406597,-39.0151109486126,-39.1144470210564,-39.2221106981441,-39.3821680794475,-39.6575208939603,-39.8967239428882,-40.0768381317944,-40.4549758318746,-40.8840322690541,-41.233806011393,-41.6299100433671,-42.0466500849951,-42.3293649962292,-42.4670147906969,-42.6947303622503,-42.9107215551894,-42.7884445356903,-42.4523883767882,-42.6749454895446,-43.0169414218331,-43.0094558961389,-43.1915140676287,-43.2722907760304,-43.2815933170685,-43.2574458851699,-43.2371038530329,-43.5428479904161,-43.827111581241,-43.9323485154697,-43.9227116272842,-44.0848228600311,-44.5074482328321,-44.7319315805913,-44.9611542504267,-45.2912323189191,-45.9225135048533,-46.3864275131309,-46.8328295989263,-47.4611461474403,-47.8584427586719,-48.0707412694636,-48.7354487474454,-49.1055442731886,-49.6446123600556,-50.0090012909844,-49.9219066725332,-50.0081866998821,-50.5197505309018,-50.9744906033502,-51.064867789523,-51.6110082461885,-52.0011225703266,-53.0520839474586,-54.2020541802903,-54.2979360638148,-54.789392232897,-55.3200201233706,-55.6278417420934,-55.527888825665,-56.0559801600892,-55.6025462324202,-55.8783305789055,-56.1393811472539,-57.2091061474004,-57.2144211271213,-57.7080059092612,-56.8321330132109,-56.5877349452364,-56.1008528549413,-56.2087919654483,-56.7174320685101,-58.109912454783,-57.4143308387906,-57.833174726215,-58.2158650998669,-56.9720576255419,-56.4914548858924,-57.2575910918787,-57.8805035240204,-59.4201458716111,-58.9776038691796,-57.9243192240059,-57.7887986033137,-56.9002732903353,-57.3875588661597,-58.2090505033261,-57.9699749610025,-57.8181353441087,-56.7232215146343,-57.4165958502813,-58.327120836682,-58.0217252671228,-58.0155433524399,-58.8817366273456,-58.8667473007181,-59.4499910400321,-58.792243808597,-58.9282692690757,-59.2758832670363,-59.0752762168937,-58.5040551540718,-59.2542464835357,-59.5464352178257,-59.7816297761618,-58.8791006483373,-59.0368339166408,-59.0161100519616,-59.4342244128046,-60.3637982661192,-60.3391480682847,-61.3751143275445,-59.8964912426324,-59.7240538734717,-60.596505861554,-60.8341016756891,-61.524904927776,-59.2876833862826,-58.6208059231398,-59.6635594687433,-60.225706444688,-60.5533114860381,-60.4975741038827,-60.7101279647923,-61.3752506324926,-60.2765778268434,-60.1435567870292,-58.7226458428056,-58.8876829460472,-59.9695622913788,-60.0717581719884,-59.3676616689417,-59.1399307696961,-60.9729048452604,-59.5955761391212,-60.0063777147757,-60.9484253890326,-60.0615765299287,-60.9948294185755,-60.7705674861404,-59.900901562606,-61.1324724583614,-61.3953641324813,-60.887810410606,-61.0869983894107,-60.7266828801414,-61.9541576072894,-61.1187038499207,-60.7541425597981,-60.4524408955429,-60.9257628881346,-61.89997317354,-61.9338576307822,-61.04395065374,-60.8697616749073,-60.0876956000545,-60.7287183989918,-60.4955754004978,-60.5642804627012,-61.6447719427074,-60.1924829539634,-60.2297148945135,-60.308967336182,-59.5392283622169,-58.8606103025573,-57.9788162604657,-59.6329551514722,-60.5376637994424,-60.8525897406581,-61.2294709909367,-60.4615824080989,-60.3299800905617,-60.7435546822933,-59.0061226721576,-57.9962729980116,-60.1605436306038,-61.0153018715621,-60.0419111904977,-59.3348773790737,-59.4618840282592,-61.0252652226449,-60.4837761947891,-60.3620864802575,-60.9340837884256,-60.714868692585,-59.2515471566134,-60.6869154069831,-62.1431206816059,-61.4067100332388,-60.1998962051466
"PAM20103_Zahn_narluga-ECdetection.OE7","085",15.6997859941764,2.8927778922895,20.7435012838221,0.043196894830146,280,-67.1187819849138,-62.9197878354562,-59.6169159791298,-58.7606628976747,-59.2574757062014,-59.8276643400984,-59.8748449448198,-60.0415471536743,-59.893596926298,-60.310447397693,-60.5046494877645,-60.5620608834713,-60.499658301654,-60.3772576430129,-60.4653637957772,-59.8611520797875,-59.0319256144704,-58.7335681393963,-58.1462451463939,-55.0651214001499,-50.4043537059401,-46.4549482201522,-44.3586787011138,-43.1566003934036,-41.3380948338913,-38.9063199051662,-36.2440492101607,-33.583233633999,-31.4779309625006,-30.3622431439387,-30.3280695354603,-31.1851061160641,-32.579615141136,-33.9662877747961,-34.9536179109753,-35.6350120920257,-36.3048162979147,-36.9347517762168,-37.432980123509,-38.2028404201217,-39.2528247115981,-39.9108262849902,-40.2580193520836,-40.6086097555713,-40.8084183879186,-40.8667419824088,-40.8812635797967,-40.8070611331794,-40.7705190679986,-40.5578108650694,-39.818986827375,-38.8876133888637,-38.0385516899354,-37.3362589994995,-36.74935897768,-36.3781996551395,-36.2099369950166,-36.1782484738273,-36.2244729055645,-36.3221401032585,-36.4453211355603,-36.5432340635428,-36.5735510691435,-36.6490758066512,-36.8221340640167,-36.9984027152834,-37.0983015130414,-37.1602268562044,-37.2051976668503,-37.2430031063639,-37.2928838546247,-37.3249558023741,-37.3739463586345,-37.5281264124535,-37.7642383218668,-38.015066903443,-38.2352851912454,-38.4438165569675,-38.7068862820963,-39.0758018563557,-39.4497771009811,-39.9237069733252,-40.3271727849439,-40.5113392703861,-40.7040278595812,-40.8967114767436,-41.0920357547297,-41.2481940074713,-41.4705120624218,-41.73578281524,-41.987210681632,-42.2573226245193,-42.4907858276781,-42.5486439266629,-42.6234548577934,-42.7560565525734,-42.8695445808077,-43.0525787171354,-43.1808926676569,-43.1311734848107,-43.2170365313481,-43.4754446804441,-43.7467024324703,-43.9115812009794,-43.9941572792777,-44.2531968574048,-44.5512521558011,-44.7975381295129,-45.1523437189982,-45.4843196490066,-45.8006821701256,-46.1738610330776,-46.4153372085152,-46.6286445262042,-46.8638016546443,-47.0225055599978,-47.0649343784966,-47.1498305612886,-47.3550693904384,-47.6119176371401,-47.7594120624735,-47.7521557817481,-47.8663535713675,-47.9744389322209,-48.1820053801122,-48.3992652478979,-48.7481152663971,-49.0892932350052,-49.4937056898336,-49.7369143021334,-49.8824810573908,-49.9140261723602,-49.9030297408985,-49.8751002792144,-49.876686353368,-49.8276362084419,-49.8354053165542,-49.7753601521567,-49.6496955807168,-49.5017435813938,-49.4200512371388,-49.5437566525829,-49.7117109069412,-49.8612372561754,-50.0770942727887,-50.3961463125089,-50.8731481045719,-51.2289469511226,-51.5503289427689,-51.6774097211474,-51.8461291901125,-52.1585751753977,-52.4895308740681,-52.8802657046665,-53.090629545652,-53.0451632996933,-53.1193667071488,-53.3362855120681,-53.448240209205,-53.7121674811658,-53.903041829744,-54.189129596998,-54.6410368902035,-55.0364085204542,-55.2870696065642,-55.5079987849013,-56.2227820022622,-56.952875814464,-57.4557269067367,-57.5154151792641,-57.7574958979833,-57.9739223860505,-58.1427839893959,-58.4447850451629,-58.3631229978447,-58.1335561498127,-57.8999872997456,-57.8995847003571,-57.9827107981786,-58.0696805565805,-58.1247695903159,-58.1815539514774,-58.2021466132772,-58.2822816725026,-58.3464873460213,-58.4599519613916,-58.6613106010126,-58.7891829033172,-59.0334292968661,-59.0791916982538,-59.110517063615,-59.4819900391245,-59.4871621327398,-59.4368289556535,-59.4730338355001,-59.2462125794287,-59.242984900211,-59.5316376161552,-59.5184701172167,-59.7322237399613,-59.8202506710225,-59.7954569100363,-59.5641152418952,-59.4319541517202,-59.4137942960957,-59.5738612791154,-59.5486901638035,-59.5710134615143,-59.6185555543196,-59.4979571342911,-59.8412195643378,-59.955333831247,-59.6844906096547,-59.7812989801467,-59.589881932969,-59.2378651724189,-59.1220488707435,-59.243368146007,-59.731325293615,-59.6793046355304,-59.0745110452222,-59.2151461084907,-59.7856429460059,-59.6352038936868,-59.2908065634772,-59.1500879711529,-59.4778005568251,-59.7121997380147,-59.2795422640687,-58.9857042814653,-58.9894700611374,-59.1102680744692,-59.1302271005761,-59.1992436161954,-59.5255341833678,-59.3079505947501,-59.2032990933111,-59.3664308036868,-59.5370529312784,-59.2511168580824,-59.1927372031903,-59.017295495442,-59.0399496038881,-59.0097826588955,-58.9466221415531,-58.902429918643,-58.925266654931,-59.2270151236514,-59.3374129413567,-59.2980317672139,-59.5242107093837,-59.6066661313447,-59.4212266882691,-59.3684327444621,-59.4578059833716,-59.7742511251771
"PAM20103_Zahn_narluga-ECdetection.OE13","085",12.9294423360598,5.25924265685978,16.7621530563523,3.10141665414284,444,-68.4463848824893,-62.6352273327932,-59.5424931330463,-58.8702466932315,-59.0515448512412,-59.3902173006392,-59.9469235233453,-60.3086079824243,-60.3243058686233,-60.5079150833244,-60.5846848047997,-60.4316321487048,-60.8264787663831,-60.8011319586225,-60.6076164906619,-60.5790098122903,-60.1717669949454,-59.5143811833219,-58.7805770621885,-56.9700057460263,-53.6873672467827,-50.5236639817446,-48.3078498077252,-46.6575408805726,-45.1108120532447,-43.2840697742669,-41.2656570636785,-39.3154322257956,-37.6191337920866,-36.3924634364348,-35.9100606008619,-36.2516587071158,-36.9778217149993,-37.6309435419494,-38.213396337202,-38.7396725000472,-39.1935769931121,-39.5232369215843,-39.8180227296597,-40.1661685602357,-40.4161232039818,-40.5668953620677,-40.9104524775042,-41.2878454684781,-41.4877337437282,-41.7318641475246,-42.0639947220733,-42.3063293011071,-42.3718192558518,-41.9032961539171,-40.8828872583894,-39.5313183009541,-38.0426284528407,-36.8054996918681,-36.0071049571791,-35.6728710607401,-35.7372415893458,-36.0424228267415,-36.4881381382679,-36.9734479807719,-37.4858049773094,-38.0091263321722,-38.4395811170187,-38.8070656590973,-39.2018372764019,-39.5927598959784,-39.9241681813582,-40.2236334360751,-40.5589930435598,-40.9210883759015,-41.3327437049863,-41.7135408164319,-42.0091129813671,-42.3449701998884,-42.6541254542175,-42.8804514787125,-43.0832043611019,-43.3593212802706,-43.685319253702,-43.9821708302467,-44.1581134960079,-44.4412650679121,-44.8814110938058,-44.99601095048,-44.9856462494993,-44.8459101368855,-44.6227888505086,-44.4722157720079,-44.4151572006895,-44.4200474777668,-44.5085335593341,-44.6134692405856,-44.7271102845307,-44.846774997513,-45.0579569865085,-45.1932254395856,-45.2702533997233,-45.3935980272962,-45.6016168456677,-45.9023309546063,-46.209441958496,-46.562639910938,-46.9694352854767,-47.3983509450935,-47.8118114377221,-48.1038863181086,-48.4966255825172,-48.9230115851079,-49.3470171473579,-49.8056528706228,-50.1678603423662,-50.5254112527287,-50.9760424826081,-51.4560739845619,-51.9555488263389,-52.1993456897191,-52.6216979522007,-53.0256036494881,-53.2218313082629,-53.4183626175484,-53.8988738125437,-54.2853115332406,-54.6489988713821,-54.9975688727949,-55.165862766079,-55.3874605428515,-55.6295817843171,-55.8635768653881,-55.9118084997245,-56.0001144521143,-56.1147173915813,-56.0172840613286,-56.1151153932626,-56.3556850058883,-56.4781380351365,-56.6916255670201,-56.6443326599691,-56.8453516401597,-56.8914350249405,-56.9759337411295,-57.1394209993253,-57.2205406709262,-57.2689864143709,-57.2053102263238,-57.3949358461878,-57.3461493646784,-57.4900583443125,-57.8221506249291,-58.2347032809907,-58.548056140788,-58.6265116556029,-58.8396363810428,-58.9063022867297,-59.2325907922145,-59.1660149760457,-59.0800009359576,-58.895531751972,-59.0354426021351,-59.1578611259427,-59.179644770629,-59.187890602013,-59.1176108819972,-58.9672001194383,-59.2762336345015,-59.2615416132759,-59.2212301103672,-59.4523395746753,-59.1921551050545,-59.0276983568968,-58.9430492543626,-58.9696275265543,-58.893739583972,-59.1251715508941,-59.1098796125605,-59.1280097998565,-59.2004364025618,-59.1709424188466,-59.4759613408504,-59.4521871133606,-59.4196989893213,-59.5121745574908,-59.5465554432496,-59.4671774055142,-59.6547484842067,-59.4985135511595,-59.4832458603291,-59.5483082201991,-59.4265293937491,-59.3318951726132,-59.2655243284805,-59.4389533760793,-59.257382656857,-59.1523451626723,-58.8950526641149,-59.1796152860358,-59.2627856432981,-59.1589964952793,-59.2176912019811,-59.5098834522935,-59.5484047078566,-59.4221313781181,-59.4082024543407,-59.626441577228,-59.1663858025385,-59.0969767278972,-59.2105907230159,-59.2570352925888,-59.2947006132851,-59.2705161581378,-59.2660086060918,-59.3250006818308,-59.2326341245232,-59.2348435609326,-59.3935317862857,-59.5690272917466,-59.5205964665114,-59.3537967739284,-59.2939764651207,-59.4442679934996,-59.6120716796378,-59.6429629539676,-59.5283655615263,-59.3996379321239,-59.3502658590678,-59.2322696195138,-59.180050016103,-59.1012849555937,-59.0660583181544,-59.0550190048221,-59.3092573368561,-59.4920288752965,-59.192918910042,-59.4654487736099,-59.56350977199,-59.8392370424319,-59.5891563841636,-59.4673646972391,-59.3238746332016,-59.1948314347295,-59.3271188130966,-59.4764510981834,-59.5171449004447,-59.2537305380467,-59.2653306517324,-59.5648411710649,-59.4353963428701,-59.5799016874934,-59.6712712262836,-59.5250248317416,-59.5040690387951,-59.6342788679614,-59.6365920450571,-59.6956918493614,-59.711674477597,-59.4008119669859,-59.791298280129
"PAM20103_Zahn_narluga-ECdetection.OE14","085",11.6921919974679,1.57205438136097,15.0238238999791,1.4738445130541,131,-68.3818367857719,-63.0671552692264,-59.593923100953,-59.0512341331332,-59.3959432429476,-59.9572866947153,-60.0242403358366,-59.7562796282843,-60.5006700829301,-61.008017752592,-60.8317145884289,-60.4740552111194,-61.0219357947065,-60.6875044862832,-60.2738031152742,-60.1092038267067,-59.9192835488668,-58.7597981265383,-56.5840173291467,-53.801133120149,-51.7053818322509,-50.0768827679092,-48.9067575325123,-47.7732613937214,-46.3393382381817,-44.5616724864092,-42.6122582453233,-40.8839469384639,-39.4259158448828,-38.1986449208672,-37.8777351262157,-38.3989651365323,-39.3187385439595,-40.2423248818185,-41.1304668791961,-41.8049884923311,-42.2526964151432,-42.5440472419543,-42.9613346265772,-43.273577055061,-43.1664009918631,-43.0558132550735,-43.366350539131,-44.0212070833669,-44.8518110397987,-45.7387136102113,-46.5860615416232,-46.9160285052094,-46.7082625395765,-46.2679739888262,-45.2121982533413,-43.6219225129611,-41.9473065609374,-40.5525878186163,-39.5545433166345,-38.9183684768348,-38.7361544845794,-38.8271766149176,-39.0467846386127,-39.3768967470438,-39.8948400471129,-40.3401486122258,-40.6537899160113,-40.9807664505887,-41.1922098049951,-41.3779432678466,-41.6768568658833,-42.1158201561375,-42.3462005665804,-42.4132469940821,-42.4219428067409,-42.3212446562158,-42.4365610454376,-42.7444454382127,-43.0174685803768,-43.2914632011744,-43.4764908358731,-43.7332388732119,-44.133142511928,-44.5008497766057,-44.6309574706183,-44.7795553844647,-45.133155042973,-45.1504191138329,-45.2144332151818,-45.1651965900198,-45.1208859971229,-44.9870446177847,-44.7821219303474,-44.7040587610456,-44.671881841877,-44.7176870844773,-45.0178368626865,-45.2123368640575,-45.4228337659058,-45.5868090562139,-45.8357181658143,-46.1005308784936,-46.6228943340555,-47.0477882256454,-47.4015568291999,-47.8040335396135,-48.2041805978975,-48.4440322668701,-48.8241161253586,-49.0972709456175,-49.3491402690052,-49.3861525185781,-49.5284301516978,-49.8726452136769,-50.2627988937031,-50.7525221831554,-50.8852745413458,-51.1189418659072,-51.6672107312068,-51.9603718308375,-52.1324776844954,-52.2373085343285,-52.6881709214956,-53.1394647853783,-53.4683360300965,-53.4174829494893,-53.4208784419061,-53.8614272112014,-54.0545863104818,-54.2593890581632,-54.3041006499283,-54.9196995987144,-54.9931476275274,-54.9040908454976,-55.3455227348462,-55.6040839682203,-55.9782095895428,-55.8923924130863,-55.7045957585866,-56.2502303440752,-56.6524666154608,-56.7282025033729,-56.5978074611415,-56.4257647059298,-56.3881691027392,-56.5407470019102,-56.8348452959369,-57.3711642920929,-57.6975919524595,-57.592657589222,-57.8494816049638,-58.0811149982498,-58.045188436243,-58.2357156343,-58.242598118999,-58.0984340603878,-58.3339148411852,-58.3180523657282,-58.2296360537464,-58.4450719613044,-59.0023794791281,-58.9429686829608,-58.6005520597503,-58.5219210690843,-58.7371963139664,-58.6788470901301,-58.664540231288,-59.1137662740817,-59.2087708001906,-59.2207422532547,-59.5310512560598,-59.6221120071619,-59.1951920579614,-58.9512105824183,-59.2662938902053,-59.2740248145156,-59.322291848809,-59.6235959646792,-59.4293874092121,-59.4745389645836,-59.2049110655535,-59.2777743843631,-59.5047072201147,-59.3794814019045,-59.3759297342591,-59.4175311962353,-59.9660724011586,-59.9331542348185,-59.648154861892,-59.896667363854,-59.6590553234275,-59.6796237282091,-59.4239819289379,-59.3455607230713,-59.4664035344749,-59.6609391012326,-59.9011621151637,-60.1629386262318,-60.0079676817282,-59.61766936703,-59.6890526118907,-59.4347540460765,-59.7536927250083,-59.6928722560767,-60.0030231735952,-59.1374806083194,-59.0846389025288,-59.165563103282,-59.5555614642627,-59.9649884075958,-59.2646359372773,-59.6644064546884,-59.661597267134,-59.5987854925463,-59.173166883055,-59.6463264702549,-59.4195753145712,-59.7424341375847,-59.9923595047627,-59.3522213717361,-59.2223653531606,-59.2433064473323,-59.6317894384335,-59.630334499556,-59.5258685772584,-59.4595855317979,-59.2501057478061,-59.4078443034124,-58.9943654847822,-59.0284434827196,-59.4722629681083,-59.6984014096927,-59.338460046886,-59.1475615169269,-59.3472532617591,-58.9864969379767,-59.4738484691044,-59.5628018194296,-59.2035082451332,-59.0633861320213,-59.9827511873174,-59.7934111060888,-59.5877998096843,-59.9890744016932,-59.557728358203,-59.5781057135491,-59.4676978652357,-59.4633539151119,-59.4438306448202,-59.3100368201404,-59.4472597696717,-59.2665921485238,-59.6138395290753,-59.4688997246435,-59.4969238828014,-59.5756357595743,-59.3918800570928,-58.9189941348852,-59.0127717386839,-59.9610794861426
"PAM20103_Zahn_narluga-ECdetection.OE16","085",5.39853158229334,7.68436865771542,10.1311599509166,6.14070681474459,203,-68.6891487485451,-62.930079514393,-59.988432386213,-59.9519513836339,-60.3819970238434,-60.4881343947024,-60.3341491928644,-60.0964868930646,-60.3689062601374,-60.5270971552518,-60.4573335193574,-60.7436374727057,-61.0189338741727,-61.1356270848488,-60.9179764542627,-60.5222115111248,-60.6230152611966,-60.6989302007452,-60.8398872579259,-60.2221862041207,-59.7103124423835,-58.2701480835165,-56.3389796874786,-54.1468388055736,-52.1958252384918,-50.2323387050857,-48.3332628642986,-46.1240623761415,-43.6049256543425,-41.6214554332136,-40.5691945698042,-40.408430957087,-40.7538726624331,-41.2951682071684,-41.6634244759429,-41.8927459918262,-42.3332654724543,-42.9563875746269,-43.5077241538345,-43.971820664496,-44.5204431772903,-45.1029203609955,-45.6684110539635,-46.102052451727,-46.5681456297048,-46.9462985882983,-47.2921034999368,-47.6916240578291,-48.1071267995495,-48.2558224763845,-48.0366226649835,-47.7020821109825,-47.3170230207315,-46.8174354030417,-46.275336449967,-45.975728648769,-45.7410989920307,-45.5692777278645,-45.3828492475479,-45.1636582108823,-45.083535976358,-45.185890558506,-45.3872281109814,-45.5745686319919,-45.8004302666938,-45.8586831067683,-45.8030608641707,-45.8345345486273,-45.9832895361488,-46.0405678143418,-46.0243277737225,-45.9820335955726,-45.9367654760838,-45.8201530652071,-45.8373196809815,-46.1153518586883,-46.3237238506109,-46.6464783675921,-46.8526815567344,-46.827958528729,-46.6730386778038,-46.8221346862522,-47.4316334791057,-47.8217541734278,-48.2125329133046,-48.3752255015063,-48.5237462575702,-48.6573710548871,-48.9212792717625,-49.1563711286167,-49.5154861355116,-50.0088767159897,-50.4425067883564,-50.6458012622096,-50.8899523878775,-51.0251635945391,-51.2370508056277,-51.2797932748936,-51.3750977411219,-51.473133329235,-51.5821305854191,-51.8075484676419,-51.9138836721255,-52.1554212978281,-52.4549775561928,-52.4453263215936,-52.8414397475171,-53.291030291224,-53.6789069166439,-53.9625005328636,-54.7903196896171,-55.4659563064841,-55.6896464521162,-56.0519407446676,-56.5271801673262,-56.5736768075558,-57.0948636844306,-57.3357342732475,-57.6139950372958,-57.6769752879487,-57.5107085544089,-57.727995185098,-57.9558532946017,-58.5160237631152,-58.5472521649824,-58.5086735323969,-57.90107586819,-58.1057971240563,-58.4775817143064,-58.7162613216792,-58.4013848230591,-58.4259880940382,-58.4548811762533,-58.8992213534147,-59.0796584391658,-58.6638158805445,-58.7230403008845,-58.896179473415,-59.3234236442465,-58.9546143718794,-58.8422926296173,-58.6195228918466,-58.8861817872181,-58.9148836679067,-59.2354055909468,-59.4106616855534,-59.0957279251034,-58.64876137884,-58.8162235711414,-59.0162784517904,-59.0768246361666,-58.6551176378023,-58.6853555061188,-58.6375904574366,-58.9432396604973,-58.961849233136,-58.9913830911324,-59.3820151842903,-59.5331363504104,-59.3219552797582,-59.2144985054318,-59.1985943415019,-59.2304932455606,-59.3400671107259,-59.3830592401423,-59.5462927548526,-59.4640756252971,-59.1189145807441,-59.0219700980801,-59.0947246557981,-59.0872835018298,-58.9816172136129,-59.08400383449,-59.0117295693279,-59.1477983246953,-59.3746824778173,-59.5376111664208,-59.6918807511442,-59.59569705543,-59.5680315846655,-59.687745716113,-59.2813556686424,-59.4863448189328,-59.2839102491241,-59.2373220981593,-59.3036826506071,-59.2685566279383,-59.7183818621156,-59.2927173938006,-59.6075702766953,-59.4691004452215,-59.4820773703049,-59.3838419461289,-59.4109649267971,-59.2012438954319,-59.0950718732205,-59.2020263950038,-59.7863888298115,-59.5233409552576,-59.6468665173862,-59.6610883020719,-59.4823730354927,-59.6981064886905,-59.4877180350159,-59.1657353347878,-59.4234282387071,-59.5264720740373,-59.4587731653265,-59.2794888901899,-59.6355592459014,-59.4589871178033,-59.3988371928829,-59.2931335877089,-59.479089557998,-59.8549643153784,-59.5910458337843,-59.3243464092343,-59.2189090090361,-59.1277269993029,-59.1992086343422,-59.2110652211042,-59.4124720749309,-59.6561756378581,-59.7929304796625,-59.5842577424566,-59.3596686102276,-59.629641069655,-59.7634380202835,-59.3238661208892,-59.1033140761088,-59.6388535979711,-59.3060991581607,-59.1351139060814,-58.7585587137852,-58.7290054580745,-58.9790273533412,-59.1873670092863,-59.7608344389395,-59.7027401730972,-59.3447625423173,-59.1774477320337,-59.3816808595027,-59.537735039161,-59.7781197100938,-59.4923769625069,-59.2400894867702,-59.5271536095394,-59.4044820935103,-59.2948381383846,-59.4312439425371,-59.365677963039,-59.4088512765086,-59.6132044649932,-59.5804899673281,-59.2965927196594,-59.1697765482207
