"","evNum","band_diff_16to23_dB","band_diff_23to46_dB","n_dets","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207","X208","X209","X210","X211","X212","X213","X214","X215","X216","X217","X218","X219","X220","X221","X222","X223","X224","X225","X226","X227","X228","X229","X230","X231","X232","X233","X234","X235","X236","X237","X238","X239","X240","X241","X242","X243","X244","X245","X246","X247","X248","X249","X250","X251","X252","X253","X254","X255","X256"
"1","PAM20103_Zahn_narluga-ECdetection.OE5",11.554831520244,10.7593222824869,17,-96.595025583458,-95.6731883082143,-93.4544784807122,-90.3651668636934,-80.1967135632772,-67.9374373811407,-58.5963726790123,-49.8582331232635,-44.2525951317849,-36.8669059798699,-33.211730440946,-29.7034062476513,-28.0918330807849,-27.1871405070386,-25.9253522371277,-26.3275229819713,-26.6022485240437,-25.6328456419746,-24.4676216903885,-23.5814983189018,-21.1778931066256,-17.7765853255336,-15.4677457194859,-14.3839751264609,-12.3993589272884,-9.84280360756587,-7.81123855918781,-6.12586641959803,-4.26930214528716,-2.49910755569677,-1.47708284058753,-1.45744964741017,-2.13855069754087,-2.98858563823164,-3.66605530899917,-4.31818821839693,-4.69976477617571,-4.952830035799,-5.3532656338812,-5.74303001270019,-5.49547546115618,-5.12783662958206,-5.03051051546565,-4.78548187087973,-4.4709233021868,-4.34375854413799,-4.17136312751733,-4.12798270793532,-4.25817118631706,-4.46126791299776,-4.08856837784194,-2.95492575968778,-1.80661695577215,-0.962662024411841,-0.286679139082295,0,-0.101131026917429,-0.232826962417363,-0.240547056803877,-0.555621392006096,-1.16570580823277,-1.73966997077876,-2.23363481957278,-2.65128196886393,-2.94500107633339,-3.28345082262631,-3.67093122848226,-3.94098195207003,-4.04028873602839,-4.14840774820895,-4.30799280004439,-4.58307636357136,-4.82244255494813,-5.00248396733721,-5.38069175500572,-5.80997728752858,-6.15949064460849,-6.55619405058326,-6.97298462759572,-7.25439621031753,-7.39265582295583,-7.62151317260043,-7.83667257014024,-7.71455618146247,-7.37768901023218,-7.60067390822365,-7.94349594428574,-7.93544924219809,-8.11763613394811,-8.19698423602814,-8.20659689673727,-8.18242084548898,-8.16280758112033,-8.46870050871208,-8.75204592431324,-8.8574860093351,-8.84928736857172,-9.01100396847505,-9.43390186361301,-9.65832158401125,-9.88585898051058,-10.2176522629527,-10.8494023839238,-11.3123953134614,-11.759086928549,-12.389346866413,-12.7850822711156,-12.9960748951742,-13.661493948253,-14.0313905865362,-14.5700876268065,-14.9354234816144,-14.8473407390904,-14.9360024871684,-15.4455667197154,-15.9021559746097,-15.9917440863776,-16.5407039334731,-16.9288091868442,-17.9801408482343,-19.1276359718465,-19.2238778132561,-19.714156783998,-20.2447055195899,-20.553136429437,-20.4560437996125,-20.9800202095059,-20.5289206801606,-20.8060517501602,-21.0669913959797,-22.1371433306748,-22.1399034677848,-22.6304420025843,-21.7560160636351,-21.5166755792342,-21.0267127084337,-21.1312997211934,-21.6459777896678,-23.0394497927632,-22.3388663220988,-22.7615733584634,-23.145505034276,-21.9011418655577,-21.4156799460309,-22.1834317873053,-22.8059711614258,-24.3460363926223,-23.8964998320205,-22.8500571805299,-22.7149032700771,-21.8284958566306,-22.3185228148933,-23.1383783029853,-22.8946170318439,-22.7411958793119,-21.6497130106842,-22.3427598590621,-23.2506326762655,-22.9466849078274,-22.9418260168495,-23.810360896912,-23.7899999015017,-24.3748459849465,-23.71371648674,-23.8505964512671,-24.194167097085,-23.9942695556796,-23.4289952809566,-24.1831385812741,-24.4755052686291,-24.7081770839212,-23.8064626007045,-23.9601431082088,-23.9396320599808,-24.3543501608532,-25.2948041150818,-25.2699679807221,-26.3047212355642,-24.8214667937536,-24.6478368102372,-25.5222820515129,-25.7562133929797,-26.4533326922411,-24.2144566286225,-23.5440923431847,-24.5864188969468,-25.1481462874177,-25.4810758396987,-25.4220403608995,-25.6316823954048,-26.2896365921919,-25.193879648108,-25.0695106274696,-23.649202884392,-23.8186740580294,-24.8940190908707,-24.9972552450568,-24.2884999892175,-24.0624998333082,-25.8971832577947,-24.5242077518378,-24.9351581704631,-25.8690808371157,-24.9905816550326,-25.9203823365649,-25.698989428,-24.8259890231311,-26.0578045897372,-26.3255229530015,-25.8150015668737,-26.0090800726912,-25.6532462611395,-26.8886104746211,-26.0450991668311,-25.6766897846678,-25.3830200002542,-25.8495371092526,-26.8297510281749,-26.8616037907275,-25.9625589141477,-25.7937960712217,-25.0191938772299,-25.6540951641677,-25.4166176251901,-25.4884648099256,-26.572685551336,-25.1182030636528,-25.1577949807334,-25.234610593123,-24.4590653369404,-23.7795199007044,-22.9005614100153,-24.5654875283155,-25.4662848014493,-25.780530332043,-26.1534219407212,-25.3852687844393,-25.2583161191912,-25.6712576833323,-23.9308299124668,-22.9238344535068,-25.0900503633239,-25.9448201030225,-24.9704685754164,-24.2611486767352,-24.3877324114565,-25.9568772037604,-25.4109042738183,-25.289003902207,-25.8562327200214,-25.6433419547947,-24.1801786720607,-25.6200315974722,-27.0670510944308,-26.3238062518883,-25.1224991983054
"2","PAM20103_Zahn_narluga-ECdetection.OE7",16.0409983337182,2.89905673030978,280,-102.285868448337,-101.311937612348,-99.0898127793123,-95.0920474845621,-85.8562077461909,-73.9115917501666,-63.2644958650933,-53.8881338026401,-46.5083736478328,-40.9312368784394,-36.8592476594945,-34.1382543838514,-32.4254993859917,-31.272305598008,-30.8401270419982,-29.952438184441,-28.9739219898555,-28.5489147994341,-27.9056125390595,-24.7841467854475,-20.1019844176703,-16.1568090963488,-14.0341024043151,-12.8247760918933,-11.0134953489746,-8.57843563720028,-5.91812467503991,-3.26020487272294,-1.15368289374348,-0.0361892821402243,0,-0.854218038959843,-2.24761781825562,-3.63119085259519,-4.61737029552313,-5.29862736781819,-5.96846154736865,-6.5985024526288,-7.09670434043644,-7.86385774767395,-8.91948242819486,-9.57742339514401,-9.91508825719906,-10.2807180246868,-10.485305476928,-10.5344829460843,-10.5406983673922,-10.478120061405,-10.4321020246756,-10.212703293121,-9.4754798788409,-8.55268459076099,-7.70387950572999,-7.00172261598998,-6.41030692873336,-6.0427397498764,-5.87320098422077,-5.84121763709219,-5.89151885437622,-5.98961230112433,-6.11027851634437,-6.20487840283057,-6.23373559053753,-6.31040673223361,-6.4845143774076,-6.65707415115685,-6.76191376748426,-6.81819832438313,-6.86204509665723,-6.90127906541671,-6.95830711539948,-6.99151920696848,-7.03551678226362,-7.19017055722541,-7.42582073073504,-7.67369878378769,-7.89623451146333,-8.10837339993969,-8.36708854229699,-8.73307731675748,-9.1115060722149,-9.59093803265785,-9.99542404404889,-10.1745594283078,-10.3592181912589,-10.5582126791933,-10.7526997234187,-10.9178231636712,-11.1440922892878,-11.4027952548043,-11.6537215990392,-11.9161834658831,-12.1521894289705,-12.2116486208268,-12.2872248276361,-12.4121324482779,-12.5354961776289,-12.7081078211722,-12.8350832986746,-12.7932979474796,-12.8883861856195,-13.1328392279506,-13.4045639844078,-13.5896112331843,-13.6655270932279,-13.9039397565111,-14.1984158599349,-14.4657397096927,-14.8412919386906,-15.15761526668,-15.4568682359558,-15.8498522243235,-16.0819843117821,-16.2890325781962,-16.5484982568389,-16.712572656806,-16.7623398795369,-16.8320598750215,-17.0268787983016,-17.2911109696568,-17.4271462527701,-17.4155066676001,-17.5170760418839,-17.6222625554067,-17.8504499955417,-18.0853795073264,-18.4119693429041,-18.7416268811836,-19.1346339179984,-19.3995490840891,-19.5682981719314,-19.5929372723998,-19.5579280603416,-19.5351204313216,-19.5076667863641,-19.4731070635392,-19.4813389302999,-19.424733302296,-19.3130171826636,-19.1646917502095,-19.0669879143186,-19.1800746867106,-19.3664227699739,-19.5275948391943,-19.7439927569959,-20.0744529162087,-20.555442206371,-20.9191713760775,-21.2154945886617,-21.3456612888997,-21.531490852652,-21.8567734307416,-22.1570045059906,-22.5589041329952,-22.7349709021781,-22.6658345489084,-22.7533307315376,-22.988393216966,-23.0916940842629,-23.3414903892719,-23.5456670173042,-23.8454242346988,-24.2872249796603,-24.7021637849685,-24.9249427949159,-25.1369883537624,-25.8605400135692,-26.6456696395256,-27.1668813645429,-27.1939703310197,-27.4319644933398,-27.6269928776706,-27.7889366182844,-28.116890264177,-28.0200293292898,-27.7262022269091,-27.5000804897086,-27.5686507227712,-27.6635197368635,-27.7534012246496,-27.7753438079138,-27.8558321553128,-27.8230861372376,-27.9433825370043,-28.0688293099191,-28.1791061955474,-28.3014400268318,-28.4890593292827,-28.753183214101,-28.733351218472,-28.7797434443416,-29.1339208348932,-29.1384787529788,-29.1253969695585,-29.1209522085277,-28.9503651814613,-28.9489987783426,-29.2344034389968,-29.2365323136541,-29.3556227765395,-29.4820658601132,-29.4180399431239,-29.2080273293259,-29.0927016473399,-29.1427144778592,-29.2907982791629,-29.3365982718337,-29.3337717556919,-29.3505827053307,-29.1920033068577,-29.4452298411402,-29.6956221611409,-29.4055333130708,-29.4335781812684,-29.2426548091546,-28.8692300262556,-28.7941187139661,-28.9716031469971,-29.5538913887993,-29.385283710342,-28.7507154495559,-28.880239553696,-29.4251593224891,-29.302759953224,-29.0175213228771,-28.8000169150961,-29.1158000731721,-29.395525902647,-28.9487973512163,-28.678620811698,-28.6944612053983,-28.7081282613132,-28.7493026169066,-28.8910054219652,-29.2454501257818,-28.9597848624725,-28.875084583039,-29.0651544769774,-29.2081339755163,-28.8542170828598,-28.8109279081293,-28.6739899886565,-28.7391394271211,-28.7586964411854,-28.6663832129204,-28.6639930466442,-28.6893618274283,-28.9111692555318,-28.9482887314257,-28.8508155434944,-29.1576971193481,-29.244205967212,-29.1370327746034,-28.9824751795738,-28.9672894912191,-29.4095915687502
"3","PAM20103_Zahn_narluga-ECdetection.OE13",13.260440503274,5.28880837121196,444,-95.6764768215959,-94.7803220243913,-92.687434892834,-88.9735252821797,-79.9641429612346,-68.2433339041789,-58.011072673593,-48.9325791460168,-41.3762662786679,-35.7971888342819,-31.5049983749953,-28.6920063683222,-27.3825526743607,-26.2326021919369,-25.5148001351321,-25.3403676090373,-24.7785876906002,-24.0564951050816,-23.2735637033113,-21.3250182279086,-18.010966854501,-14.8689962070611,-12.6529009398886,-11.0133474991646,-9.46832573301523,-7.63390213754133,-5.60065101939296,-3.64799455186708,-1.9539889621263,-0.724648381784007,-0.244691815327485,-0.581092301744782,-1.2988330735078,-1.9568340188516,-2.53902182774438,-3.06775183756107,-3.51723526961404,-3.84112547475986,-4.13582146029687,-4.49128776930516,-4.72937314877232,-4.89322059705922,-5.23801555303802,-5.61121622000073,-5.81687359386954,-6.05964491891564,-6.37927688586065,-6.63396558129782,-6.68921767440022,-6.23268816994405,-5.21665418585634,-3.85670648989233,-2.36709181445592,-1.13237479286872,-0.335546851626383,0,-0.0574510021919536,-0.3565698742145,-0.805098045605199,-1.29603512300604,-1.80954581181675,-2.32648896199252,-2.76093532146478,-3.12907995078944,-3.52944615143205,-3.92282516667006,-4.24693763977476,-4.54951536467815,-4.88874074304714,-5.24902482635076,-5.65295851032353,-6.03229480122344,-6.33778525922927,-6.67401607814583,-6.97455745335007,-7.19828257525777,-7.40506289241509,-7.68751708181707,-8.00496200833695,-8.29581845060117,-8.47682338679021,-8.76214384554267,-9.19124369658761,-9.30712685269043,-9.30045430998231,-9.15063849414945,-8.93444071891393,-8.79471972934969,-8.74180002431762,-8.72928658350234,-8.8190560026126,-8.9599806856068,-9.07749372820103,-9.18298781187473,-9.38636799730384,-9.53286462858554,-9.60165394497889,-9.70934188264858,-9.93421545498041,-10.2331001376529,-10.5367583083527,-10.8746845864428,-11.30114391866,-11.7277910779482,-12.1350470294863,-12.4134284136888,-12.8282311390184,-13.2607796416476,-13.6904722676038,-14.1224576375103,-14.4937516976762,-14.8556051118376,-15.3205609030891,-15.7928783366053,-16.279807601962,-16.5380576549186,-16.9354546180844,-17.3639462181304,-17.530295784233,-17.7200870778606,-18.1777357932613,-18.6134016469707,-18.9893589970785,-19.3280968983007,-19.4894062075011,-19.6749136206223,-19.9621157659258,-20.1857446234111,-20.2368307982523,-20.2934199789174,-20.4410084542135,-20.3410954895931,-20.4048740262884,-20.6693703551754,-20.8075646462833,-21.0031931727299,-20.9771065943997,-21.1379619878991,-21.2058287508283,-21.3098098812896,-21.4372078539538,-21.5178247486706,-21.5785893314391,-21.5389567221807,-21.6588133833379,-21.606715800756,-21.836076224739,-22.1402316925721,-22.5093383237033,-22.8881983254536,-23.0037339023855,-23.2240934757178,-23.3462235194446,-23.568341612021,-23.4290335107287,-23.3813941435498,-23.2062084226923,-23.3362745517173,-23.5012393853374,-23.5039856903085,-23.4713294873224,-23.3870052552769,-23.242536797145,-23.6016282052455,-23.5952380648063,-23.5786963964247,-23.7664553346701,-23.4507037858338,-23.2799545744343,-23.2865573508583,-23.3157777052143,-23.2760207097716,-23.5271920962539,-23.4665541365049,-23.4338380988801,-23.5106912871091,-23.4214116421918,-23.8251402697687,-23.7893665276558,-23.754299235245,-23.8989243773073,-23.8818031081369,-23.7715031749102,-23.9535035307494,-23.8532006906359,-23.8520575497671,-23.8340180858333,-23.705392078959,-23.6573700205916,-23.5995494423812,-23.7516104135834,-23.6571185471766,-23.5530415418646,-23.2377922160102,-23.520416407131,-23.6372970827022,-23.4600397448865,-23.5332646144912,-23.8185826314161,-23.9237274348689,-23.8018306340427,-23.8530566049439,-23.9369742297755,-23.4326841443401,-23.3722661570187,-23.440790930032,-23.5806861589659,-23.6749169036606,-23.5418247836475,-23.525788229342,-23.5590298512589,-23.5321207713917,-23.5482271330174,-23.7083745579616,-23.7850748032049,-23.795043853124,-23.6886913620526,-23.5688494903594,-23.7754649195269,-23.9625052882999,-23.9753050459199,-23.8433310904838,-23.7277722604156,-23.6680191740512,-23.5587166991673,-23.5340778198833,-23.3956019479873,-23.3303958791781,-23.4152622535269,-23.6758542292191,-23.8843949437194,-23.5565927836715,-23.7530675256554,-23.864358031032,-24.1718077883791,-23.9849460488544,-23.8199557043599,-23.5681213315794,-23.4671898782698,-23.5775193446597,-23.7862782097967,-23.8859496526337,-23.6030565277522,-23.6214439452932,-23.9393035296785,-23.8698808661152,-23.9695818956489,-23.9377465874247,-23.751054131898,-23.7517370069374,-23.9240784519321,-23.9277961006347,-23.9921185122077,-24.0456360330207,-23.7295246741968,-24.1049686486673
"4","PAM20103_Zahn_narluga-ECdetection.OE14",12.02117938762,1.6025885267911,131,-93.5013261422534,-92.5135033518425,-90.3181207925842,-86.7758359127039,-77.5943358507665,-66.4963766342646,-55.4635247082212,-46.5294632644141,-39.6339316797487,-34.0626351533067,-29.400371234378,-26.5110192889608,-25.2997988038785,-23.9509930736796,-23.0102743999589,-22.5859447624477,-22.3564451856291,-20.9547013519396,-18.6843959321659,-15.9099204043375,-13.8374973395147,-12.1987677343348,-11.0519431664821,-9.88569081904176,-8.40753280245032,-6.67847098341113,-4.7092154324659,-2.98911233637538,-1.52523263215323,-0.312147991453401,0,-0.515214498689986,-1.42365590812267,-2.37486591971817,-3.24253140280796,-3.90470600706196,-4.36695063449118,-4.64312069020156,-5.03596892663731,-5.36035176063418,-5.26746509431634,-5.14868196725926,-5.46041616636705,-6.09487115135227,-6.90251506155649,-7.82291288555625,-8.6838225630506,-9.01262717557007,-8.79905824832549,-8.36395605918127,-7.30322308410172,-5.6783103832494,-4.01029689208701,-2.62833975097303,-1.64698748199375,-1.02708958530332,-0.826264803161131,-0.91387341682897,-1.12617981375201,-1.45894972359819,-1.98904422250795,-2.41784941145687,-2.74431792034819,-3.06977722378062,-3.29428722196938,-3.4890715440411,-3.77612148828291,-4.22429518134714,-4.43438059925747,-4.5128976890535,-4.52233101504098,-4.42756210181674,-4.55185906697965,-4.87288401997758,-5.12722409863872,-5.38388154458676,-5.58013127874462,-5.85896441173644,-6.23627191251516,-6.58316719236965,-6.68946769966965,-6.84539178939777,-7.21257125378958,-7.208796100544,-7.28549699434001,-7.23076479565921,-7.21290068848525,-7.08393767914081,-6.86578041730405,-6.81272569436228,-6.77077931233058,-6.82184378777266,-7.08802284046016,-7.27165309669811,-7.50746360983931,-7.68991764374996,-7.92977639127747,-8.19924749887241,-8.72437088946485,-9.15279348567741,-9.51374964690919,-9.93230474358977,-10.3306922257571,-10.4849168787983,-10.8571745039951,-11.1507757011958,-11.4047048512444,-11.470532603743,-11.6531494395535,-11.9872422140337,-12.4034017591295,-12.873550373833,-13.0423909480985,-13.2739461687476,-13.7949355112441,-14.0630482579875,-14.2349647063113,-14.3101804659481,-14.7660758608628,-15.220640164269,-15.6077094916156,-15.4972677076171,-15.5146203261549,-15.9039196328577,-16.0790935681942,-16.3281146402092,-16.3120301769057,-16.9911567217413,-17.0345998677505,-16.9861612007335,-17.4081795215532,-17.7032764902538,-18.1120832202375,-17.9646868335751,-17.760124436347,-18.2863604508476,-18.630798425061,-18.7605397975515,-18.7145012180295,-18.5941034116923,-18.4846889350913,-18.5955268489283,-18.9388646111998,-19.4899299177564,-19.8493406702711,-19.679519769953,-19.7933878075516,-20.1428612860401,-20.1572945094939,-20.2998000853281,-20.2148428703049,-20.1532051086851,-20.1835852630635,-20.2749566632483,-20.3588839873685,-20.552752703468,-21.0835598360253,-21.0208687949305,-20.6906656863068,-20.6562720821498,-20.9081864100628,-20.7843415834483,-20.8086712525082,-21.1406259412628,-21.3425179292135,-21.3580740305574,-21.5410037465721,-21.6102435820797,-21.2807649372213,-21.0541472800504,-21.4439843800432,-21.3973150485837,-21.452057496784,-21.7949463931288,-21.5896242664343,-21.4776619734481,-21.257876301763,-21.3868856056708,-21.6312471306478,-21.4889358303563,-21.4042791008196,-21.585355525965,-22.1440523716742,-21.9674833590751,-21.7216808805048,-21.940918807855,-21.7915976134613,-21.9003343060336,-21.5800678253327,-21.4923924974175,-21.5458706466292,-21.7174985537442,-21.9864306074088,-22.2252870227639,-22.0263021950459,-21.5367508876277,-21.6236551024833,-21.5369223942118,-21.9519654524662,-21.8804773960565,-22.1346639777833,-21.1341018288724,-20.9879868042949,-21.2633056449986,-21.7611944360833,-22.0666931673233,-21.3374724087098,-21.7559811785477,-21.8069784319264,-21.8532926512664,-21.250492801225,-21.6538390605567,-21.6537558648583,-21.7876491757712,-21.9978934799704,-21.323983098324,-21.2468430177572,-21.421292130449,-21.6226092577677,-21.6422662596787,-21.5474017601922,-21.5210389595975,-21.3097884789257,-21.4212719460867,-21.0560041518758,-21.0697847900913,-21.525688129633,-21.7391367824268,-21.4021092214826,-21.2119123368078,-21.5038089452243,-20.9570201062299,-21.4617666791108,-21.6851380705007,-21.2540418313142,-21.083751405821,-21.8454495903133,-21.8428601712653,-21.752573456614,-22.1141587443313,-21.7336690801202,-21.6876150228104,-21.5881771053364,-21.4690886472503,-21.5485139343893,-21.3603298555948,-21.4270951473233,-21.250710877038,-21.5138322779157,-21.4939151546492,-21.5249397816848,-21.7387696330377,-21.5001797810126,-20.979912822744,-21.2640315080265,-22.0004066420153
"5","PAM20103_Zahn_narluga-ECdetection.OE16",5.80520550682925,7.73721873995871,203,-91.3738336726678,-90.3488542087595,-88.0634657205262,-84.3400092259086,-75.7121817213612,-64.0967203943012,-53.1003379382656,-43.9381514052283,-36.8888964628695,-30.9340015732313,-26.7592703536419,-24.2632472978976,-22.8413467703766,-22.0476740396072,-21.3101386411027,-20.6885257839367,-20.5325415307386,-20.3363323908952,-20.5147509241308,-19.986943597011,-19.3486406441653,-17.8639386077056,-15.9942073631112,-13.7591368943676,-11.7810450120994,-9.78096515026989,-7.92270234810945,-5.67958196874882,-3.1857573872724,-1.21799847221821,-0.161031083593933,0,-0.344996293636129,-0.88378120700478,-1.24700404333923,-1.47864743883583,-1.93399563133072,-2.54320051400111,-3.07457191698118,-3.56228649084798,-4.10211644863323,-4.6967535209666,-5.2618481022567,-5.69574139719812,-6.14291825098417,-6.52558369385842,-6.86621595528118,-7.27409040107275,-7.69070947981395,-7.84503456217813,-7.62960468894327,-7.33081036533355,-6.90936423960589,-6.38857066542497,-5.87147803205239,-5.56692028246094,-5.35335840088533,-5.14933715554523,-4.93211356334902,-4.71917384531181,-4.66495435577367,-4.78298211410957,-4.98481915345943,-5.15883758839756,-5.38626483210918,-5.43493904809117,-5.38775901333028,-5.4246609698612,-5.57381519672712,-5.64852680579131,-5.63343960162025,-5.59034632636416,-5.5298638442823,-5.39973589432363,-5.43317247382694,-5.69060713937709,-5.89284861711837,-6.21103518461641,-6.42003727886909,-6.42406849754516,-6.30462056787808,-6.41901008788248,-7.00787503942576,-7.41920731619596,-7.79604332934774,-7.96846532713713,-8.10926520620277,-8.25300053230406,-8.49481547757431,-8.72211524439322,-9.1022372546707,-9.63409469790554,-10.0376759112265,-10.2227494854106,-10.4488764419718,-10.6090047673597,-10.8428315166083,-10.8537123880852,-10.9716782506694,-11.0696792355321,-11.1396637105661,-11.3688750542413,-11.510251570241,-11.7272887081924,-12.0510978237385,-12.0330535749809,-12.3983387580846,-12.8511241456303,-13.2475982203213,-13.576268826874,-14.3989643511877,-15.0434969589014,-15.2852052607537,-15.6760396973634,-16.150036437433,-16.1846351202638,-16.6486870045069,-16.9108577218872,-17.1798371703274,-17.1970048946708,-17.050611679459,-17.3013834288618,-17.5301172705531,-18.0680192383847,-18.1051862768604,-18.1740525258276,-17.4976722913363,-17.640448054789,-18.0529808792485,-18.262628596239,-18.0079126788499,-18.0099792198262,-18.0814043737912,-18.4744684360232,-18.6165832625981,-18.181696006187,-18.1895791739014,-18.4530322026763,-18.8490990186797,-18.4253503194041,-18.3987856534372,-18.2814918664561,-18.4753396069455,-18.5039640261977,-18.8057947610657,-18.9380865476732,-18.6488458588935,-18.1583879140022,-18.2785575956618,-18.5192437332709,-18.5246568905004,-18.2213087405023,-18.3610303122795,-18.2737852901825,-18.5608538183228,-18.5892934650544,-18.6528623768106,-18.9079249663383,-19.1552324763489,-18.8903225493863,-18.7547950230677,-18.796040061263,-18.7795121416678,-18.7890797620661,-18.9669410618894,-19.1273484157631,-19.0131800965466,-18.6741813488662,-18.5873829787862,-18.6795783509698,-18.6897450355531,-18.4642668990664,-18.5348194247634,-18.4907971801112,-18.7921562094418,-18.9995834843976,-19.1325086346843,-19.3462047953865,-19.2887357446588,-19.1964690233186,-19.2515192391446,-18.9384723205156,-19.1666909577858,-18.9266799931677,-18.7581291911247,-18.8482550207105,-18.8906802454331,-19.3408413296108,-18.9701706541519,-19.1745646158291,-18.956217758156,-19.1267762053951,-19.0537700705172,-18.9260497295071,-18.7409690360602,-18.6174791074723,-18.8030853616558,-19.3749169303041,-19.0463725914672,-19.2149668752302,-19.1847762612427,-19.1766848635677,-19.3635685571763,-19.0857921627273,-18.7346270704178,-18.9894609077932,-19.18985996174,-19.1232873358144,-18.8982930048018,-19.1699545820918,-19.1031272030599,-19.0388302743664,-18.7986873261141,-19.074020716267,-19.4214817598346,-19.1425886176528,-18.9252005484084,-18.827368636612,-18.7695005245837,-18.7905060571684,-18.8391044132375,-19.0509069809782,-19.2628595587922,-19.3191606141608,-19.0773513024717,-18.9492180481362,-19.2749559626128,-19.3767412306745,-18.930208253691,-18.6618508641943,-19.2487349336734,-18.9597167607937,-18.7458879587564,-18.3283247728141,-18.2646955920718,-18.5355769846502,-18.7206632517786,-19.2738098095302,-19.2571020073956,-18.9989585175773,-18.8268581878502,-18.9523060023596,-19.1262363258309,-19.4128022796427,-19.1431336113334,-18.8115006330378,-19.0492605891356,-18.966534256661,-18.8362309277207,-19.0357247301405,-18.8807871150506,-18.9270933032569,-19.1992313415162,-19.1981260060336,-18.9414150113313,-18.9350896776543
