"","evNum","band_diff_16to23_dB","band_diff_23to46_dB","n_dets","n_dets_thinned","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207","X208","X209","X210","X211","X212","X213","X214","X215","X216","X217","X218","X219","X220","X221","X222","X223","X224","X225","X226","X227","X228","X229","X230","X231","X232","X233","X234","X235","X236","X237","X238","X239","X240","X241","X242","X243","X244","X245","X246","X247","X248","X249","X250","X251","X252","X253","X254","X255","X256"
"1","66",16.1996744843802,-1.21919190631485,39,39,-36.9571159882583,-36.9560936574793,-36.9530920777078,-36.9482250397285,-36.9414858668436,-36.9327118333271,-36.9218175512115,-36.9089666796857,-36.8942877024793,-36.877590280895,-36.8585543826616,-36.8374143840149,-36.8147504165373,-36.7893190920935,-36.7615380639914,-36.7321900022005,-36.7011098764218,-36.6666860474574,-36.6299052180754,-36.5956911792965,-36.5395064749881,-36.49259121299,-36.4297286802424,-36.4149376020108,-36.3500644223899,-36.2724611799394,-36.2325861384399,-36.1929062726651,-36.1252415931198,-35.9394273375268,-35.944297506673,-35.94541366431,-35.5905823881297,-35.1261366716721,-35.3336040009508,-35.5597324134522,-34.8605998248831,-34.9258429772781,-34.1026659471804,-34.3832700824064,-33.1319353721843,-33.072224355863,-32.2499913802212,-30.3002609039914,-30.3670148218439,-31.0985983872135,-29.1170754601654,-27.7009595190115,-25.9329849140876,-26.5438638613121,-24.1317079137534,-23.7690819092392,-22.9756563229798,-21.8869060738037,-21.908260935928,-19.8903995855753,-19.3033144755449,-18.8886476062622,-17.9481338336083,-16.3400855848823,-16.2615543170842,-13.7776846886871,-12.5419425888561,-12.662359687745,-12.1215550228329,-12.0827921181735,-11.0764066494579,-10.1354657888899,-9.17314004726492,-8.00769393463203,-7.33165971975197,-8.20886673122049,-7.07671249731798,-4.76219165315674,-5.16276521633081,-5.62109808117492,-3.74494283233361,-3.34685282021676,-3.87304690090788,-4.6720637124474,-3.40453135773411,-3.48061823117121,-2.5884461101808,-1.45960005550252,-2.27912174158685,-2.57516291501739,-2.06922181411063,-2.52290241329761,-3.28455636166301,-1.18241390522315,-1.17241988118131,-1.98458197873688,-0.349339512289667,-0.613684687587948,-0.259821902158436,-0.148980068625804,-0.392631816933793,-1.7927642287942,-1.51248215169571,-0.79862055544308,-0.127260243780484,-0.0174777240062767,-0.0277999564469695,0,-0.680809777055046,-0.69709972250881,-0.699698205683589,-1.23472188123353,-1.49715195157711,-0.898511272738837,-0.33078210720997,-1.42948027744113,-0.236346875137556,-0.575377781716398,-1.26582801157852,-0.990660568904737,-1.15590430850369,-2.21590385690528,-0.448019771761736,-1.05153551505592,-1.20759300809124,-0.677806189933648,-1.35075431603259,-1.3765853943965,-1.7368143353699,-2.05382502097167,-1.36264974363927,-0.921753972252027,-1.11555587898287,-0.632269451147963,-0.518103509890942,-1.73232336332352,-1.58190046447222,-2.05700074808599,-3.42378693944401,-2.85992044316905,-3.76601715641291,-3.48371832061753,-2.74281510513956,-2.62481148431517,-1.76255221262365,-1.56888074347021,-1.77517701698671,-1.31426541066793,-1.90693516065508,-2.70014007415563,-2.95685477441783,-3.21497845297901,-3.64261343607192,-4.03380325419016,-4.93475118249071,-4.97761951627443,-3.50018528529392,-3.53055503206679,-4.08870749033517,-4.89126299504021,-4.94973714808391,-4.91125218631784,-4.24832183696458,-3.18964577907609,-3.33101053288546,-4.12282737226906,-3.91337518420068,-4.04768659664072,-4.6739639013529,-4.74346914158006,-5.19229975697237,-5.38643283347901,-5.28681600550395,-5.18679574065312,-4.19391638671526,-4.39229661780929,-4.25184155661688,-4.7834772581579,-4.16293252657169,-5.08396357433601,-5.64418484928525,-3.97812065237265,-4.09076932246182,-3.85664864509666,-3.51922884769809,-3.87200605623428,-4.65630708452667,-4.78595058334561,-4.4796034570694,-4.84689902392873,-4.38575661606903,-4.90508660339477,-3.85102521748131,-4.26152619152804,-4.71681803500448,-3.8628612267494,-3.53165724726517,-4.26138200350718,-5.27643275681073,-6.24017286085704,-5.16289538634328,-5.43574317740664,-5.84541174508841,-5.19967575381935,-5.40973300494532,-5.05436602519465,-4.49924479175196,-4.71486309295545,-5.85757886674854,-6.03527951816813,-5.05083290399877,-5.34960287746032,-5.248944367538,-4.91997994813377,-5.28559623994818,-5.44616572386846,-5.81109473979603,-6.44225926594234,-6.42641265257959,-7.00146915160083,-7.60566782034903,-6.91948899085708,-7.930251354267,-8.70787664983074,-7.47667522200783,-7.82517725556268,-8.64696627666708,-9.15835738570286,-10.1122922125117,-9.13262052829373,-9.53330545845532,-10.4236101051702,-10.9007132504832,-12.3060352652802,-12.6465284687066,-12.920314355815,-14.0866333102063,-14.842950218234,-14.488535817352,-14.0602654350339,-14.5781495035219,-14.9516684943962,-16.6225486567826,-16.9037194856854,-16.6472593496049,-16.2719309766452,-17.0406019961923,-17.7965356223303,-18.5970172225392,-18.8221461690902,-18.621206070652,-20.0602069013978,-21.1374861420305,-21.8503974620115,-22.7468936060961,-24.4833746752606,-23.1653525861025,-22.1600762477678,-23.3404787580395,-24.0399751499933
"2","70",15.1812233155184,-7.01826057392537,248,248,-37.3281214373987,-37.3272065340669,-37.3243803330814,-37.3195500844139,-37.3127950157921,-37.3042317414086,-37.293798149929,-37.281345409738,-37.2668923602062,-37.2505501412298,-37.2323114390935,-37.2119922629468,-37.1895610663472,-37.165034317246,-37.1382869843829,-37.1097372103558,-37.0789603149572,-37.0455425320234,-37.0092778944244,-36.9701380412514,-36.9341046258522,-36.8861478596447,-36.8429305980592,-36.787289387411,-36.7402975027133,-36.6914443483464,-36.5983739663157,-36.5443288441806,-36.4309331252117,-36.4319488941332,-36.3509543596305,-36.1763773153302,-36.0696595630865,-35.808686139386,-35.8347727518027,-35.5948538302825,-35.2548770978438,-35.1478477604917,-34.8400198872172,-34.4145643608898,-33.7030445064484,-33.5350528317183,-32.8392494846032,-32.0136810614409,-30.7298112402755,-30.1902715908702,-28.9550350266331,-28.9842299568502,-28.259559173448,-27.8870697814034,-26.7816041647992,-25.8264554923927,-24.9257897068885,-24.0461985093104,-23.2205932059842,-22.2373106693333,-20.7315334809957,-19.5038792695233,-19.0826740129,-17.8024802463114,-16.4317736536865,-15.6162680950386,-15.0074953947814,-14.418999012269,-13.5007509219101,-12.8924335699974,-12.9388156252359,-12.2594536221286,-11.3954694903782,-10.9624116120271,-10.3782421362279,-10.0533770965082,-9.59165868113668,-9.75924318265997,-9.02121489363251,-8.10581115792533,-8.01354131192971,-7.43160154765341,-6.45837793430472,-6.39653185941604,-6.01814573140852,-5.37444419514009,-4.79031461527411,-4.67604729346561,-5.01893614926342,-5.10781878816739,-4.82917865539179,-4.54933475728127,-3.91291252817554,-3.67303714240704,-3.32126512619114,-3.13285849631926,-3.72557745624918,-3.02680961316945,-2.70996899886093,-2.08120894802833,-2.07284340266912,-0.668105975619802,-0.0245941414413906,-0.310742156296563,-0.666815249291147,-0.412792320891434,0,-0.136027074527576,-0.56697867768743,-0.504203709854579,-0.989276966688429,-1.35137828589359,-1.78508920459964,-2.03842903411034,-1.83975072850066,-2.03582289680543,-2.33929510695771,-2.1480724855856,-2.58467999089317,-2.70697690129654,-2.89819349135013,-3.51745043747951,-3.7646238970693,-3.76674046475384,-4.57085582537206,-4.30552203895679,-4.73698741475057,-4.63891109016478,-5.27963651592432,-5.37588208551805,-6.09885328690405,-6.18808662762164,-6.28531737990974,-6.85424613134656,-7.10118288157859,-7.7620187389171,-7.99729327549324,-7.9397923248637,-7.38593588678911,-7.7050484018025,-8.02582608914437,-8.12789771089052,-8.09747255657826,-8.28752685014619,-8.69047019155755,-8.99167661388082,-9.45534035294479,-9.70803934459427,-9.49637405594407,-9.71634566109005,-10.2509820127753,-9.89928020788725,-10.2302364589544,-10.5500326242936,-10.6313171967421,-11.0329842943504,-11.1594796289157,-11.060509262574,-11.1886472195649,-11.4333563803788,-11.4664999365229,-11.4020257317161,-11.5263215330561,-11.802899953649,-11.9642748406422,-12.4681079203123,-12.6724725907358,-12.6293447583751,-12.5988615000277,-12.5310694746994,-12.8270830684647,-13.12555391008,-13.3055203705317,-12.9575224301763,-13.2456820675086,-13.4779559815128,-12.8598498968444,-13.2575759473641,-13.6404417071125,-13.6240553570539,-13.1890257732331,-13.4780807779084,-13.6147969585303,-13.2166745045402,-13.3991353065893,-13.7705692332377,-13.805266110497,-13.9762246475684,-13.7027807883038,-13.7659478125829,-13.9941307380657,-13.9539024980014,-13.3897582024545,-13.8342258991688,-13.4384566324082,-13.3993615621237,-13.9245248317558,-14.4399655093607,-14.0796336549037,-14.6085676855446,-15.2580034798464,-14.7126965761334,-14.3451929973556,-14.8113822273157,-15.1298465993803,-15.02508109835,-14.7001141249317,-15.3870528647085,-15.1118180220784,-15.3146893205126,-16.149193629239,-16.2153356386833,-15.6914590195392,-16.1874050118268,-16.3748071748193,-16.7059690790907,-17.0209156973915,-16.5527775442667,-16.6703242629288,-17.2922122807066,-17.8030893544126,-18.261645349623,-18.2438508288625,-18.3014011116675,-17.9670852733358,-18.3656038972676,-18.9564986025912,-19.2087064572362,-19.6327363916941,-19.815302903671,-20.2187716017755,-20.0885396369814,-20.4507307930631,-20.8370492573608,-21.1892002623091,-21.6678913703246,-22.0251837218297,-21.8640870537507,-22.4392322282082,-22.670036794074,-23.5961327591269,-23.1329859891927,-23.5256068118479,-23.9282713873237,-24.5280839422122,-24.6067619144629,-25.0173306222466,-25.5769380363739,-25.5437049146143,-25.9573296121112,-26.7155952158114,-26.6590661789657,-26.812576992433,-27.4554496999755,-27.7760535292033,-27.5872523460332,-27.8644165972053,-28.3734704225284,-27.9829693037524,-27.6773032814118
"3","73",15.349433456409,-0.673490258018006,61,61,-36.7898505875668,-36.7888228312744,-36.7860225372072,-36.7817736994889,-36.7758343989665,-36.7678274879177,-36.7579246806722,-36.7465135394718,-36.7334553027012,-36.7182749460155,-36.7010478248217,-36.6821090463235,-36.6617664954334,-36.6388562187195,-36.6138846479455,-36.5873024810341,-36.5584610937295,-36.5280882551018,-36.4926175311482,-36.4513085563382,-36.419099032116,-36.3807836520202,-36.3380251289662,-36.2973070693963,-36.2471664603663,-36.1724852431288,-36.1276948884697,-36.0262167869485,-35.9978630084389,-35.8968131472562,-35.8293977938237,-35.7839286833095,-35.6629537477172,-35.6070292587806,-35.2369192871619,-35.2834677924577,-35.1957182041386,-34.6110208900728,-34.6013763373738,-34.3989543347898,-34.2032034224733,-33.529584306857,-32.8163301726528,-32.6801267028644,-32.0090712208695,-30.6632222908081,-29.9442970163618,-29.0939776084887,-28.7124435074146,-27.6147903764211,-27.3215412003266,-26.2535817296174,-25.0392443448906,-22.8194538100495,-22.5892614456807,-21.720695542854,-20.4130017876308,-20.2799444574408,-19.0403043663937,-18.663030448613,-18.1606759384505,-16.4268528891855,-16.245164682087,-15.6571419985275,-14.6843617259107,-11.8373654246368,-10.9097959850352,-11.2131153950562,-10.7049385019629,-10.9077841449569,-11.4765588624102,-10.3638831587839,-9.02175217048294,-8.77867992501706,-7.63679578217641,-7.93594421877788,-7.1080977570564,-7.20053091509708,-7.20919780187603,-6.37518358092009,-5.45958521678942,-5.67372389296282,-4.98225213648059,-4.05391500526279,-3.88566409692081,-4.13753830268001,-3.80636578029932,-4.04570937333319,-3.6504933399351,-3.52433256605057,-3.54252559446892,-3.95446918381496,-2.95555379567068,-2.3337122289681,-2.09094460159426,-2.08780599612352,-1.19261762540235,-1.35245341341768,-1.01462260633138,-0.675076815830202,-0.24867163532334,0,-0.443207672417849,-0.954477994035479,-1.37122030798231,-1.50855860635321,-1.66781659916084,-1.49440681370037,-1.6013771148139,-2.02824607563784,-1.85290751938155,-1.52085874653588,-2.10506157256858,-2.19246214046078,-1.67748403242137,-1.78191053136082,-1.62952252885922,-1.96440344253414,-2.45666347104232,-2.99525078389856,-2.64864144287166,-3.52679644075388,-2.81201500719705,-2.97750891100434,-4.49056166004739,-4.03985625901367,-3.76589178385355,-4.89016828322313,-4.56698238331434,-3.43706959775567,-3.35468667052084,-3.37251406777041,-2.88119040688762,-3.69536882649449,-3.47828174645207,-2.88899383418033,-2.81662003232015,-2.15831348621184,-2.79486275938967,-3.98309868777068,-4.26674700365385,-4.93627655637561,-5.33216552625508,-5.63082852838293,-5.24437102306966,-4.87798848850291,-5.2514461727487,-5.5674748612584,-5.31312216477436,-4.94889671732644,-4.79134379540788,-4.02205615086825,-4.72753425560831,-4.82863622585167,-5.39765513472148,-5.39299509967015,-5.05716135431846,-5.67224843470316,-5.85139146022605,-6.55229373873472,-6.00810785779362,-5.82313889267005,-6.93264475748632,-6.1495465675707,-5.77376578369613,-5.75519195352363,-5.49442079838897,-5.32133976657265,-6.20128062777002,-6.14896305475877,-5.94162410887123,-6.98382290288742,-7.57664303448266,-7.78796096793887,-8.21260321143635,-8.36287790566266,-8.07517284022264,-7.95522620914654,-7.21066124873298,-7.36548309082468,-7.44515978494491,-7.81495177374713,-6.71907757973426,-6.85242876383136,-6.35126664063586,-6.6870032200538,-7.58393116637802,-8.02574810493398,-8.15443384245667,-7.83974734951219,-8.57007523115756,-8.88129394116685,-8.67031576347163,-8.13085624126434,-8.4424226681407,-8.99510679473208,-8.81220294447141,-8.933960879588,-8.31725778232308,-7.19106447442287,-8.48654219453617,-9.2047226609468,-9.09272966822924,-9.7748789827773,-9.69789872623311,-9.17072460358509,-9.286884028086,-9.06065117292385,-9.20262900073681,-9.38629390522057,-9.11061170300228,-9.58898441931818,-9.92878114246837,-9.92143793897543,-11.1523110664242,-10.1974295244115,-11.2345338765371,-11.7883994912614,-11.670763796014,-11.6776378972462,-11.9740486887144,-11.4148088286966,-11.329742001236,-11.2922186069302,-12.0583988947173,-12.2258740033206,-12.4703527922844,-13.2058447650824,-14.1830291506762,-14.7887946599339,-14.6881354324082,-15.9152885390067,-15.0425402750198,-15.695405793554,-15.5072679376015,-15.4831433193532,-15.931600621444,-16.0135068388893,-16.6480475688398,-16.8464648461916,-17.2108476292532,-17.5741159942017,-18.3698149927006,-18.3022920883022,-19.372646573358,-20.643221724929,-21.0288091533296,-20.9351596880962,-21.4699162590258,-21.7725127656031,-22.0018561765439,-21.7278046301786,-22.7527914384558,-23.0302162445655,-23.3781478863932,-23.4109437331872
"4","74",16.2556158987797,-2.71097176602558,35,35,-36.7638079525727,-36.7630254103159,-36.7605026358591,-36.7560334638768,-36.7497541978738,-36.7418820296289,-36.7322985197175,-36.7207374710086,-36.7072611630388,-36.6920836422596,-36.6751856462886,-36.656189437652,-36.6350122844786,-36.6125073742964,-36.5875024857339,-36.5602669911918,-36.5304579232468,-36.501770214819,-36.4683477334871,-36.4309140486629,-36.3950868931304,-36.3517327767596,-36.2960214602897,-36.2595462441178,-36.2093378452931,-36.1606642968375,-36.1343687796036,-35.9779645709731,-35.9886216029565,-35.7879777122791,-35.7773495409587,-35.6165686697948,-35.6962088042066,-35.5687065121015,-35.3228473669424,-35.2473177837004,-34.7924352511084,-35.0457262741479,-34.4026470022989,-34.4919147285091,-34.2477903925769,-34.115395618612,-33.8489184308976,-33.0742518465365,-31.7742742354837,-30.444706170918,-30.8556695498405,-30.4500481654792,-27.7330592010583,-27.5465106781245,-27.0330710834956,-26.0893431598032,-26.0596591035841,-25.3637241210082,-23.6508626844661,-22.9350328822104,-21.688976424695,-21.2691860282078,-20.1251613168291,-18.3042296205949,-18.0351941971606,-17.1157676500882,-16.15489209184,-15.643238742481,-15.1702625673915,-15.8519541922844,-14.838349870252,-12.9255367314072,-12.4544293922531,-10.5870610361712,-10.4555887526094,-10.1086943267609,-9.82706522116982,-8.41576124980701,-8.25719226273042,-7.43716764438384,-6.69977733291243,-7.41144722824433,-7.13912418094564,-5.12872229481723,-4.51095246981677,-4.67446774049703,-4.88536549414273,-5.32013217729478,-6.31450852386059,-6.53515283958217,-7.16290797713121,-7.59569582580528,-6.41044824216159,-5.09083260866436,-3.47256298960745,-1.38407875115018,-1.02428082557446,-0.239428943862691,0,-0.0149711308770151,-0.328504173691798,-1.17140766796226,-2.14796250037261,-3.16625261678087,-4.99216641490944,-5.11122287812064,-5.03613415573979,-3.56238288448296,-3.39649172824364,-3.2329279854648,-2.16671773285825,-1.71822988712598,-2.10227862296439,-2.90337190670287,-3.11760897565591,-3.37465807679525,-2.78930367312029,-2.61540065313166,-3.30337669004246,-2.919249226834,-2.39658351910818,-3.0677847884444,-4.15214275512908,-4.69176847552563,-5.84629408622955,-5.88769370392306,-5.97814033830399,-5.70639137432178,-4.55088309373826,-3.82551264056168,-3.73044657152892,-3.34766651907616,-2.6650520198471,-3.72385778791982,-3.93602022031978,-3.08208721967095,-4.16480069099407,-6.56793604512404,-6.80505118340248,-7.7588292015439,-10.2656281126412,-10.0040071397826,-8.92017843862877,-7.81256662651242,-5.77909258313177,-5.4202137875914,-5.18370003463209,-4.34226447460936,-3.94564837675259,-3.8624948441975,-3.70295755341797,-3.86622511915537,-4.12979699121984,-4.65652819097746,-4.65293711025377,-6.21082031012316,-7.9170544378853,-9.4181301647267,-8.27500430536439,-8.05407311431367,-8.18441581176717,-7.83763400106103,-8.58576632278475,-8.85279435613436,-8.01547166086603,-7.01245490811457,-6.6634242889852,-7.79595551159424,-8.63180675207166,-9.82253977858543,-9.13869254984042,-8.62753957018689,-8.53711111910236,-7.44144785130398,-7.09754979113684,-6.26910736218803,-7.26139096591404,-8.98168141166031,-9.81038770126756,-9.83183207814872,-8.43609356164453,-8.21148056739152,-6.6387290896774,-6.01865476118216,-6.95027547055507,-8.02933829578222,-8.69395131341009,-7.73944900915868,-6.69428633354585,-6.54661547711199,-7.38197104258259,-7.59188685068086,-7.71782968057855,-7.04255587481368,-7.12955345297435,-7.14640088728134,-6.16594250902067,-6.06429897577203,-6.31649664864722,-7.0715914720917,-6.81382989282576,-7.12224031372799,-7.06109903071812,-6.92384670103316,-7.35556518216475,-8.19067313660485,-8.86305217857123,-8.91185659459578,-8.02872000966452,-8.40313390769185,-9.57440172556296,-9.62511383593603,-9.11610408192708,-10.0614393101669,-11.1517702179643,-10.5895742137286,-10.4648972417643,-8.8578842898325,-8.53064885884154,-9.12725731600872,-8.91379908975044,-10.3885600498529,-9.84471753905874,-9.49865885914696,-9.20212756578039,-10.3741309407252,-11.4192187829982,-11.0083322468332,-12.2929453023176,-13.5347534440197,-13.8572983022849,-14.1193185348185,-13.3533500967324,-14.1454044442555,-15.7129946482819,-15.9587972585951,-16.4569090193618,-17.0868043933423,-16.1526856689233,-16.7255906966884,-16.8736486102144,-15.8358205825764,-15.613998919675,-16.6646723182154,-17.3420753119349,-17.6086110920857,-17.8835750507572,-18.8169796729565,-19.3364261572857,-20.4534567769125,-21.1665442342926,-20.4443538172304,-20.964250757807,-21.7101569846624,-22.5686286323803,-23.6168070664129,-24.2403889714316,-25.2645624109666,-23.9571459761419,-25.4796852658689
"5","133",17.0186940821873,-0.888503057899385,55,55,-39.3243943685303,-39.3235032459964,-39.3206646203329,-39.3157043173534,-39.3088105439485,-39.300247449597,-39.2899075196086,-39.2775215322472,-39.2631501546227,-39.2470659713262,-39.2292771094984,-39.2093927020801,-39.1874545126051,-39.1638021629618,-39.137273942636,-39.1102392289063,-39.0769492744961,-39.0465663959852,-39.0142477481109,-38.9722540755311,-38.9310088967405,-38.8995590400635,-38.8313843489165,-38.7913920336999,-38.7335443928224,-38.6797067146093,-38.632588300223,-38.5842605010854,-38.4672376048837,-38.432853908345,-38.3365168939277,-38.0951653689845,-38.026271989208,-38.2593196919247,-37.5357562499987,-37.3000300974371,-37.4043864930506,-37.3154941092925,-36.4573933052532,-35.8299730118519,-35.9676203267712,-35.1791639310997,-34.23426278548,-34.5445601293173,-32.330084636439,-30.6703734756358,-28.4460482432375,-27.9182626686849,-27.5026104384754,-27.0885503812978,-26.6066513201304,-24.6318402830797,-23.5843399105073,-23.2925104718657,-21.8885371368835,-21.4312940150786,-21.1461921951349,-19.1964912615715,-17.5059420906149,-17.8180832585132,-18.043225826412,-16.9331120137872,-14.94136767288,-13.2314199370038,-12.6785812752274,-12.2640157569158,-10.3156249916858,-9.44267623375886,-8.83526736755601,-8.38346210266149,-7.88757985871813,-7.04129301994498,-6.31160743241634,-6.18756952520599,-6.02828523723809,-6.00021290874576,-6.63272408141817,-6.23650932001647,-4.55542126695372,-3.28623680887969,-3.72200723915817,-2.95106740953165,-3.07723444875919,-2.50574842821968,-1.67827215075179,-2.41307636002666,-2.76529325549157,-2.04422535672423,-2.50093167129673,-2.26578211602403,-1.59297664129799,-2.29720766283928,-1.43120629934341,-1.7495781215355,-1.65949420261897,-2.33768319152829,-1.88963350029697,-2.5102718887117,-3.1659346630689,-3.28549536259113,-2.1578591945654,-0.942513031788387,-1.34759027118088,-1.51710434010612,-1.36097366284599,-1.34181036129147,-0.715264786887907,-1.43171517040729,-1.62719153691569,-0.312284836758572,-0.140421802674965,-0.266040859858911,0,-1.4194726457523,-0.786616143384023,-0.538217862491756,-0.312306651479446,-0.694829451849479,-1.30400288284297,-2.1249040529653,-2.73593844659573,-3.54564356450845,-3.36828812236789,-3.19851999206266,-2.765865211286,-1.96580001463401,-2.11856396907306,-2.04599321696214,-1.30403861240127,-0.551035786450448,-0.398264657397512,-0.939647076494524,-1.52144367682931,-2.13037151764087,-2.09792881713481,-3.1276361003213,-3.1487901526879,-3.80070583458863,-2.68570158231442,-3.46647764319564,-3.49428163935776,-3.4757809948752,-3.1204040799382,-3.71291673744726,-2.89884140553468,-3.72501002503959,-3.15299219899163,-3.11557863976245,-3.31165101223417,-3.44030714663896,-3.24315621061467,-3.08863286792231,-3.44995843826992,-3.49873020164201,-3.67932377436277,-3.90865933985222,-3.54234463613385,-3.86718744699795,-4.29525290911615,-4.11483578746468,-3.95797293181504,-3.60631056028119,-4.17366677688775,-4.28601934999978,-3.28323023768552,-3.90907010966112,-4.55870522013841,-3.93453935420244,-3.96524776261239,-4.48976234482486,-4.44413576457384,-4.80881224519118,-4.97914926869328,-4.33211649390172,-4.14158267997194,-4.38404596119346,-4.6595444158238,-4.57654948063418,-5.27177172172393,-5.44139712599885,-5.55296381270727,-5.40948545731613,-5.60497772666137,-5.97022062188388,-5.43023409369641,-6.56226366996393,-6.85231678489988,-7.30711532579458,-6.19980683954244,-5.3513073357825,-4.88628348837391,-5.59359845510755,-5.47345579749548,-5.75787936498818,-6.06563461872028,-6.54345620367486,-6.24537256889846,-6.30330736338981,-6.64643121086626,-7.56011761112877,-8.28849845770543,-8.01132905036302,-8.49738002422278,-8.1208411358794,-8.56271522995897,-8.90895349662248,-8.60464973973755,-8.4810668447284,-8.10612718615449,-7.99629314743427,-9.08886798745183,-9.70573614484973,-9.51883769599214,-10.016516091764,-9.90677189931822,-10.7838885260307,-11.6591682302239,-10.697481630194,-11.1291941065489,-11.6264964889933,-11.6581081629675,-12.0630008697098,-11.4480035944897,-11.6118025236564,-12.2313084360666,-12.9184995204084,-12.4502393264718,-12.3010885318036,-12.9856702184724,-14.0021302239698,-13.8606617013354,-14.6006689608029,-15.2633607128387,-15.707338220516,-16.0468187148723,-16.9928876807217,-17.0275306094249,-17.2900898208361,-18.5962424658979,-17.9752484039121,-18.364530630623,-17.8830581738472,-18.3111273639512,-18.8230424867614,-20.0682794731303,-21.1056225697918,-21.9525778469466,-21.4233452811055,-22.5446872775473,-23.8589108550511,-22.3880468047438,-23.0717764279288,-23.9789054372995,-24.4482495240565,-24.5870780781955,-25.4137183797901
