"eventId","species","TOL_16to25_mean_dB","TOL_25to40_mean_dB","TOL_16to25_sum_dB","TOL_25to40_sum_dB","n_dets","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207","X208","X209","X210","X211","X212","X213","X214","X215","X216","X217","X218","X219","X220","X221","X222","X223","X224","X225","X226","X227","X228","X229","X230","X231","X232","X233","X234","X235","X236","X237","X238","X239","X240","X241","X242","X243","X244","X245","X246","X247","X248","X249","X250","X251","X252","X253","X254","X255","X256"
"PAM20103_Zahn_narluga-ECdetection.OE5","085",-15.3865166064266,-5.27956197197405,-17.737610912589,-6.44809121743272,17,-121.35576285498,-119.049064450981,-114.743657846574,-113.527230962846,-113.877193054029,-112.836586390665,-112.539301820725,-113.600941346943,-115.251956409615,-115.428369541499,-115.151941080673,-114.685361947685,-114.500770657387,-114.696037897516,-113.977084543779,-114.631759327195,-115.116551934713,-114.233284255222,-113.125739293106,-112.264975824995,-109.889556521977,-106.501237063964,-104.199313517774,-103.119900532426,-101.139430897174,-98.585287868646,-96.5543317180134,-94.8703018125156,-93.0152817845386,-91.2450836340113,-90.2238169309121,-90.2045075059938,-90.8852866129788,-91.7359286467811,-92.4136671920498,-93.0656906981402,-93.4479570494927,-93.7007491755482,-94.1008376547409,-94.4904856487833,-94.2440662925207,-93.8765191536214,-93.7787108972808,-93.5335865993938,-93.2189831187989,-93.0922131064769,-92.9193320862335,-92.8755778692164,-93.0062436545547,-93.2097354306844,-92.8367483511253,-91.7032116057917,-90.5548968080371,-89.7104924073593,-89.0348584606774,-88.7481176138592,-88.8490344823078,-88.9807122101907,-88.9886465989225,-89.3036688528458,-89.9135209928074,-90.4878055976928,-90.9820070618016,-91.3989016555255,-91.692725692103,-92.0318715312801,-92.4196333357025,-92.6889849436555,-92.7883210160992,-92.8959846931869,-93.0560420744903,-93.3313948890031,-93.570597937931,-93.7507121268372,-94.1288498269174,-94.557906264097,-94.9076800064358,-95.3037840384099,-95.7205240800378,-96.003238991272,-96.1408887857397,-96.3686043572931,-96.5845955502322,-96.4623185307331,-96.126262371831,-96.3488194845874,-96.6908154168759,-96.6833298911817,-96.8653880626715,-96.9461647710732,-96.9554673121114,-96.9313198802127,-96.9109778480757,-97.2167219854589,-97.5009855762838,-97.6062225105125,-97.596585622327,-97.7586968550739,-98.1813222278749,-98.4058055756341,-98.6350282454695,-98.9651063139619,-99.5963874998961,-100.060301508174,-100.506703593969,-101.135020142483,-101.532316753715,-101.744615264506,-102.409322742488,-102.779418268231,-103.318486355098,-103.682875286027,-103.595780667576,-103.682060694925,-104.193624525945,-104.648364598393,-104.738741784566,-105.284882241231,-105.674996565369,-106.725957942501,-107.875928175333,-107.971810058858,-108.46326622794,-108.993894118413,-109.301715737136,-109.201762820708,-109.729854155132,-109.276420227463,-109.552204573948,-109.813255142297,-110.882980142443,-110.888295122164,-111.381879904304,-110.506007008254,-110.261608940279,-109.774726849984,-109.882665960491,-110.391306063553,-111.783786449826,-111.088204833833,-111.507048721258,-111.88973909491,-110.645931620585,-110.165328880935,-110.931465086921,-111.554377519063,-113.094019866654,-112.651477864222,-111.598193219049,-111.462672598357,-110.574147285378,-111.061432861203,-111.882924498369,-111.643848956045,-111.492009339152,-110.397095509677,-111.090469845324,-112.000994831725,-111.695599262166,-111.689417347483,-112.555610622388,-112.540621295761,-113.123865035075,-112.46611780364,-112.602143264118,-112.949757262079,-112.749150211936,-112.177929149115,-112.928120478579,-113.220309212868,-113.455503771205,-112.55297464338,-112.710707911684,-112.689984047004,-113.108098407847,-114.037672261162,-114.013022063327,-115.048988322587,-113.570365237675,-113.397927868514,-114.270379856597,-114.507975670732,-115.198778922819,-112.961557381325,-112.294679918183,-113.337433463786,-113.899580439731,-114.227185481081,-114.171448098926,-114.384001959835,-115.049124627535,-113.950451821886,-113.817430782072,-112.396519837848,-112.56155694109,-113.643436286422,-113.745632167031,-113.041535663985,-112.813804764739,-114.646778840303,-113.269450134164,-113.680251709818,-114.622299384075,-113.735450524971,-114.668703413618,-114.444441481183,-113.574775557649,-114.806346453404,-115.069238127524,-114.561684405649,-114.760872384453,-114.400556875184,-115.628031602332,-114.792577844963,-114.428016554841,-114.126314890586,-114.599636883177,-115.573847168583,-115.607731625825,-114.717824648783,-114.54363566995,-113.761569595097,-114.402592394035,-114.169449395541,-114.238154457744,-115.31864593775,-113.866356949006,-113.903588889556,-113.982841331225,-113.21310235726,-112.5344842976,-111.652690255509,-113.306829146515,-114.211537794485,-114.526463735701,-114.90334498598,-114.135456403142,-114.003854085605,-114.417428677336,-112.6799966672,-111.670146993054,-113.834417625647,-114.689175866605,-113.715785185541,-113.008751374117,-113.135758023302,-114.699139217688,-114.157650189832,-114.0359604753,-114.607957783468,-114.388742687628,-112.925421151656,-114.360789402026,-115.816994676649,-115.080584028282,-113.873770200189
"PAM20103_Zahn_narluga-ECdetection.OE7","085",-20.7435012838221,-0.0431968948301258,-23.2847273265779,-1.1462155389391,280,-120.792655979957,-116.593661830499,-113.290789974173,-112.434536892717,-112.931349701244,-113.501538335141,-113.548718939863,-113.715421148717,-113.567470921341,-113.984321392736,-114.178523482807,-114.235934878514,-114.173532296697,-114.051131638056,-114.13923779082,-113.53502607483,-112.705799609513,-112.407442134439,-111.820119141437,-108.738995395193,-104.078227700983,-100.128822215195,-98.0325526961566,-96.8304743884464,-95.0119688289341,-92.580193900209,-89.9179232052035,-87.2571076290418,-85.1518049575434,-84.0361171389815,-84.0019435305031,-84.8589801111069,-86.2534891361788,-87.6401617698389,-88.6274919060181,-89.3088860870685,-89.9786902929575,-90.6086257712596,-91.1068541185518,-91.8767144151645,-92.9266987066409,-93.584700280033,-93.9318933471264,-94.2824837506141,-94.4822923829613,-94.5406159774516,-94.5551375748394,-94.4809351282222,-94.4443930630414,-94.2316848601122,-93.4928608224178,-92.5614873839065,-91.7124256849782,-91.0101329945423,-90.4232329727228,-90.0520736501823,-89.8838109900594,-89.8521224688701,-89.8983469006073,-89.9960140983013,-90.1191951306031,-90.2171080585856,-90.2474250641863,-90.3229498016941,-90.4960080590595,-90.6722767103262,-90.7721755080842,-90.8341008512472,-90.8790716618931,-90.9168771014067,-90.9667578496675,-90.9988297974169,-91.0478203536773,-91.2020004074963,-91.4381123169096,-91.6889408984859,-91.9091591862882,-92.1176905520103,-92.3807602771391,-92.7496758513985,-93.1236510960239,-93.597580968368,-94.0010467799867,-94.1852132654289,-94.377901854624,-94.5705854717864,-94.7659097497725,-94.9220680025141,-95.1443860574646,-95.4096568102828,-95.6610846766748,-95.9311966195621,-96.1646598227209,-96.2225179217057,-96.2973288528362,-96.4299305476162,-96.5434185758505,-96.7264527121782,-96.8547666626997,-96.8050474798535,-96.8909105263909,-97.1493186754869,-97.4205764275131,-97.5854551960222,-97.6680312743205,-97.9270708524476,-98.2251261508439,-98.4714121245557,-98.826217714041,-99.1581936440494,-99.4745561651684,-99.8477350281204,-100.089211203558,-100.302518521247,-100.537675649687,-100.696379555041,-100.738808373539,-100.823704556331,-101.028943385481,-101.285791632183,-101.433286057516,-101.426029776791,-101.54022756641,-101.648312927264,-101.855879375155,-102.073139242941,-102.42198926144,-102.763167230048,-103.167579684876,-103.410788297176,-103.556355052434,-103.587900167403,-103.576903735941,-103.548974274257,-103.550560348411,-103.501510203485,-103.509279311597,-103.4492341472,-103.32356957576,-103.175617576437,-103.093925232182,-103.217630647626,-103.385584901984,-103.535111251218,-103.750968267832,-104.070020307552,-104.547022099615,-104.902820946165,-105.224202937812,-105.35128371619,-105.520003185155,-105.832449170441,-106.163404869111,-106.554139699709,-106.764503540695,-106.719037294736,-106.793240702192,-107.010159507111,-107.122114204248,-107.386041476209,-107.576915824787,-107.863003592041,-108.314910885246,-108.710282515497,-108.960943601607,-109.181872779944,-109.896655997305,-110.626749809507,-111.129600901779,-111.189289174307,-111.431369893026,-111.647796381093,-111.816657984439,-112.118659040206,-112.036996992888,-111.807430144856,-111.573861294788,-111.5734586954,-111.656584793221,-111.743554551623,-111.798643585359,-111.85542794652,-111.87602060832,-111.956155667545,-112.020361341064,-112.133825956434,-112.335184596055,-112.46305689836,-112.707303291909,-112.753065693297,-112.784391058658,-113.155864034167,-113.161036127783,-113.110702950696,-113.146907830543,-112.920086574471,-112.916858895254,-113.205511611198,-113.192344112259,-113.406097735004,-113.494124666065,-113.469330905079,-113.237989236938,-113.105828146763,-113.087668291138,-113.247735274158,-113.222564158846,-113.244887456557,-113.292429549362,-113.171831129334,-113.515093559381,-113.62920782629,-113.358364604698,-113.455172975189,-113.263755928012,-112.911739167462,-112.795922865786,-112.91724214105,-113.405199288658,-113.353178630573,-112.748385040265,-112.889020103533,-113.459516941049,-113.30907788873,-112.96468055852,-112.823961966196,-113.151674551868,-113.386073733058,-112.953416259111,-112.659578276508,-112.66334405618,-112.784142069512,-112.804101095619,-112.873117611238,-113.199408178411,-112.981824589793,-112.877173088354,-113.04030479873,-113.210926926321,-112.924990853125,-112.866611198233,-112.691169490485,-112.713823598931,-112.683656653938,-112.620496136596,-112.576303913686,-112.599140649974,-112.900889118694,-113.0112869364,-112.971905762257,-113.198084704427,-113.280540126387,-113.095100683312,-113.042306739505,-113.131679978414,-113.44812512022
"PAM20103_Zahn_narluga-ECdetection.OE13","085",-16.7621530563523,-3.1014166541428,-19.0307016242894,-4.3742109383733,444,-122.120258877532,-116.309101327836,-113.216367128089,-112.544120688274,-112.725418846284,-113.064091295682,-113.620797518388,-113.982481977467,-113.998179863666,-114.181789078367,-114.258558799842,-114.105506143748,-114.500352761426,-114.475005953665,-114.281490485705,-114.252883807333,-113.845640989988,-113.188255178365,-112.454451057231,-110.643879741069,-107.361241241825,-104.197537976787,-101.981723802768,-100.331414875615,-98.7846860482875,-96.9579437693097,-94.9395310587213,-92.9893062208384,-91.2930077871294,-90.0663374314776,-89.5839345959048,-89.9255327021586,-90.6516957100421,-91.3048175369922,-91.8872703322448,-92.41354649509,-92.8674509881549,-93.1971109166271,-93.4918967247025,-93.8400425552785,-94.0899971990246,-94.2407693571105,-94.584326472547,-94.9617194635209,-95.161607738771,-95.4057381425674,-95.7378687171161,-95.9802032961499,-96.0456932508946,-95.5771701489599,-94.5567612534322,-93.2051922959969,-91.7165024478835,-90.4793736869109,-89.6809789522219,-89.3467450557829,-89.4111155843886,-89.7162968217843,-90.1620121333107,-90.6473219758147,-91.1596789723522,-91.683000327215,-92.1134551120615,-92.4809396541401,-92.8757112714447,-93.2666338910212,-93.5980421764011,-93.8975074311179,-94.2328670386026,-94.5949623709443,-95.0066177000291,-95.3874148114747,-95.6829869764099,-96.0188441949312,-96.3279994492604,-96.5543254737553,-96.7570783561447,-97.0331952753134,-97.3591932487448,-97.6560448252895,-97.8319874910507,-98.115139062955,-98.5552850888486,-98.6698849455228,-98.6595202445421,-98.5197841319283,-98.2966628455514,-98.1460897670507,-98.0890311957323,-98.0939214728096,-98.1824075543769,-98.2873432356284,-98.4009842795734,-98.5206489925557,-98.7318309815514,-98.8670994346284,-98.9441273947661,-99.0674720223389,-99.2754908407105,-99.5762049496491,-99.8833159535388,-100.236513905981,-100.643309280519,-101.072224940136,-101.485685432765,-101.777760313151,-102.17049957756,-102.596885580151,-103.020891142401,-103.479526865666,-103.841734337409,-104.199285247771,-104.649916477651,-105.129947979605,-105.629422821382,-105.873219684762,-106.295571947244,-106.699477644531,-106.895705303306,-107.092236612591,-107.572747807586,-107.959185528283,-108.322872866425,-108.671442867838,-108.839736761122,-109.061334537894,-109.30345577936,-109.537450860431,-109.585682494767,-109.673988447157,-109.788591386624,-109.691158056371,-109.788989388305,-110.029559000931,-110.152012030179,-110.365499562063,-110.318206655012,-110.519225635203,-110.565309019983,-110.649807736172,-110.813294994368,-110.894414665969,-110.942860409414,-110.879184221367,-111.068809841231,-111.020023359721,-111.163932339355,-111.496024619972,-111.908577276033,-112.221930135831,-112.300385650646,-112.513510376086,-112.580176281773,-112.906464787257,-112.839888971089,-112.753874931,-112.569405747015,-112.709316597178,-112.831735120985,-112.853518765672,-112.861764597056,-112.79148487704,-112.641074114481,-112.950107629544,-112.935415608319,-112.89510410541,-113.126213569718,-112.866029100097,-112.70157235194,-112.616923249405,-112.643501521597,-112.567613579015,-112.799045545937,-112.783753607603,-112.801883794899,-112.874310397605,-112.844816413889,-113.149835335893,-113.126061108403,-113.093572984364,-113.186048552534,-113.220429438292,-113.141051400557,-113.32862247925,-113.172387546202,-113.157119855372,-113.222182215242,-113.100403388792,-113.005769167656,-112.939398323523,-113.112827371122,-112.9312566519,-112.826219157715,-112.568926659158,-112.853489281079,-112.936659638341,-112.832870490322,-112.891565197024,-113.183757447336,-113.222278702899,-113.096005373161,-113.082076449383,-113.300315572271,-112.840259797581,-112.77085072294,-112.884464718059,-112.930909287632,-112.968574608328,-112.944390153181,-112.939882601135,-112.998874676874,-112.906508119566,-112.908717555975,-113.067405781328,-113.242901286789,-113.194470461554,-113.027670768971,-112.967850460164,-113.118141988542,-113.285945674681,-113.31683694901,-113.202239556569,-113.073511927167,-113.024139854111,-112.906143614557,-112.853924011146,-112.775158950637,-112.739932313197,-112.728892999865,-112.983131331899,-113.165902870339,-112.866792905085,-113.139322768653,-113.237383767033,-113.513111037475,-113.263030379206,-113.141238692282,-112.997748628244,-112.868705429772,-113.000992808139,-113.150325093226,-113.191018895487,-112.92760453309,-112.939204646775,-113.238715166108,-113.109270337913,-113.253775682536,-113.345145221326,-113.198898826784,-113.177943033838,-113.308152863004,-113.3104660401,-113.369565844404,-113.38554847264,-113.074685962029,-113.465172275172
"PAM20103_Zahn_narluga-ECdetection.OE14","085",-15.0238238999792,-1.47384451305407,-17.2079996552262,-2.81842920283875,131,-122.055710780815,-116.741029264269,-113.267797095996,-112.725108128176,-113.06981723799,-113.631160689758,-113.698114330879,-113.430153623327,-114.174544077973,-114.681891747635,-114.505588583472,-114.147929206162,-114.695809789749,-114.361378481326,-113.947677110317,-113.783077821749,-113.59315754391,-112.433672121581,-110.257891324189,-107.475007115192,-105.379255827294,-103.750756762952,-102.580631527555,-101.447135388764,-100.013212233225,-98.235546481452,-96.2861322403661,-94.5578209335067,-93.0997898399256,-91.87251891591,-91.5516091212585,-92.0728391315751,-92.9926125390023,-93.9161988768613,-94.8043408742389,-95.4788624873739,-95.926570410186,-96.2179212369971,-96.63520862162,-96.9474510501038,-96.8402749869059,-96.7296872501163,-97.0402245341738,-97.6950810784097,-98.5256850348415,-99.4125876052541,-100.259935536666,-100.589902500252,-100.382136534619,-99.941847983869,-98.8860722483842,-97.2957965080039,-95.6211805559802,-94.2264618136591,-93.2284173116773,-92.5922424718776,-92.4100284796222,-92.5010506099604,-92.7206586336555,-93.0507707420866,-93.5687140421557,-94.0140226072687,-94.3276639110541,-94.6546404456316,-94.8660838000379,-95.0518172628894,-95.3507308609261,-95.7896941511803,-96.0200745616232,-96.0871209891249,-96.0958168017837,-95.9951186512586,-96.1104350404804,-96.4183194332555,-96.6913425754197,-96.9653371962172,-97.1503648309159,-97.4071128682547,-97.8070165069708,-98.1747237716485,-98.3048314656611,-98.4534293795075,-98.8070290380159,-98.8242931088757,-98.8883072102246,-98.8390705850626,-98.7947599921657,-98.6609186128275,-98.4559959253902,-98.3779327560884,-98.3457558369198,-98.3915610795201,-98.6917108577293,-98.8862108591003,-99.0967077609486,-99.2606830512567,-99.5095921608571,-99.7744048735364,-100.296768329098,-100.721662220688,-101.075430824243,-101.477907534656,-101.87805459294,-102.117906261913,-102.497990120401,-102.77114494066,-103.023014264048,-103.060026513621,-103.202304146741,-103.54651920872,-103.936672888746,-104.426396178198,-104.559148536389,-104.79281586095,-105.34108472625,-105.63424582588,-105.806351679538,-105.911182529371,-106.362044916538,-106.813338780421,-107.142210025139,-107.091356944532,-107.094752436949,-107.535301206244,-107.728460305525,-107.933263053206,-107.977974644971,-108.593573593757,-108.66702162257,-108.57796484054,-109.019396729889,-109.277957963263,-109.652083584586,-109.566266408129,-109.378469753629,-109.924104339118,-110.326340610504,-110.402076498416,-110.271681456184,-110.099638700973,-110.062043097782,-110.214620996953,-110.50871929098,-111.045038287136,-111.371465947502,-111.266531584265,-111.523355600007,-111.754988993293,-111.719062431286,-111.909589629343,-111.916472114042,-111.772308055431,-112.007788836228,-111.991926360771,-111.903510048789,-112.118945956347,-112.676253474171,-112.616842678004,-112.274426054793,-112.195795064127,-112.411070309009,-112.352721085173,-112.338414226331,-112.787640269125,-112.882644795233,-112.894616248297,-113.204925251103,-113.295986002205,-112.869066053004,-112.625084577461,-112.940167885248,-112.947898809558,-112.996165843852,-113.297469959722,-113.103261404255,-113.148412959626,-112.878785060596,-112.951648379406,-113.178581215157,-113.053355396947,-113.049803729302,-113.091405191278,-113.639946396201,-113.607028229861,-113.322028856935,-113.570541358897,-113.33292931847,-113.353497723252,-113.097855923981,-113.019434718114,-113.140277529518,-113.334813096275,-113.575036110206,-113.836812621275,-113.681841676771,-113.291543362073,-113.362926606933,-113.108628041119,-113.427566720051,-113.36674625112,-113.676897168638,-112.811354603362,-112.758512897572,-112.839437098325,-113.229435459306,-113.638862402639,-112.93850993232,-113.338280449731,-113.335471262177,-113.272659487589,-112.847040878098,-113.320200465298,-113.093449309614,-113.416308132628,-113.666233499805,-113.026095366779,-112.896239348203,-112.917180442375,-113.305663433476,-113.304208494599,-113.199742572301,-113.133459526841,-112.923979742849,-113.081718298455,-112.668239479825,-112.702317477762,-113.146136963151,-113.372275404736,-113.012334041929,-112.82143551197,-113.021127256802,-112.660370933019,-113.147722464147,-113.236675814472,-112.877382240176,-112.737260127064,-113.65662518236,-113.467285101132,-113.261673804727,-113.662948396736,-113.231602353246,-113.251979708592,-113.141571860279,-113.137227910155,-113.117704639863,-112.983910815183,-113.121133764715,-112.940466143567,-113.287713524118,-113.142773719686,-113.170797877844,-113.249509754617,-113.065754052136,-112.592868129928,-112.686645733727,-113.634953481185
"PAM20103_Zahn_narluga-ECdetection.OE16","085",-10.1311599509166,-6.14070681474457,-12.5045576764586,-7.3952312621219,203,-122.363022743588,-116.603953509436,-113.662306381256,-113.625825378677,-114.055871018886,-114.162008389745,-114.008023187907,-113.770360888107,-114.04278025518,-114.200971150295,-114.1312075144,-114.417511467749,-114.692807869215,-114.809501079892,-114.591850449306,-114.196085506168,-114.296889256239,-114.372804195788,-114.513761252969,-113.896060199164,-113.384186437426,-111.944022078559,-110.012853682521,-107.820712800616,-105.869699233535,-103.906212700129,-102.007136859341,-99.7979363711843,-97.2787996493853,-95.2953294282564,-94.243068564847,-94.0823049521298,-94.4277466574759,-94.9690422022112,-95.3372984709857,-95.566619986869,-96.0071394674971,-96.6302615696697,-97.1815981488773,-97.6456946595387,-98.1943171723332,-98.7767943560383,-99.3422850490063,-99.7759264467698,-100.242019624748,-100.620172583341,-100.96597749498,-101.365498052872,-101.781000794592,-101.929696471427,-101.710496660026,-101.375956106025,-100.990897015774,-100.491309398085,-99.9492104450098,-99.6496026438118,-99.4149729870735,-99.2431517229073,-99.0567232425907,-98.8375322059251,-98.7574099714008,-98.8597645535488,-99.0611021060242,-99.2484426270347,-99.4743042617366,-99.5325571018111,-99.4769348592135,-99.5084085436701,-99.6571635311916,-99.7144418093846,-99.6982017687653,-99.6559075906154,-99.6106394711266,-99.4940270602499,-99.5111936760243,-99.7892258537311,-99.9975978456537,-100.320352362635,-100.526555551777,-100.501832523772,-100.346912672847,-100.496008681295,-101.105507474148,-101.495628168471,-101.886406908347,-102.049099496549,-102.197620252613,-102.33124504993,-102.595153266805,-102.83024512366,-103.189360130554,-103.682750711032,-104.116380783399,-104.319675257252,-104.56382638292,-104.699037589582,-104.910924800671,-104.953667269936,-105.048971736165,-105.147007324278,-105.256004580462,-105.481422462685,-105.587757667168,-105.829295292871,-106.128851551236,-106.119200316636,-106.51531374256,-106.964904286267,-107.352780911687,-107.636374527906,-108.46419368466,-109.139830301527,-109.363520447159,-109.72581473971,-110.201054162369,-110.247550802599,-110.768737679473,-111.00960826829,-111.287869032339,-111.350849282992,-111.184582549452,-111.401869180141,-111.629727289645,-112.189897758158,-112.221126160025,-112.18254752744,-111.574949863233,-111.779671119099,-112.151455709349,-112.390135316722,-112.075258818102,-112.099862089081,-112.128755171296,-112.573095348458,-112.753532434209,-112.337689875587,-112.396914295927,-112.570053468458,-112.997297639289,-112.628488366922,-112.51616662466,-112.293396886889,-112.560055782261,-112.588757662949,-112.90927958599,-113.084535680596,-112.769601920146,-112.322635373883,-112.490097566184,-112.690152446833,-112.750698631209,-112.328991632845,-112.359229501162,-112.311464452479,-112.61711365554,-112.635723228179,-112.665257086175,-113.055889179333,-113.207010345453,-112.995829274801,-112.888372500475,-112.872468336545,-112.904367240603,-113.013941105769,-113.056933235185,-113.220166749895,-113.13794962034,-112.792788575787,-112.695844093123,-112.768598650841,-112.761157496873,-112.655491208656,-112.757877829533,-112.685603564371,-112.821672319738,-113.04855647286,-113.211485161464,-113.365754746187,-113.269571050473,-113.241905579708,-113.361619711156,-112.955229663685,-113.160218813976,-112.957784244167,-112.911196093202,-112.97755664565,-112.942430622981,-113.392255857158,-112.966591388843,-113.281444271738,-113.142974440264,-113.155951365348,-113.057715941172,-113.08483892184,-112.875117890475,-112.768945868263,-112.875900390047,-113.460262824854,-113.1972149503,-113.320740512429,-113.334962297115,-113.156247030536,-113.371980483733,-113.161592030059,-112.839609329831,-113.09730223375,-113.20034606908,-113.132647160369,-112.953362885233,-113.309433240944,-113.132861112846,-113.072711187926,-112.967007582752,-113.152963553041,-113.528838310421,-113.264919828827,-112.998220404277,-112.892783004079,-112.801600994346,-112.873082629385,-112.884939216147,-113.086346069974,-113.330049632901,-113.466804474705,-113.258131737499,-113.03354260527,-113.303515064698,-113.437312015326,-112.997740115932,-112.777188071152,-113.312727593014,-112.979973153203,-112.808987901124,-112.432432708828,-112.402879453117,-112.652901348384,-112.861241004329,-113.434708433982,-113.37661416814,-113.01863653736,-112.851321727076,-113.055554854545,-113.211609034204,-113.451993705137,-113.16625095755,-112.913963481813,-113.201027604582,-113.078356088553,-112.968712133427,-113.10511793758,-113.039551958082,-113.082725271551,-113.287078460036,-113.254363962371,-112.970466714702,-112.843650543263
"PAM20103_Zahn_narluga-ECdetection.OE19","085",-18.0418482221306,-4.28493365887835,-20.2036040193308,-5.65780866049382,284,-120.543071480947,-115.661548763895,-112.193812683517,-111.424342537579,-111.840234211052,-112.505849473361,-113.330241035507,-113.624031905084,-113.95270527221,-114.004158054887,-113.93209157904,-114.072115634543,-114.051025163681,-114.095313693552,-113.815862825789,-113.693308245536,-114.048515969282,-113.22909060803,-111.950800777997,-109.776472050246,-105.749559081792,-101.708737753793,-99.3431566673593,-98.2688553170269,-97.3340771962102,-95.7629658300581,-93.807669937085,-91.7888323089129,-89.8724582725282,-88.4593495664689,-87.9030213606071,-88.2131454894715,-88.9685515306486,-89.7147865435978,-90.261201977369,-90.5693162197578,-90.6812159858201,-90.7695497599076,-90.8619424955606,-90.9880316828049,-91.3076501273167,-91.6579043873193,-91.8255154123895,-92.0347588152986,-92.3207960667018,-92.467796221143,-92.4608883357763,-92.3305541106822,-91.8459504998722,-91.0568245144242,-90.0187716481708,-88.9124826097904,-87.9909270852306,-87.2464841576312,-86.6504775668876,-86.3094751249346,-86.3016349823538,-86.577934853717,-86.9002141244492,-87.0731127079708,-87.1433390322028,-87.2678064311457,-87.6274290703233,-88.0895746071846,-88.529043599673,-88.9891968385336,-89.4265553856024,-89.7799693086545,-90.2372969362363,-90.7852463860245,-91.2599352266025,-91.7270299482024,-92.2066336067753,-92.7202947589283,-93.1679916601334,-93.5872990064747,-94.0532832152897,-94.3806882247011,-94.5598287883258,-94.7476280088862,-94.8583297857898,-94.9084340647047,-95.1318555839872,-95.1536246552685,-95.1020550528654,-94.9957355104254,-94.8759582631816,-94.7055607641696,-94.5741236375338,-94.564794983185,-94.6711132772536,-94.7668186847803,-94.7575528350845,-94.7774689237771,-94.8868661862877,-95.063070379704,-95.2410514773862,-95.4392623066615,-95.7166485351606,-96.01881532394,-96.3991967363176,-96.8648369374508,-97.3730131741562,-97.7882987393087,-98.2277033909967,-98.8699932128318,-99.5145799169215,-100.030825332007,-100.486249233802,-101.011428865303,-101.579323699516,-102.129074239411,-102.843996345959,-103.706834463769,-104.44279313679,-105.075425118637,-105.579600140566,-106.249151206486,-107.005543776425,-107.570685817611,-107.961483590012,-108.314223323751,-108.397465129941,-108.134741199476,-108.210163186965,-108.371557273237,-108.43405986646,-108.575459097841,-108.778600987956,-108.653049838021,-108.545643629248,-108.791357675705,-108.606948024424,-108.401463177372,-108.245009663472,-107.92586332099,-107.957422224527,-108.086942893328,-108.001559121179,-107.891120351187,-108.139455330848,-108.088268548629,-107.926963465663,-107.953182485716,-107.999127273767,-108.142541730986,-108.029353747944,-107.964781777786,-107.85613392363,-107.798138673156,-107.773102568046,-107.632378344885,-107.416686266506,-107.564186074538,-107.513979931358,-107.352243165097,-107.384382993101,-107.423188545975,-107.400792681578,-107.452034041577,-107.136103858237,-107.116191707948,-107.36634982301,-107.473519845716,-107.522511379081,-107.594826426506,-107.834505648181,-108.000656104129,-108.142547084557,-108.321653368365,-108.48712116315,-108.675269103229,-108.908553775714,-109.250380541133,-109.293602482793,-109.452503487997,-109.417603192179,-109.477510820826,-109.680896183156,-109.853617300243,-110.033218366215,-110.168783252027,-110.345330283679,-110.486629079504,-110.35718964514,-110.196986564303,-110.087295425941,-110.286772097942,-110.498757239246,-110.399031012342,-110.357044426284,-110.319513090427,-110.564406855431,-110.766497590346,-110.771806365955,-110.818755998246,-110.867888670531,-110.760725456271,-110.866826510813,-111.166158124734,-111.364436937722,-111.37607303572,-111.363915506786,-111.135202181784,-111.337234885212,-111.630763621294,-111.940069094972,-112.092486776318,-112.546752110959,-112.431978465133,-112.302582371105,-111.999404938481,-111.967784353101,-112.233792339232,-112.280347664942,-112.225598957557,-112.335810355207,-112.513824804445,-112.87391035781,-112.628243000192,-112.734913083049,-112.819451249873,-112.742767452031,-112.493127481671,-112.779021690072,-112.96781253755,-112.935598509147,-112.933822123266,-112.39899035647,-112.170047967152,-112.435561290427,-112.66433940892,-113.025940892425,-113.037597626624,-113.051028661913,-113.088757628107,-112.88920289232,-112.839918001629,-112.933139696523,-113.075432291978,-113.138486526585,-112.920180054055,-112.773149596424,-112.862045396525,-112.896308980108,-112.825359014642,-112.860508469453,-112.67352742114,-112.623098765746,-112.785569650849,-112.801486637752,-112.925104654325,-112.957138273807,-113.099156286748,-113.310328737167,-112.634447114618
