"eventId","species","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128"
"461","X085",-38.3278172678691,-34.9257718350513,-32.4856815926274,-32.0967577600809,-32.7567670802097,-33.316441935646,-33.6805954236311,-33.8687201175024,-34.5433795615711,-35.0899890338096,-35.1883578836624,-35.5621201946338,-36.146638342836,-37.2261408720853,-37.3475181955936,-37.575683996649,-37.9383159579051,-38.6007834415564,-39.114821618086,-39.5893818181883,-40.6825959204427,-41.042971742115,-41.7923942732469,-42.5984856597033,-43.0742214662944,-43.490298898849,-44.1441948695704,-45.1904921184813,-45.8947182751138,-46.2918458966327,-46.7197213656735,-47.2507871300191,-47.1161115399167,-47.879072556969,-48.3527352820645,-49.0037848405921,-49.3173757639217,-49.1906768672533,-49.7046581209185,-49.8616060454993,-50.2267769718004,-50.4478597529553,-50.0386506843775,-50.0169344463868,-49.9530816703501,-50.1442354524415,-50.7596320190303,-51.0727423610024,-51.3045266902915,-51.7433416611524,-51.764174392147,-52.2344777741317,-52.4459670581554,-52.8620670037668,-52.8512804333858,-52.8989148089258,-53.6252448383898,-53.8735881609405,-54.1282065551332,-54.0949336820628,-54.0255373322361,-54.3281101303803,-54.7416124341288,-55.0851460354587,-55.0397629651897,-55.0975683438727,-55.3107911908436,-55.2344118933096,-55.2400345053743,-54.8967349952052,-55.1272583902409,-55.7299488401768,-56.4457078594905,-56.3561056447158,-56.2485628724924,-56.806237888323,-57.228976497781,-57.306985956864,-57.2376897059638,-57.2603940642007,-57.4857340822525,-57.4195141782162,-57.5389994794549,-57.5735987804039,-57.6614432631512,-57.7856340845761,-57.6250048658309,-58.0471947384154,-57.980491886425,-58.0690489591061,-58.350500938769,-58.5497872865961,-58.3587673822092,-58.4499273339221,-58.832316067941,-59.2133669769897,-59.3572149660674,-58.7505020124029,-59.0738471091494,-59.5815543364518,-59.8221515837175,-59.8152595751433,-59.6241538985625,-59.7370854750301,-60.2104920852489,-60.7028449708432,-60.9511548248677,-60.898807402716,-60.9243016135739,-61.4044993049975,-61.5803422098716,-61.7536746264375,-62.2724050408277,-62.4421827652088,-62.4465164887574,-62.9108184928947,-63.466232083501,-63.8683003994873,-63.8558314006642,-63.903640200844,-64.0080811343526,-64.3173619169529,-64.2907177817253,-64.3594638045386,-64.5571871407647,-64.8844434619953,-64.9272715260274,-64.7349480329815
"462","X085",-38.4979606880884,-35.048273658761,-32.2917722407388,-31.5929283013626,-32.2015816411578,-32.9235641694958,-33.2154496509617,-33.5497568470787,-33.9903789894981,-34.6024644033545,-35.2202402514732,-35.7134787843298,-36.0788518082606,-36.6210330010561,-37.1401961196604,-37.457385296853,-37.817813469418,-38.4949957560566,-39.2943193872131,-40.0033148282334,-40.6934582577466,-41.354962277778,-42.0188143675996,-42.7441533135118,-43.4627698364319,-44.1906304847817,-44.7267018954641,-45.3409579669721,-46.0712628746438,-46.5870024896928,-47.0844620225743,-47.5632275513965,-47.7752730335989,-48.0484201234918,-48.1643597621216,-47.683810673615,-47.0557500818341,-46.6614286437297,-46.5026309502627,-46.5538599477858,-46.6586812433126,-46.8498480356075,-47.1301967800593,-47.2672013300223,-47.3740106738754,-47.4040686986621,-47.4598268166513,-47.5157378945441,-47.5466362000871,-47.6323170399611,-47.7761988503194,-47.8383046383162,-47.8554725670229,-47.9555710212815,-48.1914553052669,-48.3231764050458,-48.5187233773139,-48.7774718357697,-49.0269818399066,-49.2553955476228,-49.2918639145395,-49.3732623409685,-49.3718288009666,-49.5078801181132,-49.5755392036509,-49.6176876911402,-49.7777226058277,-50.0170419930153,-50.0679625782848,-49.9917817197958,-49.8997148313372,-49.8804049675859,-50.0744797587611,-50.2517042073713,-50.3891913313913,-50.5580192059355,-50.7456099202081,-50.9930212290203,-51.1849991103236,-51.3178814170557,-51.5108099421269,-51.7559535405578,-51.9778530022305,-52.1254469623857,-52.3291683241204,-52.4165834268474,-52.3951491708161,-52.3043822383512,-52.3028375459478,-52.4964790977971,-52.615332335979,-52.679478723144,-52.7143776491263,-52.8143700236938,-53.0379187411647,-53.418103113359,-53.7201567103611,-54.0138012173559,-54.2738566157664,-54.5876800203008,-54.8320922747484,-55.1104489505582,-55.4631674320822,-55.8140492147031,-56.1138221215072,-56.3014671853504,-56.6054543252508,-57.1105498601487,-57.3105958984968,-57.5789390217613,-57.8807531436472,-58.1501638948609,-58.5150205434406,-58.8114879297944,-59.0650559063588,-59.2982782182658,-59.521120541795,-59.8660785073784,-60.1804998770271,-60.4638817633417,-60.7175538425632,-60.9360957868007,-61.222450313558,-61.4183700396711,-61.5387497536504,-61.7819981966929,-61.9171649552077,-61.936050190426
"463","X085",-38.4304223081389,-35.0457919514149,-32.2646143366399,-31.6815843771103,-32.2257843146859,-32.8045344995221,-32.7623967336228,-32.6701587118185,-33.1139560948095,-33.8922028265611,-34.7987433755675,-35.4847282552559,-36.0627870939142,-36.6849357164171,-37.22039435961,-37.7325171555789,-38.2803157865529,-38.883677287073,-39.5692714005424,-40.2738038415413,-40.9155911732719,-41.4929479050581,-42.0628561246962,-42.5390264397491,-43.0398512968827,-43.5349654855905,-43.929868385167,-44.3016263231762,-44.6281532888914,-44.9325523869089,-45.1692892009119,-45.3072073942785,-45.3026430151635,-45.2468459998881,-45.036178545769,-44.6825475978013,-44.2638170235803,-43.8243335625636,-43.4076426647386,-42.7928581074643,-42.2139030527656,-41.9817591649332,-42.0705986746817,-42.2114374341933,-42.1953725223637,-42.1139100644549,-42.0217517319572,-41.9865910601818,-42.0144248702787,-42.1718466502779,-42.3358279573522,-42.3537290220163,-42.2503768891621,-42.1811350723518,-42.200921432002,-42.2975857936428,-42.3965579725379,-42.5480637063533,-42.7406254890726,-42.8419239154972,-42.8700219619023,-42.894977721541,-42.9157383272705,-42.9149391673981,-42.8614917849708,-42.8597243952449,-42.9295948488526,-43.0681515158363,-43.1898072796389,-43.183873827173,-43.148728496528,-43.0324123719326,-42.9128868979896,-42.9102356575281,-43.0539554387322,-43.2554869205403,-43.3940761795666,-43.3602736128795,-43.3028792774407,-43.1940249740986,-43.0160317366827,-43.0085920898446,-43.0579882557014,-43.1580333187674,-43.3331920811368,-43.5430383940954,-43.6451677967214,-43.5769275988143,-43.4882430214239,-43.4632292149428,-43.4811148379855,-43.5298357323236,-43.7802344255652,-44.1239292241226,-44.3871702626023,-44.4989580851678,-44.5092659305711,-44.4973634124661,-44.5427301750264,-44.6989362720232,-44.9671566853203,-45.2667999453922,-45.5300559409858,-45.7722044868357,-45.9131435599157,-46.051775946894,-46.1758052430962,-46.2497417506481,-46.3713862660984,-46.650776390824,-46.9764066686827,-47.3213687384571,-47.6493236992403,-47.8624365072317,-48.063398782545,-48.3097471696337,-48.5933036525609,-48.9284676297548,-49.3230880893634,-49.725723999967,-50.1202680272214,-50.4392232905825,-50.6696687749598,-50.8819367760912,-51.0966346943612,-51.2719205388995,-51.4226924624101,-51.5919760123886
"464","X085",-39.3658636560216,-35.9375174268914,-33.1645111121436,-32.4168036965458,-32.8189326624148,-33.0801136430609,-33.1580823084074,-33.6167819438537,-34.4034904341845,-35.2025965637994,-35.9108858632754,-36.5040591651364,-36.9591636204772,-37.4459732892833,-37.9998474736283,-38.4132852356515,-38.8255748220273,-39.4999562333543,-40.1619852417153,-40.7647889849027,-41.420640758699,-42.0764893581462,-42.6435910812285,-43.1468114482502,-43.6940722531172,-44.1786383999363,-44.6110488638561,-45.0273574046213,-45.3218141211569,-45.5914507323265,-45.7735360570228,-45.8953068853317,-45.9465002130826,-45.8151244294329,-45.555012079862,-45.0727267335064,-44.346035520073,-43.6299307671234,-43.1506086996523,-43.0124614408038,-43.063451501032,-43.379445549414,-43.7647869742608,-44.0268956853671,-44.1493929275762,-44.3097868484093,-44.4224737637322,-44.449783781638,-44.4435129860587,-44.3712453118783,-44.3489598484475,-44.3659959876037,-44.4680260230654,-44.5412822500946,-44.632447343471,-44.7754658541701,-44.8750406783511,-44.9486630927424,-45.0867604441442,-45.3012679724284,-45.4805639819467,-45.5219512203617,-45.482369019326,-45.521377619492,-45.5604642513388,-45.5392230211398,-45.3940079217353,-45.1919752184567,-45.0743824520469,-45.1067083885281,-45.186545801006,-45.3435089662391,-45.5484424616389,-45.8386431675344,-45.9719545339258,-46.0155754959245,-46.0906518248731,-46.2491844131773,-46.3018040585561,-46.3542809649134,-46.4306531701318,-46.496165375882,-46.4774236804326,-46.4678449499571,-46.5126140202954,-46.5165838536078,-46.5396397024401,-46.5598733242299,-46.6395749559824,-46.7319462137288,-46.8235609069352,-46.9007078692539,-46.912001755147,-46.9245352681867,-47.0239340111859,-47.153601271287,-47.255260307569,-47.31690142838,-47.4651851024532,-47.6297530323685,-47.7670623583709,-47.8311071998615,-47.9160275564894,-48.1402622908755,-48.3912078037328,-48.6488123519625,-48.8353619527904,-48.9809947103902,-49.1536923700559,-49.3710369846219,-49.5942320375158,-49.7991346288371,-49.9223187634123,-50.0731944188151,-50.3060519475104,-50.5180101720084,-50.6224712576211,-50.7723341230414,-51.0401369982266,-51.3088178086218,-51.4876365185135,-51.6230975853024,-51.821630169043,-51.9901982331866,-52.0766487332133,-52.1540813002878,-52.1975344739275,-52.2419736195376
"468","X085",-39.5739883181196,-36.0743310677948,-33.4607327000619,-32.5947091651921,-33.5148010959112,-34.4289080096515,-34.6568767037094,-34.1515818136893,-33.9240569296853,-34.2944450139667,-35.3179520988213,-35.3530937227551,-36.0332589565586,-36.5125410141968,-36.8111959373985,-37.1862062088827,-37.468611577538,-37.3662569440106,-39.1907196072979,-40.1553944956496,-40.6000351712655,-40.7426658046586,-40.7548823993276,-40.9825886777655,-41.8100953128567,-41.8430973160658,-42.346765011899,-42.3087400916636,-42.2753865471966,-41.6741854577814,-40.2591554651541,-39.980330572958,-39.7058460588332,-39.8112127099073,-40.934585577875,-41.66089436353,-42.3102275029643,-42.9318968865897,-43.3351231469448,-43.4099508062999,-43.0049213197971,-42.8029583176804,-42.9547623993063,-43.5130878972888,-44.0255225332978,-44.9224495049976,-46.0872020666445,-46.5725025376155,-46.4545117559271,-46.4808725680778,-47.1785770309149,-47.5419957971664,-47.2536605165985,-47.5146215767115,-47.2984773548097,-47.8775814533083,-49.1677776129802,-49.9769871828473,-50.3834935951173,-50.1177406014334,-49.7325856057151,-49.1062196716988,-49.5504088898725,-50.0874966484394,-50.3279894538526,-50.7791265601611,-52.0543443108509,-52.208706200642,-52.2797136509052,-53.2312536012232,-53.6084826525865,-53.4552290376357,-53.5493277274282,-53.1759310580806,-52.5860142507018,-53.2009365567363,-54.3275332808651,-54.2833127314802,-54.4157432393862,-55.0163837254446,-54.8971403324081,-54.6210034446745,-55.3825983101593,-55.9039014083421,-55.5147940123737,-54.9996671084034,-55.5163598734949,-56.2650360293875,-56.2780757049789,-55.9703977770324,-56.7286575239194,-56.2003324538754,-56.0925664181667,-56.0730375807056,-56.5777082338841,-56.7360202589252,-56.9782009855825,-57.5861891584983,-57.4417839132367,-57.5612235417205,-57.4868240899868,-57.5731311019364,-58.1700240830601,-58.4523631391154,-58.5584484983211,-59.3974432259811,-60.2909559689002,-60.28820081943,-60.38911928577,-60.4890904534995,-60.3681296823422,-60.8305670727747,-61.346220522245,-61.597847168635,-61.5779338522906,-61.7931266800196,-62.2400186609704,-62.9216796746297,-63.0827818252095,-63.1919822598041,-63.2410904643684,-63.1771762670653,-63.2460943594516,-63.5949810568745,-63.7074617746246,-63.5810540769949,-63.7273480650002,-63.9126923367376
"469","X085",-38.7871170509265,-35.2307923102449,-32.6873684747162,-32.1011491876167,-32.6582847969327,-33.3077850588966,-33.8094680471247,-33.734169820151,-33.9950449652257,-34.7926258095552,-35.4917219603218,-35.9341861565737,-36.2006206528899,-36.4696635863828,-36.8357715366187,-37.3272262171898,-37.7261334469789,-38.4293311113662,-39.0821383462461,-39.6797133494688,-40.3699634328801,-40.5475335007931,-40.9746810396389,-41.1355260004736,-41.8285672008405,-42.6346498363795,-43.2394047592117,-44.1013446275158,-44.5721071843634,-44.8839508491948,-45.3446547429622,-45.8236045970058,-46.063832853973,-46.1353847108699,-46.69017635773,-46.9795721383483,-47.15660927399,-47.695878724524,-47.7806065420452,-47.3772224390156,-47.2290340892243,-47.35690475944,-47.5926203460391,-47.9585839581005,-48.3463736683951,-48.8426500721255,-49.0480552022902,-49.3045913827192,-49.6123865520064,-49.781096055908,-49.9725145707097,-49.979997704496,-50.0907503357432,-50.0592757537772,-50.2611164560919,-50.6768178915266,-51.1936846817342,-51.7571358441304,-52.1861251958212,-52.504565369717,-52.5370826522505,-52.4294951618105,-52.1960138413308,-52.4625071351451,-52.6071754089209,-52.9532561677849,-53.1059955109362,-53.2846865377371,-53.7050049772142,-53.9854081920346,-54.0703702610165,-53.9771398758352,-54.2757612591734,-54.4915556123184,-54.5283427842555,-54.6679618560005,-54.9160539456652,-54.939922373766,-54.961004516848,-55.4332260157868,-55.5801025672368,-55.3494683659421,-55.4971565076975,-55.8423846038816,-55.8876623274917,-55.8956437129363,-55.8492321345658,-55.8199646856162,-56.055462621602,-56.0800180683586,-56.2649545836328,-56.2257710410286,-56.3709727930417,-56.6658257426526,-56.5401590049193,-56.8319835828456,-56.7308284392902,-56.719833609002,-57.1161159547993,-57.2594458456297,-57.4374016930881,-57.8065937021031,-57.8975884867482,-58.1194199905663,-58.3288666541593,-58.4912863296729,-58.6176870087603,-58.684367514727,-58.9613983928905,-59.5886835242524,-59.8143224460637,-60.0865594065747,-60.2408251289003,-60.6019366526614,-60.9686866535997,-61.1311295243557,-61.3262072945078,-61.595483781629,-61.9344274008727,-62.2602181713292,-62.3732548821132,-62.419444297608,-62.4415915483004,-62.5340821056402,-62.713203040369,-62.8507247931558,-62.7541751807552,-62.7118977578958
"506","X085",-43.2459135082914,-40.0217345356333,-37.1055857507958,-36.2502367004553,-36.1694608318438,-36.7984804020883,-37.598656254532,-37.2606200849678,-37.4610183740203,-37.7352109966445,-37.485106729857,-37.4764369237246,-37.0990838531126,-36.623202840197,-37.1078479839772,-37.1343467740957,-37.506793412928,-38.005453920064,-38.3663078264323,-39.1592313433014,-40.1020186878876,-40.4695768769203,-40.7333287331754,-41.0054532910254,-42.1648977740205,-43.0758213397711,-43.5205447111735,-44.95870610661,-45.9363018352177,-46.1852058841011,-46.7511040663725,-47.3547757350874,-48.1297825914013,-48.1715147790959,-48.1319652020256,-48.9129340650411,-48.9659153838727,-49.2795881995687,-49.7066327188388,-50.137933901414,-50.1958473947702,-50.4000585570103,-50.3426832509963,-50.9715024454709,-51.6071696784494,-51.7429422539525,-52.0434617989796,-52.5585938834882,-52.5081129914855,-52.4426761133879,-52.626261094848,-53.0936020884792,-52.6700968914451,-52.6603453764602,-52.738323157926,-53.5402310925088,-53.9833136397783,-54.2132653184751,-54.8419912291725,-55.1239990988194,-55.4179576184667,-55.6267882985517,-56.1769637028039,-56.2829612349099,-56.1050830422713,-56.0336445227788,-56.4884895622961,-56.959492735769,-57.4679134626457,-57.8211518942387,-58.2688761507218,-57.8832272230113,-57.9487981200738,-57.7288179016173,-57.9975189053038,-57.9572347128241,-57.9496762768777,-58.3689336629825,-58.4866686741819,-58.4267639898134,-58.4202808680082,-58.7715990968756,-59.0978254304497,-58.772033408979,-59.0732016002784,-58.7681157742548,-58.8218370809257,-59.1112028750695,-59.1638292724712,-59.3868063721039,-59.5925799451021,-59.8521090824266,-60.0570481341236,-60.0349824218101,-59.920739725024,-60.0825779421232,-60.151253758745,-60.1301044108247,-60.296780434454,-60.183428284825,-60.4171431254855,-60.4087647425158,-60.9328388946803,-61.0455083573416,-61.5774026242331,-61.7424679666725,-61.5868905624462,-61.8108438504069,-62.1850999938433,-62.5777870910394,-62.6675119390438,-63.1413413365838,-63.6010721638606,-63.5947790983434,-64.0601996050547,-64.4143804605523,-65.0030646305018,-64.607554651418,-64.6318937058631,-64.7240613493569,-64.9956115584041,-65.1940686342951,-65.2707332417136,-65.4134286907723,-65.8074223832481,-66.0469185964562,-65.7625847510014,-65.7443255544024
"573","X085",-39.9248130431715,-35.5194861486644,-32.4829871959603,-32.3835553782005,-32.5953376248095,-33.47281980308,-33.5716942626294,-33.5518383305153,-33.5165660870094,-33.5628354536841,-32.7954766030821,-34.052907546188,-34.8147700671991,-33.4683996758955,-33.4046871433069,-34.347950607233,-34.5788651522565,-35.4027412872058,-35.2231655436608,-35.8470622726349,-36.6903742126007,-38.0061741817361,-38.4793639298018,-38.2071634813556,-39.0488557830389,-39.9624250092012,-40.998503914215,-41.4803488176263,-42.1016639571541,-41.9066550917022,-42.0085496752531,-43.3665388107044,-44.7715493485719,-44.8242804237938,-45.1250593244273,-45.6527745820192,-45.7685895590709,-45.2894620638896,-45.5229584181863,-46.594118496858,-47.5844499460646,-47.6135465412049,-47.5750556043336,-48.7251236108948,-49.4947884926579,-49.2756375075113,-49.3257985530447,-49.3159524739769,-49.8538546098778,-50.3173343814408,-51.0990016340896,-51.217754385681,-51.5030009661322,-51.1841841963369,-51.1326322163262,-51.6897402984759,-52.0313650407024,-52.086792074455,-52.8483791300246,-53.1789864240558,-53.1949732411386,-53.0265716728041,-52.8859859583297,-53.224164511914,-54.0233087725362,-54.2776317176291,-53.9717121967795,-53.7170138195662,-54.4927865657658,-54.3509212156117,-54.9636096689036,-55.14831026477,-55.316345738089,-55.5110449588645,-55.402648639685,-55.1415038766731,-54.8017947996941,-54.8582584744578,-54.9993878647941,-55.6497898340447,-56.1104981858181,-56.4321627219596,-56.1159884515284,-56.8135851951574,-56.8171301240827,-56.2469765084268,-56.3284849278687,-56.0052246910239,-56.2089658746662,-57.4996973162541,-57.4078969251069,-57.1941918847516,-57.234596678999,-57.3364366323168,-57.9093095712361,-58.9434413760942,-59.0538086092598,-58.2791278967188,-57.2247687545225,-57.7181413784677,-58.1551846003003,-57.791583102395,-58.0365693459741,-57.9036700739517,-58.4469911316585,-59.6363700824734,-60.1774492247441,-60.4032663964017,-60.4398229152711,-59.9514963541603,-59.3902445961392,-58.9149266503105,-60.0026467420997,-60.4695209480254,-61.0822830540339,-61.655635953431,-61.0015151243242,-60.8539699877299,-61.5065046341027,-62.0328684389317,-62.6933104396037,-62.6741812288,-62.5750932085496,-62.3927210791059,-62.5249911466804,-62.7957933499807,-63.4535296029296,-63.5223740741085
"585","X085",-38.7503976876748,-35.3540226086073,-31.5733436230685,-31.0209830143098,-31.4011064455377,-31.8621797095648,-32.198702733581,-32.109232796302,-32.5483406634293,-33.710679249796,-34.3313646613964,-34.8504959105239,-36.1816227506571,-36.6252018455362,-36.4413435349231,-36.2939125695213,-36.6616163626502,-36.7403099044159,-36.1901862176664,-36.9410940111337,-37.9995074302501,-38.6002024778874,-38.8123448544506,-39.0469056718001,-40.05748903157,-41.0569454684063,-42.2086625820973,-43.274590039269,-43.4297481856205,-43.2464031791883,-43.7809779763944,-45.1719589983002,-45.9487956425377,-46.6779684565601,-46.8121045812062,-47.9095085581688,-48.287258520616,-48.6071585214032,-48.6905945928132,-49.2864564783884,-49.0097008958812,-49.2887855540487,-49.3089264842823,-50.3070745874336,-50.9991527269633,-51.1256652905112,-51.1168190207897,-52.1461207734669,-52.6216888992611,-53.480008990658,-53.6476580796453,-54.0987962129341,-54.2888081415928,-54.2748804873499,-55.0254222580014,-54.6342045822315,-54.965499263959,-55.5062356664057,-55.2533053545972,-55.0421988475327,-55.2558243524924,-55.7783842681244,-56.4770544686215,-56.0875424983145,-55.8184760037676,-56.180841427247,-56.7917252263092,-56.5590645202682,-56.4439187455303,-56.9641279404545,-57.7031095254934,-57.6329988287409,-56.8055077758995,-56.1039174016529,-56.049891850618,-56.5774412253216,-57.8340130908112,-58.5902036688174,-57.8148164081742,-58.0977486415154,-58.253722802379,-57.9262165050433,-58.3402503285649,-58.5345626538879,-58.6277050882731,-59.0818337422505,-58.8918924796962,-59.1326811859452,-59.8456329183233,-59.695112877227,-59.1323815573185,-58.3060815659508,-58.2117421489843,-59.2054731990623,-59.5675136183978,-59.3274050362433,-58.8848477098338,-58.8950510596693,-59.31899766364,-59.7714654909271,-60.0781023831799,-60.341055402776,-59.9825917486539,-59.8063748806742,-60.28481296435,-60.4750089813014,-60.9674139501887,-61.1882485072282,-61.5390074405599,-61.7041038124859,-61.3502204586996,-61.5737166258177,-62.3099635874282,-62.5435502227752,-62.4226283202509,-62.9985650402167,-63.6207476439203,-63.9801755887021,-64.2124365761773,-64.3182682898887,-64.3160135626959,-64.1148185516455,-64.0598339885378,-64.345955075579,-64.3269696928563,-64.4005650154706,-64.3114583167242,-64.3193648829323
"586","X085",-37.4563752449409,-34.0362602187709,-31.3390330118603,-30.8482354676293,-31.5690257767358,-32.2659100229873,-32.3894255878982,-32.4726439374334,-32.8372569268541,-33.5282190014352,-34.2527414780393,-34.9034636374176,-35.509979136114,-35.9626282367803,-36.112695369811,-36.272302400373,-36.6997681037629,-37.0889897128852,-37.5038977203204,-37.8981483019718,-38.4165646335756,-38.8719161505019,-39.2884156111215,-39.8429346286941,-40.3617598559353,-40.894302535009,-41.3817851070085,-41.9118748114911,-42.395738185964,-42.8284079717837,-43.2069094713096,-43.502128634765,-43.6986827917052,-43.8182691721139,-43.7974626978161,-43.6178418669374,-43.270755709497,-42.8676195487677,-42.3037145417019,-41.6889090101512,-41.3786989276881,-41.4259090181317,-41.613096352298,-41.783843272458,-41.8004607790807,-41.9159559388552,-42.1542529578202,-42.4277970329559,-42.6991766375117,-42.9191060234416,-43.0504502254832,-43.1255243438577,-43.2089231970673,-43.224276296124,-43.2948453128924,-43.4773491288259,-43.656833203639,-43.7728459175345,-43.9010887608446,-44.0148686541979,-44.1278829195454,-44.203560981631,-44.2541846284831,-44.2287041646086,-44.1610949555051,-44.1094703337584,-44.1878098055638,-44.3154390628854,-44.4002638652187,-44.4515772489934,-44.4170726836618,-44.4099776561017,-44.5227739615327,-44.6539619084481,-44.7377011393779,-44.7885684778448,-44.8690209073752,-44.9683766704359,-44.9651975246845,-44.9033487234781,-44.8804649804894,-44.8965411169812,-44.9417234486107,-44.9822943760219,-45.1124233522922,-45.2506574828391,-45.3335322464475,-45.4370931845438,-45.4618128569748,-45.43942839571,-45.4613179947942,-45.5009904965651,-45.6662539287078,-45.8669848764918,-46.0123365591891,-46.1619942161357,-46.2335029150531,-46.2428385431231,-46.3315049248218,-46.4749966741269,-46.6056531762511,-46.8382410732548,-47.1179901493087,-47.3340604690227,-47.509633221636,-47.6931897459952,-47.8454634928255,-47.9881428398754,-48.1081791701522,-48.3354004284546,-48.6241411143362,-48.888507539403,-49.1134575052459,-49.3721131150174,-49.5763245500509,-49.7725494818422,-49.9890478994475,-50.2477923004876,-50.5032108538926,-50.7291943620438,-50.9544532956298,-51.14975622912,-51.3881816593599,-51.554746460266,-51.6764326311056,-51.7830019451946,-51.9098547026552,-52.0225954944528
"588","X085",-38.0315404340133,-34.3693990006756,-31.64305940241,-30.6899816650112,-31.1632697797715,-31.8902416347896,-32.0533552487207,-32.146193160544,-32.15705942608,-33.0213002240592,-33.2146149654963,-33.432488489204,-34.2768061007741,-34.260727058902,-34.5134531259809,-34.2697507676404,-34.6638043371685,-34.9986149107384,-34.6237638160093,-35.2311086060487,-35.7996230531313,-36.0919401153446,-36.7185843025002,-37.6296559715254,-38.1453131801554,-38.5973635651619,-39.5579919738723,-40.2644032195037,-40.5578576269857,-41.2974587956041,-41.6460541848412,-41.1608369737063,-41.8114760889875,-42.246533119757,-42.4939443009633,-42.231985180311,-41.8112716536487,-41.7436302354922,-42.4857734009462,-43.0932776525734,-43.3385084001103,-43.9266302535711,-44.6791266139475,-44.8165201868706,-44.8017579134079,-45.0688274919602,-45.0178562093411,-45.1244103436119,-44.9278461628878,-45.0108800392365,-45.3401988535341,-45.2204740715965,-44.8776644992654,-45.6168679031834,-46.5096614248625,-46.926106774096,-47.3792944333409,-47.0556700377842,-48.2167816435863,-48.4876683607647,-48.3720195122193,-48.472520172941,-48.3917065448835,-48.723518047982,-48.9773700211928,-49.1380447973595,-50.1972945387844,-50.8417140673308,-50.6291750904742,-50.74716507043,-51.2497064325014,-52.2424084605138,-52.5624634871046,-52.7730779676277,-52.7387760204965,-52.7798150283979,-52.9874946471233,-53.2918001828881,-53.9474040791832,-53.6421320435965,-53.7995414751058,-53.8610930178073,-53.8407527131735,-53.872526216355,-53.814927851354,-54.3040524897898,-54.9390243841418,-55.1376253488327,-54.6679987710517,-54.8695353349697,-55.2377903763814,-55.6465965823844,-55.3110255202172,-55.4307121544167,-55.2534080828434,-55.4424038993218,-55.7743500068114,-56.0465720629247,-56.8253784280311,-57.037217855095,-57.0932346481132,-56.7892760859677,-56.849106419947,-56.88969639124,-57.2761213073011,-57.9498774466996,-58.0369614287402,-58.3637818788486,-58.5334861304762,-58.3803389049911,-58.6734812171815,-58.9551154223983,-59.3921960085701,-59.8181896798921,-60.3648180693845,-60.580066776684,-60.5234372898697,-60.6246218151121,-60.7698957482152,-60.8269596701492,-61.2323874009957,-61.5572662166234,-61.4583940939174,-61.4762231723332,-61.7522020477794,-61.985382103701,-61.9583076728366,-61.9091407649381
