"eventId","species","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128"
"3787","X085",-79.7194713823238,-76.5450361485437,-73.8630552094237,-73.0027835732166,-74.0457940383221,-75.0701870545227,-75.089472396469,-74.5959991538663,-74.6235022724801,-74.9221511171677,-74.947667963836,-74.8847006123159,-74.8289367276601,-74.9767805335353,-75.1767138470929,-75.458803460468,-75.9755034345138,-76.5139120438402,-77.2278352938716,-77.4265912835237,-77.9107128402095,-78.464844328517,-78.971513988718,-78.9086383604613,-79.1871506526831,-79.8064360259304,-80.3019358155693,-80.4900667781629,-80.5912155212695,-80.7224435038581,-81.2034734079786,-81.2515893706333,-81.2694010533825,-81.1167896511641,-81.3465849462981,-81.567021477834,-81.441071796368,-81.7022699219348,-81.918200822345,-81.8013572801888,-81.5753015510509,-81.3390009586184,-81.2905832352128,-81.5546359666072,-81.6224043852627,-81.5161725234116,-81.173086889918,-81.1680421826648,-81.3342761931295,-81.3593675107051,-81.216320937747,-81.2041060999495,-81.003287131821,-81.0439216866431,-81.2265371611006,-81.1287545776052,-80.9660313020403,-80.70868398912,-80.5784243983749,-80.7755019609997,-80.8047565578526,-80.7357017261242,-80.6062451968132,-80.5873044025087,-80.5668974564443,-80.5711453656236,-80.5903412250025,-80.7483106095,-80.982056718498,-81.0039212420631,-80.9353849968882,-80.8949325324787,-80.6062331217059,-80.7222598787942,-80.9595307268515,-80.8182009892505,-80.6908078628479,-80.6398745972932,-80.8520237690277,-81.0313142333828,-80.8657305485742,-81.1238491589631,-81.1040194190944,-81.1432135010457,-80.9443012455647,-80.9865611030969,-81.0812726436736,-81.0201712751667,-81.074706395523,-81.3729921112047,-81.8468961316677,-81.9786344454922,-81.6684063225992,-81.3393256231275,-81.1657649773828,-81.4351230458413,-81.5188747177716,-81.8510732233908,-82.1532868801564,-82.2171167517241,-82.1349821694912,-82.3153934956047,-82.4504603933938,-82.8500371142494,-83.121177029582,-83.5761921861538,-83.8951034224147,-84.060171335706,-84.215572767389,-84.4620383651973,-84.7826136674844,-85.1655684156875,-85.4746892225526,-85.9669527131355,-86.5856370927552,-87.1276662129,-87.4592534536791,-88.147109747258,-88.6123630485721,-89.0243652272648,-89.5184808852255,-89.9612773045019,-90.4068632821735,-90.9807027694143,-91.111160564292,-91.2567661816366,-91.5652531875325,-91.6741916261772
"3804","X085",-81.6348393118757,-78.6969034654061,-76.6914172996938,-75.6769392414791,-75.8337486292074,-75.7438682840845,-75.071929895593,-74.8184216000168,-74.3067968754204,-74.9978838030082,-74.6046031351205,-74.5149422847609,-74.5129649164488,-74.1973132384146,-75.4927846102985,-75.4842777229447,-75.2779935788974,-75.6030422825139,-77.1322532059888,-77.8518191132172,-78.2307068544929,-77.7503534521205,-79.4317846451164,-79.8320659688481,-80.5991766941598,-80.7501872267988,-80.240381775443,-80.6243732601669,-81.0450177185008,-81.8541150873323,-81.4865114951436,-81.8343330979386,-81.5839901883147,-82.2634229491744,-83.0213172494283,-82.8371744534277,-83.3404929586309,-82.8346315311248,-82.8362761125594,-82.3680234586453,-83.3216460701792,-83.701706455568,-84.2518469505016,-83.5855524967167,-83.5875930961565,-84.5246895792151,-85.8235049176503,-86.3563102585519,-85.9257597972874,-86.5810421707097,-86.7872431683679,-87.3734645120425,-87.5151939100983,-87.700053024986,-88.8922929670335,-89.2396295503757,-89.6649385887607,-90.6395155162336,-90.5046541015998,-90.6304882942188,-90.344626890281,-90.9027240516713,-91.5418433289947,-91.5157807839911,-91.5272985531537,-92.2754259264921,-92.1713174411968,-92.8362528885562,-92.5093103669778,-92.4335348039487,-92.7241334291507,-92.9194512295044,-92.7665946480779,-92.9687068495137,-93.2065102422572,-93.3803762838492,-93.9967764720208,-93.7665858110219,-93.2508355873191,-93.7091669323473,-93.6544558946901,-93.641035322516,-94.2639362061911,-93.4694745204947,-93.7886903028262,-94.0594375246069,-94.0165132589006,-94.6899430887809,-95.9000879124684,-95.3017149652423,-94.7380866250794,-94.6979324041909,-95.809183494866,-96.1155380416102,-95.3190563539729,-96.1627903387651,-96.4949850951933,-96.7949891938713,-97.2159609692679,-96.6897539945859,-96.6563931756868,-96.3620203493538,-96.5185867333525,-96.5453170237213,-96.8172128844646,-97.3906645353637,-98.2033557341834,-98.5868212052766,-98.0310559695947,-98.032418772359,-97.9654766866256,-99.0077866421409,-99.2821721509449,-99.245248390951,-99.0149512705303,-99.4065191001204,-99.8875608747437,-99.8773655117562,-99.9119628769953,-100.358298363111,-101.063104331599,-100.882091143187,-100.423715149613,-100.630511937609,-100.535655477951,-100.115629674614,-100.152000464167,-100.412946635136
"3853","X085",-76.054995358048,-72.2771041274778,-69.3464381286812,-68.8964757121165,-69.6802885604745,-70.3659114234108,-70.6538281478793,-71.0325697576881,-71.652168684773,-72.2820751588981,-73.0512932458167,-73.7349972342511,-74.3211500088692,-74.4655188782133,-74.6563831934471,-75.220648046432,-75.6537955347159,-76.2319330460241,-76.973782441994,-77.5615801757402,-78.0212358461591,-78.4001443051679,-78.7349961056394,-79.4356410710374,-80.1560056061463,-80.7106626355525,-81.276439815168,-81.955157101519,-82.6918469594316,-83.0530728503548,-83.6096757760759,-83.8250276829015,-84.2460456248996,-84.6455657260986,-85.0376314423306,-85.4029653608066,-85.5769377724315,-85.8054184577018,-85.9363040387706,-86.3873940435983,-86.6139292159118,-86.9150121792006,-87.1533888861597,-87.4615959861425,-87.8963493056344,-88.1000678026051,-88.2101315665454,-88.4394935657269,-88.6617486596638,-88.8574048548791,-89.1506718706229,-89.4197948127288,-89.5683942010717,-89.8151807390152,-89.9485319215365,-90.0413695803158,-90.1944114027162,-90.1711009476054,-90.2540499649682,-90.4323351678885,-90.4614872695317,-90.7677547740518,-91.0270662545293,-91.1658246799518,-91.0327938284309,-91.0908315909924,-91.2493677634256,-91.4814358993875,-91.9079333242242,-92.3750117097244,-92.671976378247,-92.9149466330104,-93.1349372944479,-93.2914759410398,-93.3754707140862,-93.4806984397697,-93.6070385127585,-93.8400323753703,-93.8867498017939,-93.8781196940368,-93.9740682513097,-94.1410773355371,-94.2135128163415,-94.1966999600439,-94.3149528284734,-94.452127924346,-94.4929239256686,-94.5617920340622,-94.6932858727361,-94.7351392114571,-94.712488100342,-94.8772185641437,-95.154324176911,-95.2885505981731,-95.3654217245844,-95.4208975497565,-95.5132622948143,-95.6282444415254,-95.7770794300882,-95.9718212600798,-96.1074715648564,-96.1728406313767,-96.3031827622062,-96.5002306665905,-96.6836272138424,-96.8516876473842,-97.0233539485934,-97.1357865142287,-97.1911972973502,-97.3029402149839,-97.4952621226646,-97.7105070717349,-97.9232421184731,-98.1623543779271,-98.1860034106188,-98.2827493343197,-98.4844391967051,-98.6929032354662,-98.8463196053147,-99.0223973162156,-99.2372141244762,-99.4367900749257,-99.5851538876055,-99.642930562775,-99.7692971033122,-99.8403324589168,-99.8659401336982,-99.9608336708801
"3855","X085",-77.7295018558412,-74.4752881470025,-72.0326626227143,-71.6544281349912,-72.0487134751357,-72.2804185800695,-72.1431634918557,-72.3190586803273,-73.085386243076,-74.0827224354703,-75.0529787142031,-75.6917803068636,-75.8959718312815,-76.0995136530755,-76.3086315605368,-76.7075572216405,-77.2309472475112,-77.7033369306872,-78.3664312820076,-78.9791141854752,-79.288126907436,-79.6877678503456,-80.1442097916273,-80.5823608636965,-81.1004125490045,-81.5796693324,-81.9722133362224,-82.2519561742743,-82.5254304493854,-82.7272446052585,-82.8267837227803,-82.835716919573,-82.8108724436506,-82.7219058022388,-82.6264009404696,-82.4311139304828,-82.1711939006965,-81.8837347960731,-81.4067767711235,-81.0623560928884,-80.9988967696523,-81.195421313576,-81.3788155958294,-81.5653484604688,-81.6425582923781,-81.6615455105023,-81.6918713690477,-81.7962791017015,-81.9463592785363,-82.1604850166026,-82.2847971857909,-82.3259426561396,-82.3655223222933,-82.3702723843911,-82.3975347894797,-82.4895584599453,-82.6242036884982,-82.7317834609845,-82.8986352257288,-83.0937915284027,-83.2214225828106,-83.2536351887224,-83.27845513465,-83.257314774926,-83.2156630271201,-83.2273403345753,-83.2573474358168,-83.271511201917,-83.3421251053214,-83.39583578618,-83.3727409506704,-83.3212534862925,-83.2786309146267,-83.3300280466172,-83.4321144473488,-83.6136062469878,-83.8036609747185,-83.8889393768183,-83.8077876674204,-83.6773270447905,-83.5833820075831,-83.5304345351338,-83.6190985104735,-83.8578631897329,-84.1249168208303,-84.2767027482911,-84.2378460826375,-84.1487889417042,-84.1493459458,-84.1478502549904,-84.186718058848,-84.3431664712196,-84.6328096815172,-84.8229889823946,-84.8791618087139,-84.8587243240754,-84.8487844525809,-84.9316054885392,-85.048572640381,-85.1644708997186,-85.2775453226131,-85.3706495629216,-85.422291041208,-85.464930983977,-85.5919654896551,-85.7597888518066,-85.9086630177807,-86.0519356766664,-86.2129878322687,-86.4380152971401,-86.6855862692098,-86.9488200703517,-87.1915493760642,-87.3946872932314,-87.6156373568786,-87.7830169903232,-87.9834803498006,-88.2475347155575,-88.5557280825983,-88.830985176659,-89.0818175067118,-89.3082427253049,-89.4798215698192,-89.6475142508322,-89.804473673313,-89.9438825493851,-90.0568783448047,-90.2225176311877
"3856","X085",-80.3258295974634,-76.8489721971331,-74.1538432501836,-73.350409678047,-74.4265140511743,-75.1990550220025,-75.4550365737418,-75.7098261460314,-76.0585405762459,-76.5967285373397,-76.9053036436963,-77.1741090698275,-77.6451263663268,-78.1986631519853,-77.8326952618689,-78.1115063135084,-78.6291166569635,-79.5082936181855,-80.0895528736524,-80.4944557069981,-81.0689976022579,-81.6821864400852,-82.4449453351417,-83.148765914375,-83.5589368209706,-84.277155211286,-84.8156624754081,-85.0836688285582,-85.8494475077209,-86.1480624929411,-86.2676659967871,-86.4767315995556,-86.5546877350671,-85.9198680502587,-85.2717579632262,-85.7123083208375,-86.8603371343487,-87.5927356526466,-87.9151608761108,-88.258109783788,-88.0612969086879,-88.1408038650979,-88.3226718098988,-88.0088555202036,-87.6989358520478,-87.5324459686522,-87.7635667736612,-88.4552611825176,-88.7840267952476,-88.6573480578412,-88.8054364969081,-89.0700738224119,-89.3376202940021,-89.1937196101951,-89.0859385064776,-89.3285363873617,-89.0902585792705,-88.5220351677446,-88.7487650671663,-89.9595510200693,-91.2055367691241,-91.7800550680949,-91.8268710479342,-91.9944879579199,-92.2023867154742,-92.2307114680953,-92.2650165682036,-92.4338810231064,-92.7718524356857,-92.8403634774054,-92.7368717822165,-92.3906225126308,-92.2744620196224,-92.405929509877,-92.6665103502027,-92.9922533398817,-93.4892706557544,-93.7026199427604,-93.7755753413633,-94.0346514124814,-94.1500616803547,-94.1086269006107,-94.2202331875773,-94.3256384171517,-94.5712787091381,-94.6847810777016,-94.981920332883,-94.9333921209558,-94.7207612642452,-94.8083250217661,-95.1316099468614,-95.5381693034094,-95.7426665575835,-95.7365097167958,-95.7394941080089,-95.7122332736891,-95.8533171706556,-96.0802060585223,-95.983103203755,-96.0921754678352,-96.2476475804492,-96.7019381762381,-97.1088733359535,-96.9563629605307,-97.0486928545714,-97.20901091828,-97.0668256610429,-96.9977751901736,-97.2831702817128,-97.1971689530071,-97.1298194854533,-97.5907259045476,-97.8190526713145,-97.716855346842,-97.8931624088028,-97.949285558386,-98.0688575787701,-98.3804759315792,-98.5959264893549,-98.5979756270279,-98.6440032929259,-98.8148277038576,-98.9474818675776,-99.0661293188593,-98.9455734319065,-98.6991894312446,-98.719114702235,-99.0836696566658
"3866","X085",-76.5536955706751,-73.3547502028907,-70.6350671567605,-69.7319083547106,-69.5021979676113,-69.4693546777082,-69.5552443277307,-70.2347272351123,-71.3562051541329,-72.3892415917901,-73.1599547529128,-73.6199083409179,-73.9754909169276,-74.3743415975296,-74.7900199435141,-75.2314459586762,-75.8083330399984,-76.4123441172655,-76.9519307597627,-77.3139303435089,-77.6199153930589,-77.9269324180308,-78.20109874999,-78.4877609804141,-78.7692372014751,-79.0060277181332,-79.2114819829816,-79.311750332558,-79.3552807144551,-79.2991815764423,-79.1270932052484,-78.8151435095476,-78.4126830109511,-77.8882499031445,-77.2919440454727,-76.7628246590877,-76.3299201298159,-75.9242783366593,-75.5654837515718,-75.3869815206273,-75.4282961911723,-75.7325795734291,-76.1086289921339,-76.3474513361025,-76.3880525817678,-76.36812924925,-76.3872847791612,-76.4542112764476,-76.5936321999021,-76.7637748967823,-76.8928254573947,-76.9238066618638,-76.8651863430739,-76.8033407118876,-76.8264952012859,-76.9282742890723,-77.0796406227269,-77.2237589975159,-77.370387341761,-77.5112439716495,-77.6326019324618,-77.6686190399268,-77.6386728819126,-77.65184912458,-77.6538411519528,-77.6549560115718,-77.6885105714528,-77.7839562868611,-77.9931801984845,-78.2143309973525,-78.2924436690412,-78.283552754324,-78.2730043388083,-78.3260811639729,-78.5129575106931,-78.8026075442392,-79.0872988303387,-79.2523956550254,-79.2728956702393,-79.2321392581381,-79.2274657553978,-79.3199767914464,-79.4824677400004,-79.6412569083122,-79.7892015469528,-79.9297492757788,-79.9964171759476,-79.9706448157244,-79.9211237586338,-79.9393661762242,-80.0544632897528,-80.1948262198255,-80.365548596319,-80.5396338011634,-80.6465383048925,-80.6819178652474,-80.7326795504932,-80.8306192679943,-80.9330379412236,-81.0255956605106,-81.175779826492,-81.3340397780358,-81.441270611561,-81.5335037112862,-81.6875335735512,-81.8592470149552,-81.9943240150015,-82.1016334692013,-82.2570409893069,-82.474349918114,-82.6923617876187,-82.9350337265679,-83.1957532549758,-83.3940543116022,-83.5591649130726,-83.7350916776094,-83.9467283889645,-84.1902328978379,-84.4372294743269,-84.662962964961,-84.878427894214,-85.0800759069662,-85.2739841665283,-85.4320918673802,-85.5425156373277,-85.6551776150859,-85.7909403644585,-85.9166402017353
"3896","X085",-80.6824665330074,-77.6550458602655,-74.7328702439913,-74.0653617722025,-73.8028164273439,-73.3631475392162,-73.6644219881653,-73.6585441205711,-74.1867370571842,-75.1572214317054,-76.6024643598127,-77.1707923586723,-77.8620079735885,-78.1065148750777,-78.2226417713466,-78.4843203195181,-78.78245316663,-79.3678608792603,-79.8341360594666,-80.2697114424792,-80.4999123649544,-81.2084550896474,-81.7887853367239,-82.7386612847685,-83.33185085154,-83.2751816585245,-83.8234359659039,-83.3721008631039,-83.922099961221,-85.0979051999452,-85.1718980695402,-85.3980724246106,-85.6530551633146,-86.2864322103491,-86.5941206986432,-87.3224350257102,-87.8546281906033,-87.119268541594,-87.3715134554871,-88.2525648514506,-88.2770970762024,-88.6655996275006,-90.0020286319255,-89.8998738868878,-90.1840996590214,-90.4930688421717,-90.341843013437,-90.5210998138004,-91.0841019756179,-91.2253712437451,-91.0609769811546,-91.5072426111989,-91.5151868222447,-91.4014660324046,-91.2858746977577,-91.563228243233,-92.3470599266143,-93.0354378080255,-92.8432453438972,-93.1626800374677,-93.3685696075679,-93.1587490532932,-93.8544459291196,-94.1691837705986,-94.3353043692133,-94.4445015726648,-94.7974342727618,-95.4816481538794,-95.2913132133604,-95.441486776151,-96.0126302550961,-96.2102667481465,-96.040654196128,-96.5512767325804,-96.6476671724676,-96.6244041191296,-96.9869724975699,-97.2930386535686,-97.5907060022507,-97.3220747231049,-97.0737568146741,-97.1555183641549,-97.8853441660946,-97.3877106965971,-97.2774422927818,-98.1673635516391,-98.1690992588717,-98.0602334210933,-97.8710399526955,-98.4142064216153,-99.1774781299711,-98.6804575266981,-98.3143930983804,-98.4954494216784,-98.4624812894745,-98.3990197044642,-98.8199681856039,-99.012077256604,-99.3912458980885,-99.6483937524601,-99.5909811606301,-99.7123796049498,-99.4886224158201,-99.4792049985486,-99.742417160474,-100.504816680584,-100.599096558851,-100.137354726681,-99.9039480536875,-100.353304898373,-100.680012496436,-101.185983278534,-101.766575442731,-101.548211737707,-101.581703019559,-102.298338199192,-102.986129799259,-103.224431992364,-103.288458397258,-103.032317681425,-103.034679567218,-103.269175552645,-103.376608559582,-103.247604684462,-103.393956611279,-103.819040855822,-104.004667951717,-103.991952491206
"3897","X085",-80.3538789115741,-76.3839450666533,-73.1765319649291,-72.3758535025953,-73.2508679026271,-73.1849819752269,-73.5629115159788,-73.5888528466167,-74.0580583003997,-74.3330995046732,-75.9275953345367,-76.604642056125,-76.2532619347846,-77.2843055871886,-78.3131254058043,-77.8256415992901,-78.2674582829789,-79.3895626274456,-79.904197466829,-79.224684508361,-78.4605460730637,-80.2393361363016,-81.3045622053306,-80.5140864617279,-81.5593953703272,-81.4187729630205,-82.3048223128961,-83.7385406485403,-84.1773811497794,-84.2539319659025,-83.9712083713321,-83.6999790594137,-83.7941785374281,-84.3992097796822,-84.9835359236933,-85.2714170528912,-85.9628970915367,-86.2014254548004,-86.9768499979941,-87.1128952489644,-87.7684586669344,-87.5590294535972,-88.0474401332669,-88.887689580208,-88.4493012741157,-88.7316887425906,-88.7919699770406,-88.2181364709979,-88.6085243488741,-88.4166761532979,-89.2855803638797,-89.4465757443715,-88.959811666931,-88.8459833318723,-88.3963051309035,-89.1675683983454,-89.3804522053246,-89.5581012372877,-90.1555502210489,-90.6323437585616,-89.9332248587196,-90.043335168464,-90.8481594465211,-90.6365394379408,-90.8746873495595,-91.4663777400661,-91.7133058900868,-92.3065639575063,-93.7024788550819,-94.0394668749502,-93.3028368925365,-92.6337583970399,-93.6540168671055,-94.3322307947001,-94.2105160316361,-94.2472342625867,-93.9389893914297,-94.0150337619389,-95.7295613394903,-95.820549723795,-94.9790002462559,-95.6868902575238,-96.3242456495433,-96.462698719706,-97.1139971271147,-96.8053126500065,-96.513940169428,-96.3282699524494,-95.9955465934185,-96.9981625661541,-96.6938446640151,-96.1344308313602,-96.289194950105,-97.7172632645323,-97.0779842589924,-97.3972563695763,-97.006313844557,-97.1934091300273,-97.0505997259902,-98.1436966731151,-98.6608547602547,-98.2373275475334,-98.1909101991949,-98.9320799234674,-98.3854536653001,-98.9431528649787,-98.792588258585,-98.8477416785448,-99.4393490189784,-99.1455426338231,-99.9651068349148,-101.083987257048,-101.027095253337,-100.773758706568,-101.550280540752,-102.190349015435,-103.060293099823,-102.73332770742,-102.777132868972,-103.512590108588,-103.854377257105,-104.114944344623,-104.50995073116,-105.133264644918,-105.711407451792,-105.227012437271,-105.074950989346,-105.270801245394
"3904","X085",-79.1103694339008,-75.6944441888312,-72.5650593918818,-71.1634097102535,-71.3323899007669,-72.031062722527,-72.5177758900749,-73.220984511868,-73.2868018569039,-74.1719005113213,-75.100760545972,-75.8190387715054,-76.60465731158,-76.3564463150586,-76.6660274123786,-76.7571048173846,-76.7154015189502,-77.2099473444943,-77.4171623454754,-78.1879897420899,-78.0606563945744,-78.2886937273448,-79.6157406960849,-79.4724499813837,-79.0920755378707,-79.1344126166036,-80.2254902696239,-80.9807865285267,-81.6817875689851,-80.718513197889,-81.3092255797323,-81.3466088881634,-82.6611984462034,-83.489285052616,-83.5204893779323,-84.166347775738,-84.8043420249419,-84.4749908248824,-84.5091330782927,-85.2991410004928,-85.8370263625005,-85.7316222955794,-86.1472452392726,-86.7142380582357,-86.921512693922,-86.7380389107818,-86.5597895908496,-86.9315712281633,-87.5498237546019,-87.4493787346341,-87.9281050848587,-88.3070327360847,-89.006343610949,-89.4477313364604,-89.2737016383894,-89.2690593612192,-88.8381975332004,-89.1844464110993,-90.5846971459015,-90.5837241452315,-90.9605965529752,-90.8529088403303,-90.4040193474472,-90.7701338325015,-91.3252469404486,-91.203976582654,-91.2508495891525,-91.5326002451623,-91.2856296753986,-91.1540927008073,-91.8197806557982,-92.368429660652,-93.0597145629449,-93.3420512770958,-92.5998118162575,-92.2741501159149,-92.2948446604265,-92.693917063466,-93.0257047403183,-93.0569538141719,-93.0873358334311,-93.3541448342912,-93.5624546002621,-93.5441774123261,-93.8893660589887,-93.9032555502014,-93.7229826803298,-93.9602791609633,-94.5119916649047,-94.8038965156593,-94.9416912650599,-95.2958869391185,-95.0154533454354,-94.6701413419515,-95.0327354168287,-95.2067885166188,-95.0480360862892,-95.4840877964384,-95.9705747018074,-96.1372886230926,-96.3343354679481,-96.5961092197423,-96.8449359332216,-96.7240234226688,-96.9322102320035,-97.5100597873186,-97.2615290980301,-97.4462556282037,-98.1740253314902,-98.3826027007589,-98.2619882565083,-98.3449943185547,-98.8233462292028,-99.0940451856601,-99.2881729946391,-99.5624537840487,-99.861258398036,-99.9381480472788,-99.9838946548926,-100.119983585954,-100.254105787673,-100.587620617435,-100.725788140958,-100.5544398492,-100.569036716331,-100.904850712573,-101.256974681887,-101.248309402144
"3951","X085",-80.7370125534534,-76.9777611980591,-74.3781340890536,-73.6453532202431,-74.3317115889438,-75.2561048816617,-75.5080576306459,-76.0776373992679,-77.125078393016,-77.5936887829901,-77.4137277637016,-78.4797567526975,-78.7811824630619,-79.4305156841144,-79.6364496620398,-80.4810239306428,-80.5828591698918,-80.3838808098902,-81.62294081819,-82.1277933116133,-82.3977446667944,-83.3440746187655,-83.1399190031265,-83.6028581868032,-84.0595415357693,-84.3778096267622,-84.3528956204671,-84.5595687902849,-84.4239389240651,-84.5565225205739,-85.0413180506243,-85.1552473979188,-85.2471483142789,-85.4359379176086,-85.5792767441104,-85.805897271367,-86.808067653534,-85.9839740521681,-84.8256310487791,-84.9575877876386,-85.1076454952737,-85.5562024702286,-85.9396046280635,-85.8710645908583,-86.4015380579558,-86.405638318394,-86.4921480523323,-86.6882272919299,-86.8625427710366,-86.7365202796503,-86.9601205715734,-87.2599608005147,-86.9594105139102,-86.5380952725938,-86.3382609047998,-86.6955790868836,-87.3960253246362,-87.5382438356583,-87.3806970290158,-87.4604929097419,-87.5353992785133,-87.6841748668286,-87.8332220506798,-87.886494235473,-88.0607134453281,-88.5299612981011,-88.7109583891435,-88.5578006559807,-88.3474020603944,-88.0844307165429,-88.0796244298536,-88.5629492110295,-89.0472966636244,-88.9861412847811,-89.2795692692034,-89.6033203146499,-89.4085931434745,-89.3520450620105,-89.5921130021967,-90.0464514815775,-90.0820248833068,-89.8922996310123,-90.1175930359408,-90.2426035018938,-89.6874950167822,-89.2442211699151,-89.4185226370099,-89.481881539202,-89.5117894262427,-89.5496676986053,-89.4170551991163,-89.2246258052934,-89.271950052734,-88.9827986712724,-89.0394301434834,-89.1208416492532,-88.9776826931854,-88.9767026661916,-88.8346340982922,-88.6934559693278,-88.8250023829526,-89.0685574496032,-89.0463909639487,-88.9314351004886,-89.3074306387118,-89.4062883200579,-89.5953351710161,-89.8786681140373,-89.9448148024484,-90.0192416847489,-90.2709150983671,-90.4885191594255,-90.2772876866204,-90.3123458039455,-90.5016209051779,-90.5917740871145,-90.5878110859128,-90.6695376674135,-90.7773960746464,-90.8641114993749,-91.0875612736471,-91.2167276542474,-91.3397968587543,-91.5142101936708,-91.4914281858519,-91.5898904779834,-91.6163516852924,-91.8661792537995
"3952","X085",-81.3445488198075,-77.4354032511076,-74.2734247329248,-73.3141636706004,-74.0935941708286,-75.0280754879543,-76.0966022864112,-75.7480496736703,-77.0029298541236,-77.6742957042321,-78.0526854744867,-79.8136017170976,-79.7104540075543,-80.2722040357125,-79.8667664684614,-81.3592278445725,-81.7632937336415,-81.0304798782498,-81.6586838013972,-82.0286171257587,-82.7353469440502,-83.2698685856746,-83.6749006384828,-84.370758404817,-84.3855106490468,-84.5334996249213,-85.2364458780124,-85.2746488983347,-85.477531994116,-85.1239896152532,-84.971200138803,-85.2472931472228,-85.658394886981,-86.1580490355185,-86.7098444818359,-86.6598902800363,-86.5569269711629,-86.6331186808555,-86.2168500820801,-85.9217869019691,-85.3908801965803,-84.8705765485003,-84.564546336832,-84.4531554125782,-84.331653471439,-84.5055105809102,-84.8978475185007,-84.8286054490037,-84.8808730828219,-84.9982985338277,-84.8539942463729,-84.7646936359689,-84.3528470208866,-84.0157726140436,-83.8761811407408,-83.4575963891977,-83.0448529038012,-82.7135573722874,-82.6707426415185,-83.0586949743034,-83.1170683449961,-83.4858135097803,-83.8979956376428,-84.1678042045249,-84.3857780826078,-84.7098706075292,-84.7059844669153,-84.8963808653393,-85.0193664024866,-85.2755497055152,-85.7674290236694,-86.2113349345267,-86.4661912487729,-86.5523826297907,-86.9773697228223,-87.177712424649,-88.1832490152795,-88.8064878244507,-88.5884459951063,-88.2939267278135,-88.3578920291972,-88.9837476477384,-88.8855813855271,-88.6238924072278,-88.7584725033033,-89.0492525958689,-89.0507239479772,-89.0620799868915,-89.2042973991206,-89.0555313374898,-89.0169762369883,-89.4638981531464,-89.3176994682176,-88.9086418784365,-88.864266076465,-88.7149355861744,-88.8835559398423,-88.9328049090418,-89.2719734185019,-89.8084370115583,-90.3830061276328,-90.1827654774017,-90.3366355966385,-90.3831985835412,-90.2567545176756,-90.6095243502266,-90.8321852875049,-90.7817438726877,-90.9053965815986,-91.3150727766213,-91.6371869040693,-91.3325040065571,-91.3301481489172,-91.8849022942857,-92.2984350149039,-93.1083157376291,-94.087509230165,-94.8902815798837,-95.5142318555869,-96.2451945900229,-97.457365479715,-98.37685942011,-98.4273547434083,-98.703813354921,-99.4450311851401,-99.7901662557833,-100.117608551374,-100.777987493215
