"eventId","species","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207","X208","X209","X210","X211","X212","X213","X214","X215","X216","X217","X218","X219","X220","X221","X222","X223","X224","X225","X226","X227","X228","X229","X230","X231","X232","X233","X234","X235","X236","X237","X238","X239","X240","X241","X242","X243","X244","X245","X246","X247","X248","X249","X250","X251","X252","X253","X254","X255","X256"
"PAM20103_Zahn_narluga-ECdetection.OE5","085",-119.187475246075,-117.246706300333,-115.7148496364,-115.760937591323,-115.188680014328,-114.2009665474,-113.800411953178,-113.897267533978,-114.265919367918,-115.72757055041,-114.526232562518,-114.65337437906,-115.509676903401,-115.630144376439,-115.836836211575,-114.54888850844,-115.108410569553,-115.790516416134,-116.420477263677,-115.674373554972,-115.158777879293,-114.632128147786,-114.666508937132,-114.786397596799,-115.778413924467,-114.696221807041,-114.511759441655,-115.094729882924,-116.302319590936,-115.605394737619,-113.696492854656,-113.234784614544,-116.152686306655,-113.853332750679,-113.739332675634,-114.885380827923,-114.960100059107,-114.975579247091,-114.793481075854,-114.614566631031,-114.275172298503,-114.350998399456,-115.220652442282,-116.564159348626,-114.860231147886,-115.669412266358,-115.160900793128,-115.480235658593,-114.694777634057,-114.068671656376,-114.454430953428,-114.901237648348,-114.587406898741,-114.372764778881,-113.645864159871,-114.020386644665,-114.09330418941,-115.254834027282,-114.270578077605,-114.556213706089,-114.945157056772,-115.729562255606,-113.877052154178,-113.805938486999,-115.819650922569,-115.935848200141,-116.385013372928,-115.015606388454,-114.020384319617,-112.605252548381,-113.308495152522,-114.822454352287,-116.178331785562,-115.886103425731,-115.111464251023,-115.807867353262,-115.389607980194,-115.439025797752,-114.772674850641,-114.310038341277,-113.205000428805,-113.570818800126,-115.478239382622,-113.917484521687,-113.33372586937,-114.273434894389,-114.624784282844,-113.416336065469,-114.708040921693,-115.316525954675,-115.372928812157,-114.973097911151,-113.644040484941,-113.647893585888,-113.838826871226,-113.337668419754,-113.838646272,-114.606300637768,-114.700810592914,-115.441749614434,-116.272996326776,-115.270014187944,-113.973996537752,-113.919006503175,-113.365160302309,-113.842900134725,-113.594641707504,-112.866263423451,-113.568088229424,-113.963980842697,-114.627635885238,-113.83755378612,-113.943416966189,-114.395301462372,-113.85420053399,-112.500217666148,-113.464387295711,-114.124580758732,-113.197975401064,-113.751591691925,-114.534877813184,-114.08931035604,-114.273215938909,-113.018730010868,-112.66376251021,-113.026097997932,-114.479929314327,-114.023527150735,-114.033511503592,-113.760325269606,-114.754784389774,-114.966255906804,-114.676975662691,-113.641401742842,-112.74908879835,-113.302732866815,-114.613918083477,-115.284383709604,-114.246684939101,-114.75073853051,-114.376079956939,-113.764215571372,-114.204644245447,-113.5044776007,-113.303167703899,-112.888741128556,-113.916114275427,-114.365957723605,-114.358582862606,-114.430684309224,-114.886501190489,-115.450543440833,-115.147098647758,-115.130423463817,-114.528048317129,-112.956247077089,-112.575826212012,-114.01945176203,-114.261740688939,-113.992542995346,-114.023925558325,-114.114932557302,-113.232506849586,-113.669930944996,-115.241397772835,-115.966022152233,-115.207975239427,-114.450066841429,-113.583899920588,-113.123375951041,-114.454717866922,-114.915846343215,-114.904472449066,-114.058930685985,-114.444565529678,-114.031874171046,-113.837295804164,-114.316242238587,-115.768426379643,-115.513733595576,-115.823385221149,-115.034974651478,-114.041080775714,-113.378459870112,-113.317762069902,-113.325779334982,-113.557012200989,-113.542347955202,-113.437590475823,-115.302101515742,-115.87717278978,-114.27238015759,-114.29789871204,-114.356383530288,-113.969502316347,-113.296071642786,-114.037198865292,-114.320185488155,-113.477681033063,-114.458305904858,-114.775256931626,-114.488286889942,-113.509272413671,-114.401530372891,-114.191153639447,-113.262246986712,-114.089393349749,-113.727955087679,-113.214296503233,-114.323745798302,-114.262218827237,-113.903269061614,-114.855209045189,-115.396844024816,-115.340637624445,-113.405357642635,-113.444739087703,-113.655566972707,-113.790592852883,-113.822011037003,-114.491760702489,-115.820197849321,-115.334396207093,-115.130939621037,-114.074557453105,-113.776912355656,-114.278839644576,-113.095378395879,-112.917176377263,-112.391470242363,-113.126924470471,-113.717852237121,-114.312208663885,-115.498430847877,-114.645010795723,-114.391212561302,-114.402717995987,-115.033491273805,-115.173027505115,-114.495816087847,-114.404544773828,-113.965050542867,-114.230825133279,-113.994381074083,-113.994865911933,-113.482489235558,-113.292510914348,-114.414337769828,-115.501460405646,-113.827186574734,-112.968418208946,-113.967912402048,-114.12140275529,-113.506996913807,-114.395832874119,-113.534030185146
"PAM20103_Zahn_narluga-ECdetection.OE7","085",-118.943928919971,-117.030122630049,-115.37033364774,-115.173662408057,-115.385242102068,-115.552152340925,-115.430229401431,-115.370166682641,-115.424090256871,-115.486630964568,-115.593529513397,-115.857988129571,-115.301736752368,-115.091910915307,-115.043955715857,-114.537719457217,-114.619235931618,-115.084598708929,-115.228147294482,-115.434047046397,-115.228390043246,-114.69392922536,-114.732919074503,-114.966848273389,-114.680411304185,-114.351846859076,-113.847672456146,-113.749984001531,-113.474937297568,-113.407758996592,-113.489511896542,-113.737816801592,-113.998038995412,-114.352106126145,-114.225709437692,-114.550162624574,-114.714280217637,-114.673552793783,-114.525844648523,-114.400147950389,-114.541801313032,-115.238657213088,-115.247423324015,-114.887679882554,-114.789911889728,-114.85536308136,-114.924018393386,-114.915000713929,-114.885284950588,-114.985364621342,-114.819155513184,-115.015895420907,-115.006340353842,-114.364103036521,-114.430038053604,-114.329152343284,-114.098346841267,-113.829572709017,-114.257913702072,-114.227828676465,-114.364387172125,-114.793324526536,-114.533019986744,-114.265674045496,-114.23165429547,-114.639210868297,-114.334789163537,-114.057213060161,-114.193737485848,-114.588016476725,-114.368944142969,-114.187039980623,-114.318750008561,-114.431579221156,-114.493515988482,-114.427741657489,-114.276048926352,-114.198517929873,-114.142605434416,-114.031661942523,-112.839001487993,-112.922341915492,-114.333665619606,-114.499851876037,-114.321299602024,-114.365580080927,-114.327242297824,-114.32365102321,-114.409106761661,-114.515233182965,-114.095146704028,-114.205604654035,-114.40745964511,-114.190782368195,-114.078014377395,-114.124489740085,-114.367072457817,-113.812222907738,-113.793209045157,-114.303359258551,-114.160817244838,-113.683230854546,-113.466545788927,-113.353730624136,-113.154864620744,-113.601795969046,-113.620423613192,-113.643902112315,-113.592175754139,-113.729368994556,-113.633850477087,-113.772884471673,-113.800891980659,-113.975854253925,-113.751697313278,-113.703518352272,-113.663718783002,-113.926449830263,-113.861688448157,-113.91801291756,-113.837965706991,-113.700113819108,-114.073992953485,-113.752553881621,-113.698825795519,-113.835308590418,-113.828181964989,-113.768217584296,-113.924958734655,-113.766034331742,-113.74348741698,-113.840700941288,-113.816952347496,-113.631428094066,-113.217827140784,-113.791294164992,-113.691630922209,-113.3122112678,-113.47576630439,-113.638525878621,-113.992920092026,-113.942489721379,-113.829882154529,-113.953438167817,-113.949113422583,-113.718538309518,-113.54330099962,-113.357275638101,-114.062022136923,-114.349298129574,-114.103466840426,-114.104625217379,-113.796745147445,-113.98825226428,-113.936409588106,-113.822722336234,-114.020097004147,-113.938312535549,-113.903749152727,-113.858164389479,-113.457074701303,-113.588384866533,-113.878626662066,-113.984343725044,-113.967176074462,-113.613750723303,-113.826004188617,-113.92107235883,-113.871033888356,-114.139082058942,-114.269407532352,-114.622406731604,-114.20128544752,-114.244975431462,-114.139779172659,-113.927331463326,-114.065603676416,-114.041178762289,-114.014742543466,-114.245863558416,-114.172797040591,-114.313759859721,-114.072592977918,-113.835863173498,-114.070105877327,-114.216216792565,-114.371588304512,-114.161575291809,-114.189154804842,-114.179076246027,-114.250877869919,-114.006026196,-114.201118328268,-114.150562201863,-113.978194976371,-114.151210692583,-114.390236889188,-114.567160903496,-114.055578717131,-114.204329065099,-114.514609210771,-114.323854914905,-114.11080580754,-114.220023042246,-114.346884885645,-114.114816814836,-114.343432170591,-114.560673778306,-114.465870866942,-114.713195863389,-114.561973996681,-114.298584963284,-113.928142001893,-114.287974291928,-114.575325318806,-114.309411918809,-114.072098672819,-114.242696853153,-114.310116811939,-114.324234245805,-114.431953924974,-114.144474280835,-114.072672951046,-114.472940670411,-114.531437888483,-114.097004185521,-113.967551042648,-114.225780038817,-114.312021695216,-113.808563084862,-114.146869867845,-113.921177712402,-114.057421275271,-114.337965281291,-114.61209598804,-114.37807709545,-114.324725476591,-114.097338916838,-113.976341916264,-114.185717243647,-114.425730979414,-114.450561854278,-114.497726077114,-114.299216340872,-113.893930096715,-114.005457376533,-114.181063238071,-114.17230154659,-114.305137150671,-114.281377783685,-114.016431827028,-114.33355739994,-114.111445525812,-113.909881370916,-113.725912037771,-113.809095931095
"PAM20103_Zahn_narluga-ECdetection.OE13","085",-120.651847862165,-116.569917448936,-114.885167451067,-114.731554747466,-114.509795698463,-114.826239527608,-114.893484373503,-115.012039312022,-114.909301026589,-114.791447460299,-114.879458633312,-114.945481480422,-115.23160879211,-114.930676190467,-114.808731196641,-115.099285702328,-114.706636201602,-114.574162162623,-114.760831608707,-114.622613483604,-114.529726738761,-114.399588685412,-114.641905196238,-114.409131691129,-114.004745395541,-113.9835053094,-113.786333883425,-113.453112840638,-113.366034347429,-113.167939615816,-113.11579737559,-113.329731419957,-113.46755661177,-113.696731554738,-113.940163957469,-113.65851038875,-113.524815270391,-113.80318636881,-113.766212875175,-114.113761927717,-114.280589425251,-114.182825548873,-114.402037174561,-114.554310188079,-114.199755762827,-114.133215589972,-114.388191989723,-114.517275321651,-114.574260177175,-114.311101832264,-113.904699038879,-114.063529557741,-114.034741230341,-113.723830478919,-113.671441439954,-113.815790618742,-113.389410640253,-113.494943967387,-113.769955023102,-113.629596470715,-113.737693999888,-113.584620915767,-113.693190196034,-113.648094217467,-113.602259501782,-113.868724899839,-114.144914110269,-113.866238594309,-113.761010339723,-114.066731826642,-113.965811015361,-113.818178247599,-113.977201580869,-114.052309021104,-114.033245133082,-113.987375463242,-114.083707816853,-113.667912039517,-113.696172046681,-113.664227227707,-112.834458256233,-112.288253307692,-113.874199374656,-114.133977210568,-113.814200729146,-113.8913835584,-113.961657849293,-113.804377540293,-113.740410485221,-113.904698561184,-113.826231976832,-113.894483678026,-113.815965199471,-113.661351599167,-113.853623631561,-113.873331185322,-113.676199372394,-113.759756880707,-113.42824480758,-113.28230183043,-113.126578833748,-113.11512729651,-113.009409319399,-112.886297961175,-113.01204870133,-112.994286611136,-113.423415018077,-113.580660423598,-113.27474147208,-113.25007725042,-113.238945973758,-113.617755223393,-113.684514311319,-113.568734041111,-113.440408030517,-113.450338476602,-113.237368811204,-113.428484566885,-113.435960661809,-113.392806776714,-113.463118406001,-113.381793841116,-113.52878538875,-113.357348334229,-113.440218034457,-113.222645097192,-113.538234381573,-113.547331048859,-113.544935512169,-113.445960813897,-113.277010289329,-113.471418054495,-113.548547728127,-113.443563017138,-113.421477438315,-113.239343979689,-113.42455932596,-113.624964990117,-113.530687125217,-113.469554241196,-113.418388473095,-113.549162260473,-113.550011959961,-113.531288517292,-113.281324809534,-113.463003495397,-113.467033610727,-113.36485659584,-113.267366887092,-113.356445852792,-113.500644639198,-113.597208816825,-113.532643093847,-113.651378112669,-113.483494381707,-113.40833149774,-113.375253675109,-113.490165558606,-113.803272319281,-113.858540057568,-113.49680029182,-113.843833944378,-113.908406908735,-113.477301729415,-113.528217263872,-113.500685577306,-113.750113248655,-113.776168569488,-113.639059356427,-113.631309779362,-113.704305554094,-113.818771270655,-114.004060014681,-113.910177247463,-113.625841771965,-113.53974239183,-113.825702317361,-113.972604162045,-113.829505934252,-113.918906933821,-113.75844308593,-113.638306266458,-113.891473961282,-113.734466075943,-113.917618773807,-114.22348567288,-113.982494583504,-113.698944014719,-113.946445880173,-113.919399743328,-114.033431768741,-114.146756778985,-114.357955533933,-114.174348829797,-113.923246818238,-113.653236257487,-113.787838710957,-113.897161158378,-114.090520995103,-114.142524758452,-113.792909020059,-113.774383669087,-114.068121612901,-114.068119648695,-114.024779961314,-113.710724078899,-113.918992544128,-113.931330225628,-113.943193329169,-114.020566323326,-113.872885084224,-113.706766008126,-113.906924836914,-114.276270596179,-113.988738081567,-113.995661584498,-113.736386737007,-113.751233010265,-114.00578104937,-114.119713426643,-113.843671871312,-113.83894396927,-113.913795862028,-113.729924640921,-113.844332410658,-114.000141739301,-114.049178678731,-113.746707380152,-113.519049387598,-113.630475562202,-114.100193938911,-114.078711366488,-113.825190345741,-113.742707026481,-113.808229837326,-113.689915805371,-113.717037824256,-113.689957629758,-113.797634579784,-113.699710644369,-113.692732300654,-113.83875785919,-113.918520938748,-114.04849846293,-113.880581485602,-113.730257704418,-113.694658100839,-113.730284166218,-113.815714104704,-113.708719996609,-113.689010130969,-113.944236028901,-113.857501898913,-113.91234833386,-113.812248303134,-114.079561077824
"PAM20103_Zahn_narluga-ECdetection.OE14","085",-120.423741395215,-117.141499579818,-115.035641273447,-114.566293137793,-114.19342765753,-114.398947212618,-114.720423101672,-115.236058886213,-115.202831400736,-114.930042600219,-114.89453581879,-114.64957388285,-114.675872637529,-115.102985636742,-115.177917146312,-114.433363943801,-114.918878000359,-114.747069090395,-114.569449831989,-114.75211089334,-114.592623746392,-114.483666270436,-114.262506903142,-113.983727380527,-114.240614502034,-114.051589661172,-113.688296528504,-113.4408063281,-112.761204496584,-112.826057669722,-112.764534119981,-112.777937566982,-112.616337666935,-112.99436053829,-113.019459622449,-113.358288878331,-113.829888398545,-113.794486658623,-113.931538147551,-114.409022957295,-114.31095861613,-114.522109532182,-114.273576673043,-113.931026663637,-114.077260480432,-114.649315277487,-114.398111603336,-114.560661606227,-114.205103130245,-113.868194182552,-113.55854254873,-113.849469338711,-113.905392169472,-113.72120083291,-113.36168771073,-113.445552760462,-113.618950999763,-113.569217536509,-113.745084742325,-113.80343321736,-114.119587560548,-113.976640600754,-114.025579256455,-113.93336964833,-114.455325666779,-114.523007222435,-113.622313353448,-113.439714998571,-113.132745043904,-113.49812620068,-113.598141342111,-114.178835130823,-114.159070912589,-113.936862651611,-113.86260492758,-114.010523478968,-113.681830615308,-114.225494970333,-113.776664480366,-113.876291645905,-113.126702343817,-111.675702783806,-113.041844552302,-114.012541886396,-113.634254797697,-113.504275359894,-113.406850317025,-113.308098655564,-113.539693457177,-113.249885103281,-113.009367131374,-113.561738598171,-113.501093457657,-113.937277218433,-113.996101980269,-113.473117362338,-113.516975880644,-113.428376832104,-113.239672566187,-113.307262938259,-112.748600581463,-112.910109486116,-113.199215823446,-113.162490373452,-113.286957322645,-113.1303311614,-113.471927514239,-113.040680528832,-113.434813954801,-113.443161965734,-113.206886464071,-112.922767554762,-113.258922306144,-113.394281233472,-113.204633083115,-113.113980090939,-113.202522990863,-113.498003918346,-113.35946611077,-112.82896178302,-112.972762728226,-113.102771954545,-113.228178508646,-113.361939925306,-113.025635265174,-112.933428202511,-112.686743316481,-113.212772336494,-113.393691313865,-113.07071790474,-113.660123675174,-113.646595453438,-113.277843945117,-113.05277397495,-112.799841237359,-112.868663972708,-112.637046743599,-112.844550770382,-112.872237532206,-112.64666097225,-113.370982813957,-113.231562430903,-113.581852787605,-113.060301438984,-112.605955653004,-112.960578203843,-113.420555049002,-113.071416461352,-113.1648143322,-113.24581818405,-113.417575384779,-112.982959378585,-113.056768743783,-113.077779239886,-113.449250282909,-113.138915109126,-113.330459482916,-113.769887458633,-114.008268203097,-113.698117802143,-113.416559977443,-113.183808555551,-113.243562948647,-113.657165717657,-114.12724935683,-113.627453080099,-113.333558623374,-113.035135405829,-113.510632420323,-113.49603649669,-113.759433629426,-113.657601168012,-114.029891729395,-114.124380803871,-113.740078333647,-113.421350532063,-113.76845764288,-113.439571668556,-113.355343971162,-113.383510232855,-113.442915590897,-113.759856862996,-113.840839483035,-113.768503652249,-113.646798719694,-113.614530737551,-113.751080408459,-113.369429303553,-113.441366674322,-113.921606198074,-113.784183634811,-113.685052130485,-113.798123687054,-113.415012360766,-113.97358181117,-113.502430096214,-113.636772373073,-113.703402692253,-113.65479490806,-113.763421000924,-114.189509875185,-113.330767201403,-113.236485097009,-113.480286523732,-113.861090174685,-113.654561029707,-113.393916037985,-113.730772119804,-113.85606468822,-113.677465166474,-113.517489079819,-113.334128818868,-113.372227194983,-113.454602332526,-113.520677991873,-113.762127380316,-114.191908317691,-113.905595159023,-113.561185085255,-113.640487225099,-113.311161542491,-112.926119966563,-113.094050472684,-113.742916734058,-113.676442385635,-113.915952664422,-113.85853930682,-113.888303215111,-113.644631312017,-113.501218652576,-113.550915655291,-113.486539475977,-113.7703803998,-113.478588364842,-113.513694037995,-114.104910742877,-113.956699091984,-113.856843077414,-113.571425266007,-113.821720411528,-113.856113596219,-113.924656438816,-114.303520005476,-113.902786184735,-113.384531411688,-113.26036768547,-113.542770169377,-113.232929854964,-113.416895835705,-113.680392081677,-113.888011461859,-113.726769962258,-113.80262362247,-113.688236318177,-113.537469208658,-113.02790256983
"PAM20103_Zahn_narluga-ECdetection.OE16","085",-119.910196520859,-116.337839355921,-114.502283269163,-114.566113900392,-114.618251038466,-114.470717272386,-114.731849934391,-114.985211207283,-114.775939645482,-114.549559765558,-114.767527303624,-115.309944884087,-115.172567850759,-114.804053405379,-114.846879012249,-114.686625995064,-114.460683112514,-114.333816012926,-115.014443556395,-114.954728240597,-115.048276140581,-114.748993601698,-114.350622610801,-114.742169949896,-114.743652570837,-114.436253853119,-114.256190782145,-114.369202808622,-114.094610822872,-114.029234586526,-114.215346832062,-114.392837042375,-114.151774141433,-114.094973357916,-114.108527015245,-114.227596544591,-114.133639765309,-114.003233325316,-114.069319971894,-113.914227176881,-113.771713895113,-114.520970876883,-114.229846361204,-113.642504651801,-114.035555663602,-114.259083575123,-114.388084456478,-114.062449215806,-114.383052610435,-114.303705435485,-114.167740496892,-113.63531498581,-113.533339994123,-113.889365976021,-113.686783939864,-113.639951434219,-113.771332031067,-113.911999982567,-114.093238095769,-113.631404531525,-113.678958768971,-113.420947557016,-113.567540331515,-113.845142715549,-113.555858272817,-113.884947912028,-114.023819468266,-114.056759166266,-113.496245129138,-113.347044646578,-113.470948984653,-113.68005007224,-113.66595087511,-113.911427405279,-113.472786962433,-113.276780133007,-113.108584352398,-113.440230188904,-113.320165237757,-113.231906671442,-112.454822882403,-111.841172811841,-112.996897583247,-113.277518277864,-113.256368221089,-113.055873152344,-113.237111277192,-113.325237383616,-113.24124417891,-113.065490472312,-113.257972707899,-112.974300095967,-113.092661158042,-112.766399964582,-112.772650115478,-113.169204167788,-113.265270677953,-112.786583256415,-113.056275877256,-113.216133621465,-112.934316228164,-112.682873969869,-112.541333090677,-112.414257723106,-112.808011296628,-112.969168325002,-112.961825164574,-112.970170549685,-113.095261337614,-113.025363404889,-112.870687077852,-112.775747100111,-112.919884691742,-113.121922132844,-113.096813805831,-112.899575480497,-113.074771948169,-112.855301359048,-112.812529140184,-112.886701036675,-113.055829520804,-112.981523747986,-113.113335852835,-113.055104428736,-112.846372194454,-112.925053379646,-113.337820244368,-113.234671757529,-113.275320769454,-113.20625259812,-113.083720268682,-113.093196609451,-113.100709612985,-113.33225742047,-113.045886037035,-112.886124186536,-112.716357580483,-112.882377437769,-112.983263154118,-113.118338945965,-113.086280605785,-112.804779477994,-112.633954485528,-112.465481762714,-113.020785781152,-113.355229429782,-113.210289464335,-112.585284897317,-112.621643627376,-113.080567429747,-112.942855577859,-112.862302696987,-112.642304458194,-112.711650972766,-113.336161606608,-113.678466168739,-113.139013017606,-112.834993231864,-113.161338346857,-113.086620264398,-112.823606033012,-112.611216571043,-112.964893736862,-113.443344812064,-113.299157980346,-113.0747674737,-113.247464406061,-113.453429204604,-113.723107877452,-113.770403875807,-113.36970043017,-113.170261777259,-113.242193179484,-113.304180620955,-113.400461040317,-113.347153817593,-113.554560015618,-113.517175242321,-113.239575879115,-113.195102141855,-113.414024181054,-113.59252002151,-113.511487016308,-113.407326335437,-113.55823486186,-113.697674429713,-113.595504748064,-113.437406074137,-113.08518136731,-113.381071203053,-113.64378405615,-113.481793482584,-113.565019100382,-113.441586214235,-113.469569574335,-113.281339444491,-113.318436914814,-113.619833624085,-113.592377095716,-113.821667759352,-113.449794219189,-113.55298742768,-113.736124908205,-113.638822036117,-113.27616562836,-113.658210139232,-113.612952297992,-113.177852162544,-113.528780729693,-113.486903034112,-113.02052543444,-113.257078826212,-113.448224307014,-113.474638794376,-113.321763782893,-113.49902743506,-113.235545211846,-113.473102527323,-113.49923567575,-113.043386019999,-112.938120407375,-113.280967141998,-113.103894430999,-113.011492155038,-113.350729033054,-113.518763922464,-113.769289286896,-113.643954999517,-112.987137329196,-112.975737978236,-112.988064585987,-112.784739274778,-112.941931800098,-113.291172030591,-113.244872204292,-113.404496721425,-113.14707608128,-113.127275782567,-113.307842326719,-113.299861240343,-113.263812993999,-113.095750581395,-113.207852897514,-113.311986822551,-113.516521191253,-113.656834943541,-113.359322131423,-112.943679732681,-112.994191359493,-113.083771458284,-113.222917428084,-113.304094086719,-113.205091686528,-113.600989079581,-113.551642110172,-113.427235830525
"PAM20103_Zahn_narluga-ECdetection.OE19","085",-119.964028392405,-117.519461865679,-115.552670375887,-115.205368607542,-115.235717951293,-115.132460961087,-115.091308937707,-114.910899160836,-114.807005031403,-115.026149065482,-115.354543226521,-115.336787796096,-115.312849640174,-115.314417411374,-115.217680989695,-115.266896850328,-115.103975713842,-115.02748928843,-114.879692524783,-114.943874052802,-115.215488254779,-115.169729529273,-114.627603563142,-114.259118480906,-114.193747899123,-114.199722264837,-114.090580787951,-113.694402129824,-112.970837675083,-112.880923039303,-113.378473209985,-113.758887992929,-113.912467464279,-114.257113393147,-114.098891936018,-114.084796397961,-114.372351149083,-114.006013279186,-113.93957537255,-114.335625542142,-114.780686755295,-114.783769730774,-114.324062914118,-114.472666128015,-114.626699840979,-114.708104788109,-114.624366308115,-114.687853619001,-114.71421541433,-114.39230235079,-114.145143282523,-113.933592459003,-113.432962100662,-113.41018762785,-113.512910432704,-113.302920687442,-113.658822321706,-113.386109912854,-113.715642477092,-113.710624609261,-113.852175262717,-113.717691295576,-114.02285144488,-114.197587027017,-113.897737681435,-113.952140235762,-114.224364875176,-114.278347416512,-114.089700978788,-114.299298491276,-114.325230702624,-113.941034285817,-114.25874558377,-114.360057548808,-114.315142918323,-114.082071625073,-113.824011532722,-113.892763241518,-114.053591074144,-114.120324761144,-113.014910705115,-112.437283150993,-113.905414685984,-114.258791069598,-114.09916259321,-113.738892505097,-113.875105003393,-113.972496461154,-113.411831684606,-113.586824859207,-114.022347479366,-113.960287172257,-114.018407401252,-113.846132899758,-113.801641320372,-114.006971832825,-113.85122567056,-113.700766270905,-113.433903211372,-113.424978303848,-113.469390344702,-113.1433678976,-113.256362582022,-113.288394276721,-113.636241994698,-113.37472434498,-112.99334964873,-113.219369425943,-113.380734658219,-113.563088053978,-113.136063595874,-113.182635793255,-113.71715320324,-113.774616887674,-113.623501342967,-113.47828325225,-113.608024397175,-113.693242829694,-113.770005721236,-113.841439995943,-113.794632451917,-113.842612822031,-113.782813577617,-113.916183898267,-113.534020398534,-113.719594795892,-113.605783660764,-113.540088483672,-113.428995342377,-113.392592058008,-113.280906999225,-113.653657222883,-113.353392410775,-113.42446809107,-113.372726715316,-113.633242523054,-113.803571249738,-113.817770396583,-113.319018881009,-113.446071689315,-113.481826393915,-113.4875370696,-113.623751262869,-113.657783105592,-113.797797400444,-113.838469952951,-113.47875767794,-113.428137814019,-113.408429205271,-113.376968299877,-113.658676004022,-113.671648745453,-113.687282197344,-113.874192092149,-113.495057555965,-113.487706993005,-113.867114663337,-113.866456728739,-113.583318499703,-113.782427379534,-113.920015212473,-114.18420288943,-113.956483150948,-113.822177579293,-113.755163686036,-113.865413493719,-113.947903469026,-113.826194193468,-113.77469451001,-113.663135885178,-113.664617666429,-113.69245046623,-113.516420091443,-113.544128203915,-113.871967801984,-114.050086772353,-114.291206342818,-114.100729996069,-114.323464435086,-114.403574264512,-114.26065937719,-113.855937581286,-113.929665008255,-114.297740360403,-114.184662005719,-114.075203023894,-114.279514134323,-113.848119940789,-113.864174428066,-114.271738393232,-114.374366428604,-113.994467688361,-113.937835104514,-113.829832883898,-113.920247054278,-113.907217355967,-113.769113125271,-113.845189890998,-114.228607963717,-114.307074909389,-114.309498199996,-113.821264183305,-114.157233037102,-114.111711651897,-114.318821716062,-114.123304006346,-114.074550343683,-114.171985435753,-113.937704605872,-113.714089333564,-114.008421434202,-113.936929052118,-114.125175687162,-113.842973225813,-114.020015968524,-114.125478320183,-114.020179165869,-113.794584224621,-113.93302196693,-114.200591396282,-114.149944669904,-113.913355885413,-114.054080167864,-113.942027049368,-114.19626773246,-114.237434906798,-113.97804529922,-113.993069250363,-113.646360034018,-113.547444138024,-114.060406406246,-113.904517040533,-113.911457519298,-114.07849178469,-113.90475724758,-114.0330897844,-114.157199782348,-113.841704129085,-113.709446796236,-113.864411075917,-113.746152376352,-113.815621900025,-113.776289046697,-113.758352067318,-113.676040895184,-113.740296027065,-113.967195008536,-114.393521178351,-114.132553335886,-113.852816092191,-113.960293340457,-114.43906412994,-114.026419824635,-113.89984841765,-114.056070614621,-113.681400484027
